Total,Process,Execute,WaitList,Reply
15,0,0,0,2
16,0,0,0,1
6,0,0,0,0
7,0,0,0,1
6,0,0,0,0
9,0,0,0,0
9,0,0,0,1
9,0,0,0,2
11,0,0,0,1
8,0,0,0,0
9,0,0,0,0
7,0,0,0,1
8,0,0,0,0
6,0,0,0,0
7,1,0,0,1
5,0,0,0,0
5,0,0,0,1
5,1,0,0,0
5,0,0,0,1
5,0,0,0,0
10,0,0,0,1
11,0,0,0,1
11,0,0,0,0
14,6,0,0,1
5,0,0,0,1
7,0,0,0,1
7,0,0,0,1
9,0,0,0,1
9,0,0,0,1
11,0,0,0,1
9,0,0,0,1
10,0,0,0,1
10,0,0,0,1
9,0,0,0,1
10,0,0,0,1
7,0,0,0,1
7,0,0,0,1
6,0,0,0,0
9,0,0,0,1
7,0,0,0,1
8,0,0,0,1
5,0,0,0,1
5,0,0,0,1
7,0,0,0,1
7,0,0,0,1
8,0,0,0,1
8,0,0,0,1
10,0,0,0,1
7,0,0,0,0
8,0,0,0,0
9,0,0,0,1
7,0,0,0,1
9,0,0,0,1
7,1,0,0,0
7,0,0,0,0
6,0,0,0,1
6,0,0,0,0
5,0,0,0,1
5,1,0,0,0
6,0,0,0,1
4,0,0,0,0
6,0,0,0,1
5,0,0,0,1
5,0,0,0,0
5,0,0,0,1
3,0,0,0,0
4,0,0,0,1
3,0,0,0,0
4,0,0,0,1
4,0,0,0,0
4,0,0,0,1
4,0,0,0,0
5,0,0,0,0
4,0,0,0,0
5,0,0,0,0
5,0,0,0,0
5,0,0,0,1
5,1,0,0,1
7,0,0,0,0
6,0,0,0,1
7,0,0,0,1
6,0,0,0,1
7,0,0,0,0
8,0,0,0,1
6,0,0,0,1
5,0,0,0,0
6,0,0,0,0
7,0,0,0,1
7,0,0,0,1
7,0,0,0,0
7,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,1,0,0,1
10,0,0,0,1
10,0,0,0,1
10,0,0,0,1
11,0,0,0,1
10,0,0,0,1
11,0,0,0,0
12,0,0,0,1
13,0,0,0,1
13,0,0,0,1
25,0,0,0,1
26,0,0,0,0
26,0,0,0,2
27,5,0,0,2
14,0,0,0,1
15,0,0,0,1
15,0,0,0,1
16,0,0,0,1
18,0,0,0,2
19,0,0,0,1
19,0,0,0,1
20,0,0,0,1
19,0,0,0,1
21,0,0,0,1
22,0,0,0,2
23,0,0,0,1
24,0,0,0,0
24,0,0,0,0
25,0,0,0,2
25,0,0,0,0
26,0,0,0,0
26,0,0,0,1
26,0,0,0,1
21,0,0,0,1
21,0,0,0,1
22,0,0,0,1
21,0,0,0,0
20,0,0,0,0
19,0,0,0,0
18,0,0,0,1
18,0,0,0,1
14,0,0,0,0
15,0,0,0,1
15,0,0,0,0
16,0,0,0,1
16,0,0,0,0
14,0,0,0,1
14,0,0,0,1
13,1,0,0,0
12,0,0,0,1
13,0,0,0,0
13,0,0,0,1
12,0,0,0,0
11,0,0,0,1
11,0,0,0,0
10,0,0,0,0
11,0,0,0,1
10,0,0,0,0
10,0,0,0,1
10,0,0,0,1
10,0,0,0,0
10,0,0,0,1
12,0,7,0,1
13,0,0,0,1
14,0,0,0,1
14,0,0,0,0
15,0,0,0,1
15,0,0,0,1
15,0,0,0,0
16,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
18,0,0,0,0
19,0,0,0,0
20,0,0,0,1
21,0,0,0,1
21,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
20,0,0,0,1
11,0,0,0,1
12,0,0,0,0
12,0,0,0,0
12,0,0,0,1
12,0,0,0,1
12,0,0,0,0
25,0,0,0,1
25,0,0,0,0
26,0,0,0,1
27,1,0,0,0
28,0,0,0,6
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
31,0,0,0,1
28,0,0,0,1
27,0,5,0,1
27,0,0,0,1
27,0,0,0,1
27,0,0,0,1
20,0,0,0,1
20,0,0,0,1
21,0,0,0,1
25,1,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,2
30,0,0,0,1
23,0,0,0,1
23,0,0,0,1
23,0,0,0,1
24,0,0,0,1
24,0,0,0,1
25,0,0,0,1
25,0,0,0,0
25,0,0,0,0
26,0,0,0,0
22,0,0,0,2
22,0,0,0,1
23,0,0,0,2
