Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1582304125, 1004, 0, 0, 1047, 0, 16, 0, 20, 0
1582305172, 1001, 0, 0, 1006, 0, 16, 0, 20, 0
1582306178, 1003, 0, 22, 1050, 285, 16, 61, 20, 0
1582307228, 950, 0, 70, 1027, 468, 16, 80, 19, 0
1582308255, 950, 0, 71, 1032, 413, 16, 80, 19, 0
1582309287, 950, 0, 65, 1030, 412, 16, 80, 19, 0
1582310317, 950, 0, 61, 1023, 407, 16, 80, 19, 0
1582311340, 950, 0, 63, 1026, 411, 16, 80, 19, 0
1582312366, 950, 1, 66, 1029, 413, 16, 80, 19, 0
1582313395, 950, 0, 64, 1027, 401, 16, 79, 19, 0
1582314422, 950, 0, 67, 1028, 408, 16, 79, 19, 0
1582315450, 950, 0, 63, 1022, 405, 16, 79, 19, 0
1582316472, 950, 0, 61, 1029, 406, 16, 80, 19, 0
1582317501, 950, 1, 60, 1024, 408, 16, 81, 19, 0
1582318525, 950, 0, 71, 1032, 415, 16, 81, 19, 0
1582319557, 951, 0, 65, 1027, 413, 16, 81, 19, 0
1582320584, 950, 0, 64, 1026, 417, 16, 82, 19, 0
1582321610, 952, 0, 68, 1030, 420, 16, 82, 19, 0
1582322640, 952, 0, 65, 1033, 419, 16, 82, 19, 0
1582323673, 951, 1, 62, 1027, 400, 16, 82, 19, 0
1582324700, 950, 0, 58, 1027, 364, 15, 74, 19, 0
1582325728, 951, 0, 69, 1029, 363, 15, 73, 19, 0
1582326757, 951, 1, 61, 1032, 369, 15, 72, 19, 0
1582327789, 950, 0, 64, 1027, 358, 15, 73, 19, 0
1582328816, 950, 0, 61, 1030, 371, 15, 75, 19, 0
1582329846, 950, 0, 63, 1027, 372, 15, 75, 19, 0
1582330873, 950, 0, 63, 1026, 344, 15, 72, 19, 0
1582331899, 950, 1, 60, 1028, 344, 15, 73, 19, 0
1582332927, 952, 0, 68, 1030, 355, 15, 73, 19, 0
1582333957, 952, 1, 64, 1026, 377, 16, 76, 19, 0
1582334983, 951, 0, 58, 1028, 376, 16, 75, 19, 0
1582336011, 952, 0, 67, 1035, 359, 16, 75, 19, 0
1582337046, 951, 0, 56, 1030, 367, 16, 75, 19, 0
1582338076, 950, 0, 60, 1032, 354, 16, 74, 19, 0
1582339109, 950, 0, 66, 1040, 337, 16, 71, 19, 0
1582340149, 951, 0, 65, 1037, 334, 16, 70, 19, 0
1582341186, 950, 0, 62, 1032, 338, 16, 68, 19, 0
1582342218, 950, 0, 59, 1030, 330, 16, 68, 19, 0
1582343248, 950, 0, 62, 1031, 332, 16, 69, 19, 0
1582344279, 951, 0, 59, 1030, 360, 17, 75, 19, 0
1582345309, 951, 0, 58, 1031, 364, 17, 75, 19, 0
1582346340, 950, 0, 66, 1039, 381, 17, 76, 19, 0
1582347379, 952, 0, 64, 1034, 367, 17, 76, 19, 0
1582348413, 951, 0, 68, 1033, 362, 17, 74, 19, 0
1582349446, 950, 0, 66, 1027, 364, 17, 74, 19, 0
1582350473, 952, 0, 62, 1025, 349, 17, 73, 19, 0
1582351498, 951, 0, 62, 1029, 334, 17, 71, 19, 0
1582352527, 950, 0, 60, 1031, 312, 17, 66, 19, 0
1582353558, 950, 0, 58, 1031, 336, 20, 75, 19, 0
1582354589, 951, 0, 68, 1032, 355, 20, 74, 19, 0
1582355621, 950, 0, 76, 1048, 370, 20, 76, 19, 0
1582356669, 950, 0, 67, 1031, 372, 20, 74, 19, 0
1582357700, 951, 0, 64, 1030, 364, 20, 76, 19, 0
1582358730, 950, 0, 61, 1034, 354, 20, 74, 19, 0
1582359764, 951, 0, 64, 1028, 362, 20, 74, 19, 0
1582360792, 950, 0, 72, 1029, 368, 20, 76, 19, 0
1582361821, 950, 0, 68, 1030, 370, 20, 76, 19, 0
1582362851, 950, 0, 67, 1029, 361, 20, 75, 19, 0
1582363880, 950, 1, 67, 1031, 355, 20, 73, 19, 0
1582364911, 950, 1, 68, 1030, 347, 20, 73, 19, 0
1582365942, 951, 0, 67, 1031, 345, 20, 72, 19, 0
1582366973, 951, 1, 60, 1026, 355, 20, 72, 19, 0
1582367999, 950, 0, 62, 1031, 343, 20, 71, 19, 0
1582369030, 952, 0, 68, 1036, 350, 20, 70, 19, 0
1582370066, 950, 0, 60, 1028, 336, 20, 69, 19, 0
1582371094, 950, 0, 62, 1030, 332, 20, 69, 19, 0
1582372124, 951, 0, 67, 1028, 335, 20, 69, 19, 0
1582373152, 950, 0, 72, 1032, 320, 20, 65, 19, 0
1582374185, 951, 0, 69, 1027, 358, 21, 76, 19, 0
1582375212, 950, 0, 65, 1027, 357, 21, 75, 19, 0
1582376239, 951, 1, 60, 1034, 360, 21, 74, 19, 0
1582377273, 950, 0, 68, 1031, 358, 21, 74, 19, 0
1582378304, 950, 1, 71, 1029, 361, 21, 75, 19, 0
1582379334, 952, 0, 56, 1024, 355, 21, 74, 19, 0
