Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1582304156, 1003, 0, 0, 1016, 0, 16, 0, 20, 0
1582305172, 1001, 0, 0, 1006, 0, 16, 0, 20, 0
1582306178, 1004, 0, 20, 1050, 61, 16, 60, 20, 0
1582307228, 950, 0, 72, 1027, 394, 16, 81, 19, 0
1582308255, 950, 0, 73, 1032, 411, 16, 80, 19, 0
1582309287, 950, 0, 68, 1030, 412, 16, 80, 19, 0
1582310317, 953, 0, 62, 1023, 403, 16, 80, 19, 0
1582311340, 951, 0, 64, 1026, 404, 16, 80, 19, 0
1582312366, 951, 0, 62, 1029, 413, 16, 80, 19, 0
1582313395, 950, 0, 68, 1027, 394, 16, 77, 19, 0
1582314422, 950, 0, 63, 1028, 394, 16, 77, 19, 0
1582315450, 950, 0, 66, 1022, 387, 16, 78, 19, 0
1582316472, 953, 0, 63, 1029, 398, 16, 79, 19, 0
1582317501, 951, 0, 63, 1024, 401, 16, 79, 19, 0
1582318525, 950, 0, 70, 1032, 394, 16, 78, 19, 0
1582319557, 950, 0, 65, 1027, 404, 16, 78, 19, 0
1582320584, 951, 0, 65, 1026, 403, 16, 78, 19, 0
1582321610, 951, 0, 67, 1030, 404, 16, 79, 19, 0
1582322640, 952, 0, 70, 1033, 399, 16, 79, 19, 0
1582323673, 951, 0, 61, 1027, 387, 16, 78, 19, 0
1582324700, 951, 0, 67, 1028, 386, 16, 79, 19, 0
1582325728, 950, 0, 76, 1029, 390, 16, 81, 19, 0
1582326757, 953, 0, 71, 1032, 406, 16, 81, 19, 0
1582327789, 952, 0, 69, 1027, 391, 16, 78, 19, 0
1582328816, 951, 0, 67, 1030, 388, 16, 78, 19, 0
1582329846, 952, 0, 64, 1027, 373, 16, 78, 19, 0
1582330873, 950, 0, 71, 1026, 368, 16, 77, 19, 0
1582331899, 952, 0, 68, 1028, 361, 16, 77, 19, 0
1582332927, 950, 0, 69, 1030, 369, 16, 79, 19, 0
1582333957, 951, 0, 62, 1026, 384, 16, 78, 19, 0
1582334983, 950, 0, 67, 1028, 381, 15, 78, 19, 0
1582336011, 952, 0, 74, 1035, 386, 15, 81, 19, 0
1582337046, 951, 0, 70, 1030, 390, 15, 81, 19, 0
1582338076, 954, 0, 69, 1032, 396, 15, 82, 19, 0
1582339109, 950, 0, 76, 1040, 394, 15, 83, 19, 0
1582340149, 951, 0, 79, 1037, 408, 15, 84, 19, 0
1582341186, 951, 0, 76, 1032, 415, 15, 84, 19, 0
1582342218, 950, 0, 75, 1030, 414, 15, 86, 19, 0
1582343248, 951, 0, 72, 1031, 424, 15, 86, 19, 0
1582344279, 951, 0, 68, 1030, 371, 14, 78, 19, 0
1582345309, 950, 0, 73, 1031, 382, 14, 79, 19, 0
1582346340, 951, 0, 76, 1039, 389, 14, 81, 19, 0
1582347379, 950, 0, 77, 1034, 412, 14, 86, 19, 0
1582348413, 951, 0, 72, 1033, 418, 14, 86, 19, 0
1582349446, 950, 0, 71, 1027, 412, 14, 87, 19, 0
1582350473, 951, 0, 69, 1025, 421, 14, 88, 19, 0
1582351498, 951, 0, 68, 1029, 413, 14, 89, 19, 0
1582352527, 951, 0, 75, 1031, 417, 14, 88, 19, 0
1582353558, 951, 0, 71, 1031, 414, 14, 88, 19, 0
1582354589, 951, 0, 61, 1032, 396, 13, 81, 19, 0
1582355621, 952, 0, 82, 1048, 398, 13, 81, 19, 0
1582356669, 950, 0, 68, 1031, 395, 13, 83, 19, 0
1582357700, 950, 0, 62, 1030, 371, 13, 81, 19, 0
1582358730, 951, 0, 66, 1034, 383, 13, 81, 19, 0
1582359764, 952, 0, 59, 1028, 396, 13, 81, 19, 0
1582360792, 950, 0, 68, 1029, 380, 13, 80, 19, 0
1582361821, 950, 0, 64, 1030, 361, 13, 76, 19, 0
1582362851, 950, 0, 68, 1029, 367, 13, 78, 19, 0
1582363880, 951, 0, 63, 1031, 384, 13, 79, 19, 0
1582364911, 950, 0, 69, 1031, 366, 13, 81, 19, 0
1582365942, 950, 0, 69, 1031, 394, 13, 83, 19, 0
1582366973, 950, 0, 65, 1026, 415, 13, 84, 19, 0
1582367999, 950, 0, 75, 1031, 408, 13, 84, 19, 0
1582369030, 950, 0, 71, 1036, 411, 13, 84, 19, 0
1582370066, 950, 0, 69, 1028, 409, 13, 85, 19, 0
1582371094, 951, 0, 67, 1030, 410, 13, 84, 19, 0
1582372124, 950, 0, 68, 1028, 394, 13, 84, 19, 0
1582373152, 951, 0, 74, 1033, 404, 13, 84, 19, 0
1582374185, 951, 0, 62, 1027, 372, 13, 84, 19, 0
1582375212, 951, 0, 65, 1027, 353, 12, 72, 19, 0
1582376239, 952, 0, 61, 1034, 341, 12, 74, 19, 0
1582377273, 951, 0, 65, 1031, 364, 12, 74, 19, 0
1582378304, 950, 0, 66, 1030, 358, 12, 77, 19, 0
1582379334, 950, 0, 65, 1024, 359, 12, 77, 19, 0
1582380358, 952, 0, 66, 1026, 370, 12, 77, 19, 0
1582381384, 950, 0, 67, 1029, 386, 12, 79, 19, 0
1582382414, 954, 0, 69, 1038, 372, 12, 76, 19, 0
1582383452, 951, 0, 58, 1027, 339, 13, 75, 19, 0
1582384479, 950, 0, 63, 1027, 368, 13, 76, 19, 0
1582385506, 950, 0, 66, 1025, 361, 13, 76, 19, 0
1582386531, 951, 0, 68, 1028, 365, 13, 78, 19, 0
1582387559, 950, 0, 74, 1031, 388, 13, 78, 19, 0
1582388590, 951, 0, 66, 1028, 385, 13, 78, 19, 0
1582389618, 950, 0, 78, 1044, 373, 13, 77, 19, 0
1582390662, 950, 0, 68, 1026, 355, 13, 76, 19, 0
1582391688, 951, 0, 59, 1030, 365, 13, 76, 19, 0
1582392719, 951, 0, 63, 1038, 351, 13, 75, 19, 0
1582393757, 950, 0, 66, 1031, 363, 13, 75, 19, 0
1582394788, 951, 0, 64, 1026, 376, 13, 80, 19, 0
1582395814, 950, 0, 65, 1028, 373, 13, 79, 19, 0
1582396843, 950, 0, 72, 1039, 375, 13, 80, 19, 0
1582397882, 951, 0, 70, 1028, 386, 13, 81, 19, 0
1582398910, 950, 0, 76, 1038, 395, 13, 82, 19, 0
1582399948, 950, 0, 67, 1029, 393, 13, 82, 19, 0
1582400978, 950, 0, 65, 1033, 398, 13, 81, 19, 0
1582402011, 950, 0, 72, 1026, 400, 13, 85, 19, 0
1582403037, 951, 0, 68, 1032, 416, 13, 87, 19, 0
1582404069, 951, 0, 68, 1027, 385, 13, 90, 19, 0
1582405096, 951, 0, 63, 1029, 390, 11, 83, 19, 0
1582406125, 951, 0, 73, 1032, 407, 11, 85, 19, 0
1582407157, 951, 0, 64, 1027, 388, 11, 83, 19, 0
1582408184, 952, 0, 55, 1029, 373, 11, 79, 19, 0
1582409213, 950, 0, 58, 1027, 382, 11, 78, 19, 0
1582410240, 951, 0, 61, 1029, 372, 11, 78, 19, 0
1582411269, 952, 0, 62, 1027, 374, 11, 79, 19, 0
1582412296, 951, 0, 62, 1025, 389, 11, 80, 19, 0
1582413321, 950, 0, 63, 1025, 379, 11, 79, 19, 0
1582414346, 950, 0, 64, 1028, 362, 11, 81, 19, 0
1582415374, 950, 0, 60, 1027, 369, 11, 76, 19, 0
1582416401, 951, 0, 71, 1030, 372, 11, 79, 19, 0
