Total,Process,Execute,WaitList,Reply
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
2,0,0,0,2
2,0,0,0,1
2,0,0,0,1
3,0,0,0,0
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,1,0,0,2
4,0,0,0,1
3,0,0,0,1
4,0,1,0,1
3,0,0,0,2
3,0,0,0,1
3,0,0,0,2
2,0,0,0,1
4,0,0,0,2
3,0,0,0,2
3,0,0,0,2
4,0,0,0,1
5,0,0,0,1
5,0,0,0,1
5,0,0,0,2
5,0,0,0,2
5,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,2
2,0,0,0,1
3,0,0,0,1
4,1,0,0,1
4,0,0,0,1
4,0,0,0,2
4,0,0,0,1
5,0,0,0,1
3,0,0,0,1
3,0,0,0,1
5,0,0,0,1
4,0,0,0,1
4,0,0,0,0
4,0,0,0,1
4,1,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,0,0,0,2
4,0,0,0,1
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,2
5,0,0,0,1
5,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,2
8,0,0,0,1
7,0,0,0,1
7,0,0,0,5
7,0,0,0,5
8,0,0,0,5
6,0,0,0,1
6,0,0,0,1
7,0,0,0,1
7,0,0,0,1
7,0,0,0,1
5,2,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,0
5,0,0,0,1
5,0,0,0,1
4,0,0,0,1
6,3,0,0,1
5,0,0,0,1
5,0,0,0,1
4,0,0,0,1
4,0,0,0,2
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,0
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,2
4,0,0,0,1
4,0,0,0,1
3,0,0,0,0
3,0,0,0,1
2,0,0,0,1
2,0,0,0,0
3,0,0,0,0
2,1,0,0,1
2,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,1,0,0,0
2,0,0,0,1
1,0,0,0,0
2,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,0
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,2
3,0,0,0,0
3,0,0,1,0
3,0,0,1,0
6,0,0,4,1
8,0,0,4,0
4,0,0,1,1
8,0,0,5,0
8,1,0,4,0
10,0,0,5,1
10,0,0,5,0
10,0,5,0,1
8,0,0,4,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
2,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,0
2,0,0,0,1
4,3,0,0,1
4,0,0,0,2
3,0,0,0,1
3,0,0,0,2
5,0,0,0,2
5,0,0,0,1
7,0,0,0,2
7,0,0,0,3
7,0,0,0,2
4,0,0,0,2
5,0,0,0,1
6,0,0,0,1
6,0,0,0,2
7,3,0,0,1
7,0,0,0,1
6,0,0,0,2
7,0,0,0,2
5,0,0,0,1
5,0,0,0,2
5,0,1,0,1
5,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,2
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,2
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
2,0,0,0,1
3,0,0,0,0
4,0,0,0,1
3,0,0,0,2
4,0,0,0,2
5,3,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
2,0,0,0,0
3,0,0,0,1
3,0,0,0,1
4,0,0,0,2
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,0
3,0,0,0,0
3,0,0,0,1
3,0,0,0,1
3,1,0,0,1
4,0,0,0,1
3,0,0,0,0
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
2,0,0,0,1
3,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
4,2,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,0
7,0,0,4,1
8,0,0,4,0
5,0,0,1,1
9,1,0,4,0
9,0,0,4,1
10,0,0,5,0
6,0,0,1,0
10,0,0,4,1
6,0,0,1,1
10,1,0,3,0
11,0,5,0,0
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,0
2,0,0,0,1
2,0,0,0,0
2,0,0,0,0
3,0,0,0,2
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,0
2,1,0,0,1
1,0,0,0,0
1,0,0,0,0
2,0,0,0,1
1,0,0,0,0
3,2,0,0,0
3,2,0,0,1
1,1,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,0
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
3,2,0,0,1
1,0,0,0,0
1,0,0,0,0
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
1,0,0,0,1
1,0,0,0,1
6,0,0,0,1
5,0,0,0,5
7,0,0,0,5
6,0,0,0,5
6,0,0,0,1
6,0,0,0,0
6,0,0,0,0
8,0,0,3,1
12,0,0,5,1
12,0,0,5,1
9,0,0,3,0
12,0,0,5,1
10,0,0,3,1
9,0,0,2,1
11,0,0,3,0
9,0,0,1,1
12,1,0,2,1
15,0,5,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,0
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
3,0,0,0,1
3,0,0,0,1
3,0,0,0,2
2,0,0,0,1
2,0,0,0,1
2,0,0,0,0
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
10,8,0,0,1
2,0,0,0,2
2,0,0,0,1
3,1,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
5,0,0,0,2
5,0,0,0,1
3,0,0,0,2
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
5,2,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,2
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
3,0,0,0,2
4,0,0,0,2
4,0,0,0,1
4,0,0,0,1
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
4,0,0,0,1
4,0,0,0,1
4,0,0,0,0
4,0,0,0,1
2,0,0,0,0
4,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,2
3,1,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,2
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,0
3,0,0,0,1
3,0,0,0,1
3,0,0,0,2
2,0,0,0,1
2,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
3,0,0,0,0
2,0,0,0,0
2,1,0,0,1
2,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
2,1,0,0,1
2,0,0,0,0
5,4,0,0,1
1,0,0,0,1
2,0,0,0,1
1,0,0,0,0
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
8,8,0,0,0
8,8,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,1,0,0,1
2,0,0,0,1
1,0,0,0,0
3,0,0,0,1
2,0,0,0,0
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,1
7,6,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
3,0,0,0,2
3,0,0,0,1
4,0,0,0,2
4,0,0,0,1
4,0,1,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,2
5,0,0,0,2
2,0,0,0,1
10,6,0,0,1
3,0,0,0,2
3,0,0,0,1
4,0,0,0,1
4,0,1,0,1
3,1,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,0,0,0,2
3,0,0,0,0
4,0,0,0,2
4,0,0,0,2
2,0,0,0,0
3,0,0,0,1
3,1,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,2
2,1,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
3,0,0,0,1
3,0,0,0,0
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
3,0,0,0,1
2,0,0,0,1
7,0,0,5,0
7,0,0,5,0
7,0,0,5,1
7,0,0,5,0
8,0,0,5,1
8,0,0,5,0
8,0,0,5,0
8,0,0,5,1
9,0,0,5,0
10,1,5,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,0
1,0,0,0,1
1,1,0,0,0
2,0,0,0,0
2,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,0
9,8,0,0,1
10,8,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
5,0,0,0,0
6,0,0,0,1
6,0,0,0,1
6,3,0,0,2
6,3,0,0,1
7,3,0,0,2
3,0,0,0,1
3,0,0,0,2
4,0,0,0,1
5,0,0,0,1
4,0,0,0,1
4,0,0,0,2
3,0,0,0,2
3,0,0,0,1
4,0,0,0,1
2,0,0,0,1
4,0,0,0,1
3,0,0,0,1
2,0,0,0,1
5,2,0,0,2
3,0,0,0,1
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,0,0,0,2
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,0,0,0,2
4,0,0,0,1
4,0,0,0,2
3,0,0,0,1
4,0,0,0,1
11,8,0,0,1
2,0,0,0,2
3,0,0,0,1
3,0,1,0,1
3,0,0,0,1
4,0,0,0,1
3,0,0,0,1
3,0,0,0,1
4,0,0,0,1
4,0,0,0,1
4,0,0,0,1
3,0,0,0,1
3,0,0,0,1
3,0,0,0,1
2,0,0,0,1
1,0,0,0,0
3,0,0,0,0
2,0,0,0,1
2,0,0,0,1
2,0,0,0,1
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,0
2,0,0,0,1
2,0,0,0,1
1,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,1
2,0,0,0,0
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
3,0,0,0,0
2,0,0,0,1
3,0,0,0,1
2,0,0,0,1
1,0,0,0,0
2,0,0,0,0
