Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1583105435, 1001, 0, 0, 1020, 0, 64, 0, 20, 0
1583106455, 1003, 0, 8, 1019, 213, 64, 46, 20, 0
1583107475, 950, 1, 42, 1010, 460, 64, 78, 19, 0
1583108486, 951, 1, 48, 1007, 390, 64, 78, 19, 0
1583109494, 951, 0, 56, 1016, 393, 64, 78, 19, 0
1583110510, 951, 0, 46, 1006, 387, 64, 78, 19, 0
1583111517, 951, 0, 48, 1008, 391, 64, 78, 19, 0
1583112525, 950, 0, 49, 1009, 389, 64, 78, 19, 0
1583113534, 951, 0, 44, 1005, 390, 64, 78, 19, 0
1583114539, 951, 1, 47, 1008, 390, 64, 78, 19, 0
1583115547, 950, 0, 42, 1005, 371, 63, 74, 19, 0
1583116552, 952, 0, 58, 1026, 378, 63, 75, 19, 0
1583117578, 951, 1, 43, 1007, 374, 63, 75, 19, 0
1583118585, 950, 0, 43, 1010, 382, 63, 76, 19, 0
1583119595, 950, 0, 50, 1017, 383, 63, 76, 19, 0
1583120612, 950, 0, 45, 1005, 383, 63, 76, 19, 0
1583121618, 951, 0, 50, 1007, 378, 63, 76, 19, 0
1583122625, 950, 0, 56, 1017, 375, 63, 75, 19, 0
1583123643, 951, 0, 42, 1007, 373, 63, 75, 19, 0
1583124650, 950, 1, 49, 1011, 378, 63, 75, 19, 0
1583125661, 953, 0, 49, 1015, 376, 63, 76, 19, 0
1583126676, 951, 0, 47, 1006, 375, 63, 76, 19, 0
1583127682, 950, 0, 46, 1006, 382, 63, 77, 19, 0
1583128689, 951, 1, 45, 1007, 369, 63, 77, 19, 0
1583129696, 951, 0, 45, 1008, 379, 63, 77, 19, 0
1583130704, 950, 0, 50, 1008, 372, 63, 77, 19, 0
1583131712, 951, 0, 49, 1011, 359, 63, 75, 19, 0
1583132723, 952, 0, 44, 1019, 359, 63, 75, 19, 0
1583133742, 950, 0, 48, 1012, 348, 63, 75, 19, 0
1583134754, 950, 0, 48, 1011, 350, 64, 75, 19, 0
1583135765, 952, 0, 44, 1007, 340, 64, 75, 19, 0
1583136772, 952, 1, 50, 1010, 351, 64, 77, 19, 0
1583137782, 950, 0, 52, 1011, 366, 64, 77, 19, 0
1583138793, 950, 0, 51, 1009, 362, 64, 78, 19, 0
1583139802, 952, 0, 48, 1009, 370, 64, 80, 19, 0
1583140811, 951, 0, 50, 1011, 376, 64, 80, 19, 0
1583141823, 950, 0, 51, 1007, 369, 64, 79, 19, 0
1583142832, 951, 1, 54, 1011, 366, 64, 79, 19, 0
1583143843, 951, 0, 47, 1006, 370, 64, 79, 19, 0
1583144849, 951, 0, 45, 1011, 349, 65, 75, 19, 0
1583145860, 950, 0, 44, 1010, 352, 65, 76, 19, 0
1583146870, 950, 0, 45, 1008, 352, 65, 74, 19, 0
1583147878, 952, 0, 42, 1012, 344, 65, 73, 19, 0
