Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1583105449, 1001, 0, 0, 1006, 0, 64, 0, 20, 0
1583106455, 1002, 0, 10, 1020, 31, 64, 60, 20, 0
1583107475, 950, 0, 52, 1010, 417, 64, 92, 19, 0
1583108486, 950, 0, 51, 1007, 462, 64, 92, 19, 0
1583109494, 950, 0, 63, 1016, 465, 64, 92, 19, 0
1583110510, 950, 0, 50, 1006, 454, 64, 92, 19, 0
1583111517, 950, 0, 52, 1008, 443, 64, 88, 19, 0
1583112525, 951, 0, 52, 1009, 444, 64, 89, 19, 0
1583113534, 951, 0, 53, 1005, 445, 64, 90, 19, 0
1583114539, 950, 0, 53, 1008, 452, 64, 90, 19, 0
1583115547, 952, 0, 38, 1005, 381, 60, 76, 19, 0
1583116552, 952, 0, 63, 1026, 388, 60, 75, 19, 0
1583117578, 950, 0, 47, 1007, 375, 60, 75, 19, 0
1583118585, 952, 0, 44, 1010, 377, 60, 76, 19, 0
1583119595, 950, 0, 52, 1017, 387, 60, 77, 19, 0
1583120612, 951, 0, 48, 1006, 386, 60, 77, 19, 0
1583121618, 950, 0, 47, 1007, 380, 60, 77, 19, 0
1583122625, 950, 0, 56, 1018, 397, 60, 79, 19, 0
1583123643, 951, 0, 46, 1007, 393, 60, 80, 19, 0
1583124650, 952, 0, 48, 1011, 401, 60, 82, 19, 0
1583125661, 950, 0, 42, 1015, 372, 58, 75, 19, 0
1583126676, 950, 0, 42, 1006, 364, 58, 75, 19, 0
1583127682, 951, 0, 41, 1007, 370, 58, 76, 19, 0
1583128689, 950, 0, 43, 1007, 373, 58, 77, 19, 0
1583129696, 950, 0, 47, 1008, 384, 58, 80, 19, 0
1583130704, 950, 0, 51, 1008, 390, 58, 82, 19, 0
1583131712, 951, 0, 51, 1011, 392, 58, 82, 19, 0
1583132723, 950, 0, 59, 1019, 400, 58, 83, 19, 0
1583133742, 951, 0, 55, 1012, 397, 58, 84, 19, 0
1583134754, 951, 0, 53, 1011, 397, 58, 85, 19, 0
1583135765, 951, 0, 43, 1007, 371, 55, 76, 19, 0
1583136772, 951, 0, 45, 1010, 368, 55, 77, 19, 0
1583137782, 950, 0, 46, 1011, 364, 55, 78, 19, 0
1583138793, 951, 0, 44, 1009, 362, 55, 77, 19, 0
1583139802, 951, 0, 51, 1009, 362, 55, 78, 19, 0
1583140811, 952, 0, 47, 1011, 372, 55, 78, 19, 0
1583141823, 950, 0, 47, 1007, 367, 55, 79, 19, 0
1583142832, 950, 0, 53, 1011, 373, 55, 79, 19, 0
1583143843, 951, 0, 44, 1006, 375, 55, 81, 19, 0
1583144849, 950, 0, 49, 1011, 391, 55, 82, 19, 0
1583145860, 951, 0, 43, 1010, 355, 53, 76, 19, 0
1583146870, 951, 0, 48, 1008, 378, 53, 80, 19, 0
1583147878, 951, 0, 49, 1012, 380, 53, 82, 19, 0
1583148890, 951, 0, 50, 1010, 373, 53, 82, 19, 0
1583149900, 951, 0, 48, 1007, 371, 53, 79, 19, 0
1583150907, 950, 0, 44, 1004, 380, 53, 79, 19, 0
1583151911, 951, 0, 54, 1016, 367, 53, 79, 19, 0
1583152927, 951, 0, 51, 1010, 382, 53, 80, 19, 0
1583153937, 950, 0, 48, 1006, 394, 53, 82, 19, 0
1583154943, 950, 0, 48, 1009, 386, 53, 84, 19, 0
1583155952, 950, 0, 53, 1008, 379, 51, 80, 19, 0
1583156961, 951, 0, 47, 1005, 380, 51, 81, 19, 0
1583157966, 950, 0, 49, 1009, 392, 51, 80, 19, 0
1583158975, 950, 0, 49, 1015, 380, 51, 79, 19, 0
1583159990, 950, 0, 42, 1008, 361, 51, 78, 19, 0
1583160998, 950, 0, 46, 1010, 365, 51, 76, 19, 0
1583162008, 951, 0, 47, 1010, 368, 51, 77, 19, 0
1583163019, 950, 1, 45, 1007, 362, 51, 77, 19, 0
1583164026, 950, 0, 48, 1010, 366, 51, 78, 19, 0
1583165036, 951, 0, 50, 1018, 377, 51, 79, 19, 0
1583166054, 951, 0, 46, 1009, 350, 50, 75, 19, 0
1583167063, 951, 0, 45, 1007, 351, 50, 74, 19, 0
1583168071, 950, 0, 53, 1015, 363, 50, 78, 19, 0
1583169086, 950, 0, 49, 1008, 360, 50, 78, 19, 0
1583170095, 951, 0, 45, 1006, 367, 50, 78, 19, 0
1583171101, 950, 0, 50, 1012, 368, 50, 77, 19, 0
1583172113, 950, 0, 47, 1008, 368, 50, 77, 19, 0
1583173121, 950, 0, 45, 1010, 359, 50, 76, 19, 0
1583174131, 951, 0, 45, 1009, 358, 50, 75, 19, 0
1583175140, 951, 0, 48, 1008, 365, 50, 77, 19, 0
1583176149, 950, 0, 49, 1005, 363, 49, 78, 19, 0
1583177154, 950, 0, 49, 1007, 373, 49, 78, 19, 0
1583178161, 950, 0, 47, 1010, 359, 49, 76, 19, 0
1583179171, 951, 0, 45, 1007, 356, 49, 76, 19, 0
1583180178, 950, 0, 44, 1007, 363, 49, 76, 19, 0
1583181186, 951, 0, 51, 1015, 376, 49, 76, 19, 0
1583182201, 950, 0, 49, 1008, 353, 49, 76, 19, 0
1583183210, 951, 0, 47, 1006, 369, 49, 83, 19, 0
1583184216, 950, 0, 50, 1007, 394, 49, 84, 19, 0
1583185224, 950, 0, 48, 1010, 389, 49, 84, 19, 0
1583186235, 951, 0, 41, 1009, 361, 48, 77, 19, 0
1583187244, 951, 0, 46, 1008, 359, 48, 76, 19, 0
1583188253, 950, 0, 48, 1011, 382, 48, 77, 19, 0
1583189264, 950, 0, 46, 1006, 360, 48, 81, 19, 0
1583190271, 952, 0, 45, 1005, 386, 48, 81, 19, 0
1583191276, 950, 0, 47, 1006, 384, 48, 82, 19, 0
1583192282, 950, 0, 52, 1013, 395, 48, 83, 19, 0
1583193295, 950, 0, 49, 1010, 391, 48, 83, 19, 0
1583194305, 950, 0, 48, 1008, 397, 48, 86, 19, 0
1583195314, 952, 0, 42, 1006, 391, 48, 86, 19, 0
1583196320, 950, 0, 50, 1011, 383, 46, 80, 19, 0
1583197331, 952, 0, 48, 1009, 374, 46, 79, 19, 0
1583198340, 950, 0, 46, 1008, 370, 46, 79, 19, 0
1583199348, 951, 0, 46, 1007, 350, 46, 76, 19, 0
1583200355, 950, 0, 45, 1013, 376, 46, 81, 19, 0
1583201368, 952, 0, 48, 1008, 379, 46, 79, 19, 0
1583202376, 950, 0, 46, 1006, 361, 46, 79, 19, 0
1583203383, 951, 0, 46, 1006, 387, 46, 80, 19, 0
1583204390, 950, 0, 45, 1007, 381, 46, 82, 19, 0
1583205397, 950, 0, 49, 1012, 379, 46, 83, 19, 0
1583206409, 950, 0, 47, 1009, 357, 44, 74, 19, 0
1583207419, 950, 0, 44, 1010, 361, 44, 76, 19, 0
1583208429, 950, 0, 43, 1005, 361, 44, 75, 19, 0
1583209434, 950, 0, 42, 1006, 362, 44, 77, 19, 0
1583210440, 950, 0, 41, 1007, 367, 44, 79, 19, 0
1583211447, 950, 0, 53, 1014, 385, 44, 83, 19, 0
1583212461, 952, 0, 45, 1007, 393, 44, 84, 19, 0
1583213468, 950, 0, 47, 1007, 398, 44, 85, 19, 0
1583214476, 951, 0, 47, 1006, 393, 44, 84, 19, 0
1583215482, 951, 0, 46, 1007, 377, 44, 88, 19, 0
1583216489, 951, 0, 44, 1005, 348, 42, 73, 19, 0
1583217494, 951, 0, 45, 1011, 354, 42, 82, 19, 0
1583218505, 951, 0, 47, 1006, 374, 42, 80, 19, 0
1583219512, 950, 0, 51, 1008, 372, 42, 82, 19, 0
1583220520, 952, 0, 48, 1007, 369, 42, 81, 19, 0
1583221528, 951, 0, 43, 1005, 367, 42, 79, 19, 0
1583222533, 951, 0, 48, 1013, 361, 42, 78, 19, 0
1583223546, 950, 0, 47, 1013, 357, 42, 77, 19, 0
1583224559, 950, 0, 47, 1007, 363, 42, 79, 19, 0
1583225566, 951, 0, 50, 1017, 368, 42, 79, 19, 0
1583226583, 950, 0, 46, 1005, 330, 41, 72, 19, 0
1583227588, 953, 0, 35, 1007, 329, 41, 71, 19, 0
1583228595, 951, 0, 46, 1008, 357, 41, 77, 19, 0
1583229603, 950, 0, 51, 1011, 366, 41, 78, 19, 0
1583230614, 951, 0, 47, 1010, 344, 41, 76, 19, 0
1583231624, 950, 0, 45, 1027, 339, 41, 72, 19, 0
1583232651, 952, 0, 39, 1008, 316, 41, 67, 19, 0
1583233659, 951, 0, 54, 1026, 326, 41, 69, 19, 0
1583234685, 950, 0, 37, 1005, 325, 41, 68, 19, 0
1583235690, 951, 0, 51, 1012, 343, 42, 75, 19, 0
1583236702, 950, 0, 45, 1005, 361, 42, 77, 19, 0
1583237707, 950, 0, 45, 1007, 348, 42, 76, 19, 0
1583238714, 950, 0, 42, 1007, 351, 42, 75, 19, 0
1583239721, 950, 0, 42, 1009, 337, 42, 71, 19, 0
1583240730, 950, 0, 40, 1008, 320, 42, 69, 19, 0
1583241738, 950, 0, 43, 1006, 331, 42, 70, 19, 0
1583242744, 951, 0, 37, 1009, 309, 42, 68, 19, 0
1583243753, 951, 0, 43, 1009, 311, 42, 68, 19, 0
1583244762, 950, 0, 43, 1009, 331, 42, 70, 19, 0
1583245772, 951, 0, 45, 1010, 354, 43, 75, 19, 0
1583246782, 950, 0, 43, 1004, 356, 43, 75, 19, 0
1583247786, 952, 0, 40, 1006, 361, 43, 76, 19, 0
1583248792, 951, 0, 47, 1010, 376, 43, 78, 19, 0
1583249802, 951, 0, 38, 1013, 392, 43, 83, 19, 0
1583250815, 950, 0, 50, 1010, 403, 43, 84, 19, 0
1583251826, 950, 0, 50, 1010, 403, 43, 88, 19, 0
1583252836, 950, 0, 46, 1010, 408, 43, 87, 19, 0
1583253846, 951, 0, 46, 1010, 401, 43, 87, 19, 0
1583254856, 950, 0, 42, 1012, 409, 43, 87, 19, 0
1583255868, 950, 0, 52, 1018, 361, 43, 84, 19, 0
1583256886, 951, 0, 43, 1011, 327, 42, 69, 19, 0
1583257897, 951, 0, 41, 1001, 321, 42, 69, 19, 0
1583258899, 950, 0, 39, 1006, 334, 42, 73, 19, 0
1583259905, 950, 0, 42, 1009, 344, 42, 74, 19, 0
1583260914, 951, 0, 46, 1006, 358, 42, 76, 19, 0
1583261921, 950, 0, 45, 1010, 351, 42, 76, 19, 0
1583262931, 951, 0, 46, 1010, 341, 42, 74, 19, 0
1583263941, 950, 0, 47, 1006, 340, 42, 79, 19, 0
