Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2355573195, 950, 0, 42, 1017, 408, 91, 90, 19, 1, 1642
2355574213, 951, 0, 37, 1016, 394, 91, 84, 19, 1, 1525
2355575229, 950, 0, 41, 1018, 378, 91, 80, 19, 1, 1502
2355576247, 951, 0, 38, 1018, 356, 91, 78, 19, 1, 1428
2355577268, 950, 0, 31, 1020, 338, 91, 73, 19, 1, 1358
2355578289, 950, 0, 22, 1027, 331, 91, 73, 19, 1, 1341
2355579317, 951, 0, 22, 1027, 326, 91, 74, 19, 1, 1368
2355580344, 951, 0, 33, 1025, 322, 91, 75, 19, 1, 1384
2355581369, 950, 0, 33, 1021, 337, 91, 76, 19, 1, 1423
2355582390, 952, 0, 32, 1021, 342, 91, 79, 19, 1, 1478
2355583411, 952, 0, 36, 1025, 343, 91, 79, 19, 1, 1475
2355584436, 951, 0, 36, 1015, 328, 91, 77, 19, 1, 1415
2355585452, 952, 0, 40, 1019, 326, 91, 78, 19, 1, 1453
2355586472, 950, 0, 39, 1015, 331, 91, 79, 19, 1, 1465
2355587488, 951, 0, 43, 1016, 325, 91, 79, 19, 1, 1448
2355588504, 950, 0, 41, 1020, 313, 91, 73, 19, 1, 1340
2355589526, 950, 0, 41, 1019, 302, 91, 72, 19, 1, 1341
2355590547, 950, 0, 41, 1025, 292, 91, 72, 19, 1, 1333
2355591572, 951, 0, 41, 1025, 284, 91, 74, 19, 1, 1367
2355592597, 951, 0, 43, 1022, 369, 94, 97, 19, 1, 1669
2355593620, 951, 0, 54, 1029, 378, 94, 101, 19, 1, 1860
2355594649, 950, 0, 53, 1026, 419, 94, 106, 19, 1, 1970
2355595677, 951, 0, 60, 1024, 400, 94, 106, 19, 1, 1982
2355596702, 952, 0, 59, 1026, 407, 94, 111, 19, 1, 2033
2355597728, 950, 0, 63, 1026, 406, 94, 118, 19, 1, 2164
2355598755, 950, 0, 66, 1025, 435, 94, 118, 19, 1, 2180
2355599781, 951, 0, 62, 1025, 426, 94, 120, 19, 1, 2203
2355600806, 951, 0, 61, 1025, 447, 94, 129, 19, 1, 2370
2355601831, 950, 0, 62, 1030, 464, 94, 129, 19, 1, 2394
2355602862, 950, 0, 69, 1031, 474, 94, 132, 19, 1, 2478
2355603893, 950, 0, 69, 1030, 473, 94, 137, 19, 1, 2488
2355604923, 950, 0, 64, 1028, 479, 94, 139, 19, 1, 2536
2355605952, 950, 0, 70, 1028, 490, 94, 136, 19, 1, 2536
2355606980, 951, 0, 67, 1029, 503, 94, 139, 19, 1, 2598
2355608010, 950, 0, 75, 1032, 506, 94, 144, 19, 1, 2671
2355609042, 951, 0, 81, 1053, 521, 94, 149, 19, 1, 2744
2355610095, 952, 0, 71, 1034, 514, 94, 152, 19, 1, 2839
2355611129, 952, 0, 76, 1035, 478, 94, 154, 19, 1, 2865
2355612164, 950, 0, 76, 1034, 525, 94, 154, 19, 1, 2735
2355613198, 950, 0, 78, 1036, 479, 93, 141, 19, 1, 2595
2355614235, 951, 0, 72, 1035, 485, 93, 144, 19, 1, 2686
2355615270, 952, 0, 76, 1036, 464, 93, 146, 19, 1, 2712
2355616306, 950, 0, 74, 1032, 450, 93, 150, 19, 1, 2793
2355617338, 950, 0, 75, 1032, 473, 93, 151, 19, 1, 2853
2355618371, 950, 0, 83, 1040, 518, 93, 152, 19, 1, 2823
2355619411, 950, 0, 79, 1034, 485, 93, 161, 19, 1, 2996
2355620445, 950, 0, 81, 1038, 517, 93, 165, 19, 1, 3091
2355621484, 950, 0, 80, 1038, 534, 93, 167, 19, 1, 3113
2355622522, 951, 0, 77, 1036, 530, 93, 175, 19, 1, 3132
2355623558, 950, 0, 80, 1039, 510, 92, 167, 19, 1, 3055
2355624598, 951, 0, 78, 1041, 551, 92, 173, 19, 1, 3192
2355625639, 951, 0, 80, 1044, 525, 92, 169, 19, 1, 3161
2355626683, 951, 0, 89, 1051, 512, 92, 172, 19, 1, 3202
2355627734, 951, 0, 78, 1041, 513, 92, 170, 19, 1, 3194
2355628776, 951, 0, 81, 1040, 524, 92, 174, 19, 1, 3268
2355629816, 950, 0, 85, 1046, 519, 92, 174, 19, 1, 3276
2355630863, 950, 0, 95, 1055, 551, 92, 172, 19, 1, 3184
2355631918, 953, 0, 78, 1049, 496, 92, 167, 19, 1, 3074
2355632967, 950, 0, 79, 1045, 491, 92, 164, 19, 1, 3021
2355634013, 951, 0, 86, 1053, 446, 92, 157, 19, 1, 2925
2355635066, 900, 0, 82, 1005, 420, 92, 149, 18, 1, 2613
2355636071, 901, 0, 72, 1009, 387, 92, 146, 18, 1, 2563
2355637080, 900, 0, 73, 1004, 383, 92, 142, 18, 1, 2519
2355638084, 901, 0, 70, 1000, 353, 92, 138, 18, 1, 2393
2355639085, 901, 0, 69, 1005, 327, 92, 130, 18, 1, 2271
2355640091, 900, 0, 62, 1001, 340, 92, 126, 18, 1, 2199
2355641092, 903, 0, 60, 1004, 314, 92, 118, 18, 1, 2074
2355642096, 950, 0, 66, 1056, 335, 92, 112, 19, 1, 2062
2355643152, 900, 0, 65, 1010, 286, 92, 109, 18, 1, 1926
2355644162, 901, 0, 54, 1012, 284, 92, 105, 18, 1, 1805
2355645174, 901, 0, 66, 1021, 255, 92, 102, 18, 1, 1794
2355646197, 901, 0, 54, 1017, 268, 92, 101, 18, 1, 1745
2355647214, 900, 0, 52, 1010, 241, 92, 96, 18, 1, 1679
2355648224, 900, 0, 60, 1006, 266, 92, 99, 18, 1, 1745
2355649230, 900, 0, 52, 1007, 262, 92, 97, 18, 1, 1676
2355650238, 900, 0, 51, 1014, 237, 92, 95, 18, 1, 1646
