Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354774618, 950, 2, 72, 1040, 481, 12, 100, 19, 0, 1898
2354775659, 952, 0, 74, 1043, 490, 12, 101, 19, 0, 1901
2354776702, 950, 0, 73, 1034, 478, 12, 101, 19, 0, 1919
2354777736, 952, 0, 73, 1045, 477, 12, 101, 19, 0, 1915
2354778781, 951, 0, 71, 1041, 482, 12, 100, 19, 0, 1900
2354779822, 951, 0, 73, 1038, 475, 12, 100, 19, 0, 1886
2354780860, 950, 0, 70, 1043, 482, 12, 100, 19, 0, 1887
2354781903, 951, 1, 73, 1040, 484, 12, 100, 19, 0, 1886
2354782943, 951, 0, 73, 1035, 474, 12, 100, 19, 0, 1891
2354783978, 950, 0, 74, 1033, 482, 12, 100, 19, 0, 1888
2354785011, 951, 0, 72, 1038, 482, 12, 101, 19, 0, 1911
2354786049, 950, 0, 72, 1044, 488, 12, 100, 19, 0, 1874
2354787094, 950, 0, 80, 1045, 493, 12, 101, 19, 0, 1896
2354788139, 953, 2, 83, 1055, 483, 12, 101, 19, 0, 1878
2354789194, 901, 0, 76, 1006, 460, 12, 99, 18, 0, 1771
2354790200, 900, 0, 76, 1005, 462, 12, 98, 18, 0, 1758
2354791205, 950, 0, 79, 1048, 461, 12, 96, 19, 0, 1792
2354792253, 950, 0, 64, 1043, 455, 12, 92, 19, 0, 1719
2354793296, 951, 0, 68, 1042, 428, 12, 90, 19, 0, 1707
2354794338, 950, 0, 69, 1048, 415, 12, 90, 19, 0, 1673
2354795386, 952, 0, 65, 1043, 413, 12, 87, 19, 0, 1653
2354796429, 952, 0, 60, 1038, 421, 12, 87, 19, 0, 1637
2354797467, 951, 0, 63, 1035, 416, 12, 85, 19, 0, 1605
2354798503, 951, 0, 68, 1040, 400, 12, 86, 19, 0, 1621
2354799543, 951, 0, 62, 1040, 406, 12, 86, 19, 0, 1613
2354800583, 952, 0, 61, 1039, 402, 12, 85, 19, 0, 1588
2354801622, 951, 1, 63, 1038, 413, 12, 86, 19, 0, 1616
2354802660, 950, 0, 68, 1051, 434, 12, 86, 19, 0, 1629
2354803711, 901, 1, 71, 1002, 400, 13, 89, 18, 0, 1532
2354804713, 950, 0, 77, 1048, 428, 13, 88, 19, 0, 1672
2354805761, 951, 1, 79, 1047, 437, 13, 89, 19, 0, 1679
2354806808, 951, 1, 85, 1049, 439, 13, 89, 19, 0, 1674
2354807857, 950, 1, 78, 1047, 439, 13, 87, 19, 0, 1653
2354808904, 951, 0, 82, 1054, 423, 13, 89, 19, 0, 1674
2354809958, 950, 0, 77, 1041, 451, 13, 90, 19, 0, 1701
2354810999, 951, 0, 73, 1045, 429, 13, 89, 19, 0, 1659
2354812044, 950, 0, 74, 1046, 425, 13, 87, 19, 0, 1642
2354813090, 951, 0, 65, 1046, 427, 13, 87, 19, 0, 1641
2354814136, 951, 1, 72, 1040, 418, 13, 88, 19, 0, 1657
2354815176, 950, 0, 66, 1040, 421, 13, 87, 19, 0, 1623
2354816216, 950, 0, 66, 1048, 416, 13, 86, 19, 0, 1628
2354817264, 950, 0, 63, 1038, 430, 13, 86, 19, 0, 1633
2354818302, 951, 0, 70, 1046, 408, 13, 86, 19, 0, 1621
2354819348, 951, 0, 67, 1042, 407, 13, 87, 19, 0, 1632
2354820390, 950, 0, 60, 1041, 412, 13, 86, 19, 0, 1622
2354821431, 950, 0, 64, 1044, 410, 13, 85, 19, 0, 1602
2354822475, 950, 0, 62, 1050, 409, 13, 84, 19, 0, 1579
2354823525, 950, 0, 66, 1039, 395, 15, 96, 19, 0, 1571
2354824564, 950, 0, 72, 1042, 481, 15, 98, 19, 0, 1822
2354825606, 950, 0, 75, 1046, 473, 15, 98, 19, 0, 1854
2354826652, 950, 0, 76, 1049, 473, 15, 98, 19, 0, 1811
2354827701, 951, 0, 80, 1044, 476, 15, 98, 19, 0, 1832
2354828745, 901, 1, 75, 1012, 447, 15, 95, 18, 0, 1708
2354829757, 901, 0, 105, 1043, 459, 15, 95, 18, 0, 1705
2354830800, 904, 0, 85, 1043, 469, 15, 95, 18, 0, 1701
2354831843, 900, 0, 79, 1008, 444, 15, 96, 18, 0, 1722
2354832851, 909, 0, 82, 1047, 479, 15, 97, 18, 0, 1723
2354833898, 901, 2, 91, 1019, 452, 15, 94, 18, 0, 1683
2354834917, 900, 0, 84, 1015, 437, 15, 91, 18, 0, 1637
2354835932, 900, 1, 71, 1009, 423, 15, 91, 18, 0, 1637
2354836941, 903, 0, 73, 1003, 422, 15, 91, 18, 0, 1627
2354837944, 900, 0, 79, 1004, 432, 15, 92, 18, 0, 1646
2354838948, 950, 1, 67, 1042, 441, 15, 92, 19, 0, 1734
2354839990, 950, 0, 72, 1039, 450, 15, 91, 19, 0, 1726
2354841030, 950, 0, 73, 1043, 437, 15, 90, 19, 0, 1692
2354842073, 900, 0, 73, 1006, 402, 15, 88, 18, 0, 1545
2354843079, 950, 0, 75, 1043, 406, 15, 85, 19, 0, 1583
2354844122, 951, 0, 76, 1050, 398, 15, 84, 19, 0, 1594
2354845172, 950, 0, 65, 1046, 405, 15, 84, 19, 0, 1596
2354846218, 950, 0, 70, 1051, 408, 15, 85, 19, 0, 1608
2354847269, 951, 0, 68, 1041, 421, 15, 87, 19, 0, 1636
2354848310, 951, 0, 71, 1039, 415, 15, 87, 19, 0, 1653
2354849349, 900, 1, 73, 1012, 398, 15, 86, 18, 0, 1533
2354850361, 950, 0, 68, 1042, 411, 15, 85, 19, 0, 1600
2354851404, 951, 0, 63, 1039, 416, 15, 84, 19, 0, 1588
2354852444, 952, 0, 65, 1041, 410, 15, 84, 19, 0, 1574
2354853486, 951, 1, 67, 1048, 409, 15, 82, 19, 1, 1556
2354854534, 953, 0, 67, 1042, 407, 15, 84, 19, 1, 1576
2354855576, 950, 0, 60, 1039, 423, 15, 85, 19, 1, 1600
2354856615, 952, 0, 64, 1041, 432, 15, 86, 19, 1, 1617
2354857656, 950, 0, 69, 1049, 432, 15, 87, 19, 1, 1649
2354858705, 950, 0, 80, 1054, 451, 15, 90, 19, 1, 1694
2354859759, 950, 0, 77, 1040, 438, 15, 90, 19, 1, 1694
2354860799, 900, 0, 64, 1001, 411, 15, 89, 18, 1, 1602
2354861800, 950, 1, 74, 1055, 456, 15, 89, 19, 1, 1681
2354862855, 951, 0, 73, 1043, 444, 15, 88, 19, 1, 1661
2354863898, 950, 0, 75, 1045, 450, 15, 90, 19, 1, 1681
2354864944, 951, 0, 64, 1034, 439, 15, 90, 19, 1, 1700
2354865978, 951, 0, 71, 1037, 451, 15, 91, 19, 1, 1724
2354867015, 951, 0, 76, 1038, 469, 15, 95, 19, 1, 1771
2354868054, 951, 0, 73, 1037, 470, 15, 96, 19, 1, 1810
2354869091, 950, 0, 77, 1038, 471, 15, 95, 19, 1, 1805
2354870129, 951, 0, 70, 1042, 474, 15, 98, 19, 1, 1845
2354871171, 950, 0, 77, 1038, 501, 15, 100, 19, 1, 1869
2354872209, 950, 0, 76, 1037, 508, 15, 100, 19, 1, 1900
2354873246, 952, 0, 77, 1045, 506, 15, 103, 19, 1, 1937
2354874291, 950, 0, 79, 1043, 508, 15, 103, 19, 1, 1942
2354875334, 950, 0, 73, 1043, 508, 15, 109, 19, 1, 2000
2354876377, 951, 0, 88, 1048, 550, 15, 110, 19, 1, 2066
2354877425, 953, 0, 92, 1050, 559, 15, 112, 19, 1, 2104
2354878475, 951, 0, 80, 1040, 567, 15, 113, 19, 1, 2129
2354879515, 950, 0, 76, 1039, 548, 15, 113, 19, 1, 2134
2354880554, 950, 0, 85, 1045, 566, 15, 118, 19, 1, 2169
2354881599, 950, 0, 79, 1042, 590, 15, 121, 19, 1, 2265
2354882641, 951, 0, 89, 1048, 600, 15, 123, 19, 1, 2324
2354883689, 952, 0, 93, 1051, 627, 15, 124, 19, 1, 2317
2354884740, 950, 0, 68, 1038, 484, 12, 101, 19, 1, 1902
2354885778, 950, 0, 71, 1034, 497, 12, 103, 19, 1, 1915
2354886812, 954, 0, 65, 1036, 517, 12, 107, 19, 1, 1985
2354887848, 951, 0, 73, 1038, 531, 12, 109, 19, 1, 2059
2354888886, 950, 0, 77, 1042, 558, 12, 112, 19, 1, 2102
2354889928, 951, 0, 76, 1035, 547, 12, 114, 19, 1, 2156
2354890963, 950, 0, 73, 1032, 574, 12, 116, 19, 1, 2183
2354891995, 951, 0, 76, 1040, 577, 12, 119, 19, 1, 2242
2354893035, 951, 0, 79, 1043, 599, 12, 120, 19, 1, 2272
2354894078, 950, 0, 80, 1046, 562, 12, 120, 19, 1, 2110
2354895124, 950, 0, 73, 1038, 466, 11, 98, 19, 1, 1845
2354896162, 950, 0, 68, 1037, 488, 11, 98, 19, 1, 1852
2354897199, 950, 0, 74, 1039, 483, 11, 97, 19, 1, 1838
2354898238, 950, 0, 70, 1037, 487, 11, 98, 19, 1, 1831
2354899275, 951, 0, 68, 1035, 473, 11, 98, 19, 1, 1848
2354900310, 950, 0, 71, 1041, 478, 11, 100, 19, 1, 1868
2354901352, 950, 0, 66, 1036, 495, 11, 101, 19, 1, 1890
2354902388, 950, 0, 69, 1035, 478, 11, 99, 19, 1, 1861
2354903423, 950, 0, 72, 1042, 498, 11, 100, 19, 1, 1865
2354904465, 953, 1, 64, 1036, 474, 11, 96, 19, 1, 1812
2354905501, 951, 0, 62, 1040, 463, 11, 95, 19, 1, 1801
2354906541, 950, 0, 69, 1048, 465, 11, 96, 19, 1, 1802
2354907589, 950, 0, 71, 1043, 476, 11, 96, 19, 1, 1798
2354908632, 950, 2, 64, 1044, 475, 11, 96, 19, 1, 1784
2354909676, 950, 0, 66, 1038, 451, 11, 95, 19, 1, 1758
2354910715, 950, 0, 64, 1044, 443, 11, 92, 19, 1, 1738
2354911759, 950, 0, 67, 1048, 462, 11, 92, 19, 1, 1747
2354912807, 904, 0, 60, 1010, 451, 11, 92, 18, 1, 1652
2354913817, 901, 2, 66, 1001, 432, 11, 92, 18, 1, 1640
2354914818, 901, 0, 62, 1009, 432, 11, 92, 18, 1, 1631
2354915827, 950, 1, 67, 1041, 464, 11, 94, 19, 1, 1757
2354916868, 950, 0, 82, 1052, 463, 11, 94, 19, 1, 1767
2354917920, 951, 1, 63, 1051, 433, 11, 91, 19, 1, 1689
2354918972, 908, 2, 65, 1006, 413, 11, 88, 18, 1, 1560
2354919978, 950, 1, 75, 1053, 449, 11, 87, 19, 1, 1640
2354921031, 950, 0, 61, 1047, 431, 11, 85, 19, 1, 1601
2354922078, 950, 0, 65, 1044, 410, 11, 83, 19, 1, 1564
2354923122, 950, 0, 62, 1040, 398, 11, 83, 19, 1, 1563
2354924162, 950, 1, 59, 1045, 403, 11, 82, 19, 1, 1549
2354925207, 950, 1, 71, 1052, 428, 11, 83, 19, 1, 1559
2354926259, 951, 0, 69, 1049, 409, 11, 83, 19, 1, 1577
2354927308, 950, 0, 57, 1042, 401, 11, 83, 19, 1, 1556
2354928350, 950, 0, 69, 1052, 409, 11, 83, 19, 1, 1552
2354929402, 952, 0, 66, 1046, 396, 11, 81, 19, 1, 1486
2354930448, 950, 0, 69, 1045, 378, 11, 78, 19, 1, 1453
2354931493, 950, 1, 65, 1050, 386, 11, 78, 19, 1, 1479
2354932543, 953, 0, 64, 1047, 387, 11, 78, 19, 1, 1471
2354933590, 950, 0, 57, 1045, 380, 11, 77, 19, 1, 1449
2354934635, 950, 1, 75, 1049, 474, 12, 99, 19, 1, 1806
2354935684, 952, 0, 66, 1043, 489, 12, 99, 19, 1, 1865
2354936728, 950, 0, 68, 1047, 472, 12, 98, 19, 1, 1822
2354937775, 950, 1, 61, 1043, 463, 12, 94, 19, 1, 1751
2354938818, 950, 1, 56, 1040, 447, 12, 90, 19, 1, 1668
2354939859, 951, 0, 60, 1043, 431, 12, 88, 19, 1, 1655
2354940902, 950, 0, 58, 1039, 417, 12, 87, 19, 1, 1614
2354941941, 950, 1, 64, 1042, 405, 12, 85, 19, 1, 1594
2354942983, 951, 0, 62, 1044, 411, 12, 83, 19, 1, 1508
2354944027, 951, 1, 56, 1041, 393, 12, 79, 19, 1, 1494
2354945069, 950, 0, 62, 1054, 386, 12, 78, 19, 1, 1458
2354946123, 950, 1, 64, 1047, 371, 12, 77, 19, 1, 1441
2354947170, 950, 0, 51, 1050, 371, 12, 73, 19, 1, 1386
2354948220, 951, 2, 50, 1049, 359, 12, 72, 19, 1, 1363
2354949269, 951, 1, 54, 1044, 352, 12, 72, 19, 1, 1328
2354950313, 901, 0, 52, 1005, 334, 12, 69, 18, 1, 1240
2354951319, 951, 0, 58, 1044, 328, 12, 68, 19, 1, 1290
2354952363, 900, 0, 55, 1003, 317, 12, 67, 18, 1, 1196
2354953366, 900, 0, 69, 1023, 323, 12, 68, 18, 1, 1207
2354954389, 900, 1, 64, 1019, 382, 13, 93, 18, 1, 1445
2354955408, 901, 1, 85, 1008, 446, 13, 93, 18, 1, 1650
2354956416, 900, 1, 79, 1004, 413, 13, 90, 18, 1, 1552
2354957420, 900, 0, 71, 1003, 394, 13, 84, 18, 1, 1488
2354958423, 952, 0, 60, 1044, 429, 13, 82, 19, 1, 1557
2354959467, 951, 0, 64, 1051, 399, 13, 83, 19, 1, 1553
2354960518, 950, 1, 67, 1043, 390, 13, 82, 19, 1, 1540
2354961562, 900, 0, 68, 1003, 384, 13, 81, 18, 1, 1434
2354962565, 900, 0, 68, 1003, 384, 13, 81, 18, 1, 1451
2354963568, 950, 2, 58, 1053, 383, 13, 78, 19, 1, 1425
2354964621, 901, 2, 49, 1006, 329, 13, 70, 18, 1, 1241
2354965627, 950, 0, 53, 1055, 354, 13, 69, 19, 1, 1302
2354966682, 900, 1, 58, 1009, 329, 13, 68, 18, 1, 1221
2354967691, 901, 2, 46, 1002, 310, 13, 66, 18, 1, 1162
2354968693, 952, 0, 53, 1048, 316, 13, 64, 19, 1, 1188
2354969741, 951, 0, 60, 1056, 285, 13, 60, 19, 1, 1109
2354970797, 900, 0, 54, 1009, 261, 13, 56, 18, 1, 966
2354971806, 952, 1, 40, 1054, 258, 13, 51, 19, 1, 963
2354972860, 951, 0, 36, 1052, 252, 13, 50, 19, 1, 931
2354973912, 952, 0, 39, 1053, 244, 13, 49, 19, 1, 931
2354974965, 951, 0, 53, 1049, 352, 14, 73, 19, 1, 1360
2354976014, 950, 0, 57, 1048, 342, 14, 68, 19, 1, 1289
2354977063, 901, 0, 48, 1002, 315, 14, 67, 18, 1, 1194
2354978065, 950, 0, 50, 1050, 334, 14, 65, 19, 1, 1217
2354979115, 951, 0, 55, 1054, 299, 14, 63, 19, 1, 1175
2354980169, 902, 0, 62, 1005, 285, 14, 62, 18, 1, 1090
2354981174, 900, 0, 60, 1014, 293, 14, 61, 18, 1, 1049
2354982188, 951, 0, 53, 1054, 287, 14, 56, 19, 1, 1063
2354983242, 900, 0, 39, 1002, 264, 14, 56, 18, 1, 980
2354984244, 901, 0, 37, 1002, 250, 14, 53, 18, 1, 954
2354985246, 901, 1, 34, 1001, 251, 14, 53, 18, 1, 939
2354986247, 900, 0, 39, 1004, 230, 14, 51, 18, 1, 864
2354987251, 901, 0, 42, 1001, 231, 14, 48, 18, 1, 850
2354988252, 903, 0, 33, 1011, 226, 14, 47, 18, 1, 846
2354989263, 900, 0, 34, 1008, 218, 14, 47, 18, 1, 825
2354990271, 902, 1, 26, 1020, 214, 14, 44, 18, 1, 768
2354991291, 902, 1, 33, 1017, 200, 14, 41, 18, 1, 723
2354992308, 900, 0, 28, 1022, 176, 14, 39, 18, 1, 646
2354993331, 900, 0, 23, 1017, 160, 14, 34, 18, 1, 595
2354994348, 901, 0, 37, 1032, 157, 14, 33, 18, 1, 579
2354995381, 901, 0, 36, 1033, 154, 14, 32, 18, 1, 567
2354996414, 901, 0, 41, 1026, 151, 14, 32, 18, 1, 562
2354997442, 901, 0, 38, 1036, 155, 14, 32, 18, 1, 554
2354998478, 901, 0, 35, 1037, 153, 14, 30, 18, 1, 540
2354999516, 901, 0, 27, 1032, 142, 14, 30, 18, 1, 534
2355000548, 900, 0, 26, 1020, 134, 14, 29, 18, 1, 493
2355001568, 900, 0, 26, 1022, 126, 14, 26, 18, 1, 455
2355002590, 901, 0, 17, 1029, 113, 14, 24, 18, 1, 426
2355003619, 900, 0, 20, 1026, 114, 14, 23, 18, 1, 414
2355004645, 902, 0, 13, 1020, 105, 14, 22, 18, 1, 379
2355005665, 902, 0, 16, 1032, 102, 14, 21, 18, 1, 378
2355006697, 900, 0, 19, 1049, 104, 14, 21, 18, 1, 378
2355007747, 900, 0, 17, 1037, 96, 14, 21, 18, 1, 347
2355008784, 900, 1, 16, 1031, 89, 14, 18, 18, 1, 313
2355009815, 901, 0, 16, 1041, 73, 14, 16, 18, 1, 263
2355010857, 901, 0, 11, 1032, 71, 14, 14, 18, 1, 249
2355011889, 900, 0, 15, 1036, 62, 14, 13, 18, 1, 220
2355012925, 900, 1, 11, 1043, 51, 14, 11, 18, 1, 192
2355013968, 900, 0, 13, 1035, 46, 14, 9, 18, 1, 162
2355015003, 901, 0, 12, 1040, 42, 14, 9, 18, 1, 150
2355016043, 900, 0, 13, 1041, 37, 14, 8, 18, 1, 135
2355017084, 900, 0, 6, 1041, 32, 14, 7, 18, 1, 114
2355018125, 901, 0, 9, 1052, 34, 14, 7, 18, 1, 123
2355019177, 901, 0, 7, 1051, 34, 14, 7, 18, 1, 125
2355020228, 901, 1, 8, 1048, 31, 14, 6, 18, 1, 108
2355021276, 900, 0, 10, 1048, 29, 14, 6, 18, 1, 100
2355022324, 903, 0, 8, 1052, 25, 14, 5, 18, 1, 90
2355023376, 901, 0, 8, 1041, 23, 14, 5, 18, 1, 90
2355024417, 900, 0, 9, 1049, 26, 14, 5, 18, 1, 90
2355025466, 902, 0, 8, 1046, 25, 14, 5, 18, 1, 85
2355026512, 903, 0, 4, 1052, 16, 14, 4, 18, 1, 56
2355027564, 850, 1, 4, 1006, 15, 14, 3, 17, 1, 51
2355028570, 900, 0, 12, 1057, 16, 14, 3, 18, 1, 54
2355029628, 902, 0, 6, 1051, 15, 14, 3, 18, 1, 54
2355030679, 902, 0, 6, 1053, 15, 14, 4, 18, 1, 57
2355031732, 900, 0, 12, 1058, 20, 14, 4, 18, 1, 65
2355032790, 850, 0, 11, 1009, 20, 14, 4, 17, 1, 68
2355033799, 851, 0, 6, 1008, 17, 14, 4, 17, 1, 68
2355034807, 902, 1, 8, 1057, 20, 14, 4, 18, 1, 72
2355035864, 852, 0, 9, 1002, 19, 14, 4, 17, 1, 68
2355036866, 851, 0, 9, 1007, 17, 14, 4, 17, 1, 54
2355037873, 851, 0, 5, 1004, 9, 14, 2, 17, 1, 34
2355038877, 850, 0, 3, 1008, 10, 14, 2, 17, 1, 34
2355039886, 851, 0, 7, 1004, 9, 14, 2, 17, 1, 34
2355040890, 851, 0, 8, 1009, 11, 14, 2, 17, 1, 34
2355041899, 852, 0, 6, 1009, 10, 14, 2, 17, 1, 34
2355042908, 851, 0, 4, 1014, 9, 14, 2, 17, 1, 34
2355043922, 851, 0, 6, 1023, 7, 14, 2, 17, 1, 23
2355044945, 852, 0, 5, 1016, 5, 14, 1, 17, 1, 17
2355045961, 850, 0, 5, 1015, 5, 14, 1, 17, 1, 17
2355046977, 850, 0, 2, 1032, 5, 14, 1, 17, 1, 17
2355048009, 850, 0, 4, 1010, 2, 14, 1, 17, 1, 8
2355049019, 851, 1, 0, 1020, 0, 14, 0, 17, 1, 0
2355050039, 852, 0, 0, 1027, 0, 14, 0, 17, 1, 0
2355051066, 851, 0, 0, 1018, 0, 14, 0, 17, 1, 0
2355052084, 851, 1, 0, 1017, 0, 14, 0, 17, 0, 0
2355053101, 850, 0, 0, 1020, 0, 14, 0, 17, 0, 0
2355054121, 851, 0, 0, 1023, 0, 14, 0, 17, 0, 0
2355055144, 852, 0, 0, 1043, 0, 14, 0, 17, 0, 0
2355056187, 850, 1, 0, 1024, 0, 14, 0, 17, 0, 0
