Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354186520, 952, 0, 84, 1040, 622, 9, 130, 19, 0, 2458
2354187560, 950, 0, 85, 1043, 624, 9, 131, 19, 0, 2471
2354188603, 950, 0, 84, 1040, 633, 9, 131, 19, 0, 2481
2354189643, 951, 0, 90, 1044, 649, 9, 133, 19, 0, 2508
2354190687, 900, 0, 96, 1003, 608, 9, 132, 18, 0, 2372
2354191690, 950, 0, 92, 1048, 653, 9, 133, 19, 0, 2505
2354192738, 951, 0, 85, 1042, 651, 9, 133, 19, 0, 2523
2354193780, 950, 0, 90, 1046, 656, 9, 133, 19, 0, 2516
2354194826, 950, 0, 86, 1048, 640, 9, 134, 19, 0, 2520
2354195874, 954, 0, 85, 1044, 677, 9, 135, 19, 0, 2558
2354196918, 952, 0, 94, 1049, 657, 9, 138, 19, 0, 2599
2354197967, 900, 0, 99, 1007, 644, 9, 138, 18, 0, 2469
2354198974, 900, 0, 95, 1001, 652, 9, 138, 18, 0, 2481
2354199975, 950, 0, 92, 1047, 680, 9, 138, 19, 0, 2609
2354201022, 900, 0, 104, 1009, 645, 9, 138, 18, 0, 2460
2354202031, 900, 0, 90, 1009, 629, 9, 134, 18, 0, 2403
2354203040, 950, 0, 89, 1051, 674, 9, 135, 19, 0, 2561
2354204091, 950, 0, 85, 1046, 667, 9, 135, 19, 0, 2557
2354205137, 951, 0, 84, 1044, 648, 9, 135, 19, 0, 2541
2354206181, 951, 0, 87, 1042, 658, 9, 134, 19, 0, 2538
2354207223, 950, 0, 92, 1045, 652, 9, 136, 19, 0, 2556
2354208268, 950, 0, 85, 1043, 681, 9, 137, 19, 0, 2596
2354209311, 951, 0, 86, 1043, 674, 9, 136, 19, 0, 2579
2354210354, 950, 0, 87, 1043, 649, 9, 135, 19, 0, 2536
2354211397, 950, 0, 87, 1044, 651, 9, 135, 19, 0, 2545
2354212441, 952, 0, 86, 1046, 680, 9, 136, 19, 0, 2562
2354213487, 951, 0, 98, 1052, 687, 9, 137, 19, 0, 2588
2354214539, 950, 0, 92, 1056, 660, 9, 136, 19, 0, 2579
2354215595, 950, 0, 95, 1053, 671, 9, 137, 19, 0, 2576
2354216648, 950, 0, 94, 1054, 678, 9, 136, 19, 0, 2564
2354217702, 951, 0, 83, 1044, 666, 9, 136, 19, 0, 2567
2354218746, 950, 0, 90, 1048, 651, 9, 136, 19, 0, 2582
2354219794, 950, 0, 89, 1047, 674, 9, 139, 19, 0, 2613
2354220841, 950, 0, 79, 1041, 704, 9, 142, 19, 0, 2675
2354221882, 950, 0, 89, 1046, 699, 9, 141, 19, 0, 2673
2354222928, 950, 0, 83, 1042, 668, 9, 141, 19, 0, 2666
2354223970, 950, 0, 86, 1043, 699, 9, 142, 19, 0, 2679
2354225013, 950, 0, 93, 1048, 709, 9, 143, 19, 0, 2705
2354226061, 950, 0, 90, 1043, 713, 9, 143, 19, 0, 2696
2354227104, 950, 0, 92, 1046, 685, 9, 142, 19, 0, 2687
2354228150, 950, 0, 84, 1042, 688, 9, 142, 19, 0, 2695
2354229192, 950, 0, 91, 1043, 709, 9, 143, 19, 0, 2712
2354230235, 950, 0, 88, 1043, 711, 9, 144, 19, 0, 2723
2354231279, 950, 0, 87, 1044, 700, 9, 144, 19, 0, 2733
2354232323, 951, 0, 86, 1042, 695, 9, 144, 19, 0, 2721
2354233365, 951, 0, 86, 1042, 696, 9, 145, 19, 0, 2750
2354234407, 950, 0, 91, 1048, 723, 9, 146, 19, 0, 2761
2354235455, 950, 0, 94, 1052, 724, 9, 145, 19, 0, 2746
2354236507, 950, 0, 88, 1045, 696, 9, 144, 19, 0, 2719
2354237552, 950, 0, 83, 1040, 696, 9, 143, 19, 0, 2717
2354238592, 951, 0, 84, 1041, 703, 9, 145, 19, 0, 2737
2354239633, 950, 0, 91, 1047, 717, 9, 145, 19, 0, 2755
2354240680, 900, 0, 94, 1003, 667, 9, 144, 18, 0, 2579
2354241683, 901, 0, 100, 1011, 675, 9, 143, 18, 0, 2562
2354242694, 951, 0, 89, 1052, 712, 9, 143, 19, 0, 2699
2354243746, 901, 0, 104, 1015, 675, 9, 143, 18, 0, 2569
2354244761, 950, 0, 98, 1055, 721, 9, 145, 19, 0, 2719
2354245816, 950, 0, 88, 1048, 732, 9, 146, 19, 0, 2771
2354246864, 950, 0, 84, 1040, 711, 9, 145, 19, 0, 2754
2354247904, 950, 0, 92, 1049, 704, 9, 144, 19, 0, 2710
2354248953, 951, 0, 96, 1049, 690, 9, 142, 19, 0, 2685
2354250002, 952, 0, 86, 1046, 709, 9, 141, 19, 0, 2679
2354251049, 952, 0, 92, 1052, 707, 9, 142, 19, 0, 2685
2354252101, 952, 0, 95, 1050, 702, 9, 142, 19, 0, 2691
2354253151, 951, 0, 85, 1050, 697, 9, 144, 19, 0, 2715
2354254201, 950, 0, 91, 1050, 709, 9, 143, 19, 0, 2700
2354255251, 951, 0, 93, 1050, 714, 9, 143, 19, 0, 2704
2354256301, 951, 0, 83, 1043, 685, 9, 143, 19, 0, 2717
2354257344, 900, 0, 101, 1007, 673, 9, 143, 18, 0, 2570
2354258351, 901, 0, 107, 1016, 679, 9, 142, 18, 0, 2555
2354259367, 950, 0, 94, 1053, 709, 9, 142, 19, 0, 2677
2354260420, 950, 0, 94, 1052, 692, 9, 140, 19, 0, 2640
2354261472, 950, 0, 89, 1045, 682, 9, 139, 19, 0, 2630
2354262517, 950, 0, 95, 1053, 674, 9, 140, 19, 0, 2658
2354263570, 950, 0, 87, 1043, 699, 9, 142, 19, 0, 2686
2354264613, 951, 0, 91, 1046, 698, 9, 142, 19, 0, 2680
2354265659, 950, 0, 87, 1049, 701, 9, 139, 19, 0, 2626
2354266708, 901, 0, 91, 1008, 650, 9, 138, 18, 0, 2464
2354267716, 950, 0, 84, 1048, 660, 9, 136, 19, 0, 2567
2354268764, 950, 0, 91, 1051, 684, 9, 137, 19, 0, 2588
2354269815, 900, 0, 92, 1000, 658, 9, 141, 18, 0, 2511
2354270816, 950, 0, 88, 1055, 714, 9, 142, 19, 0, 2681
2354271871, 900, 0, 97, 1016, 701, 9, 141, 18, 1, 2515
2354272887, 953, 0, 80, 1048, 730, 9, 139, 19, 1, 2636
2354273935, 900, 0, 87, 1002, 690, 9, 139, 18, 1, 2485
2354274937, 950, 0, 90, 1046, 693, 9, 140, 19, 1, 2658
2354275983, 900, 0, 91, 1003, 691, 9, 142, 18, 1, 2549
2354276986, 900, 0, 98, 1003, 684, 9, 143, 18, 1, 2572
2354277989, 900, 0, 91, 1006, 681, 9, 145, 18, 1, 2580
2354278995, 950, 0, 99, 1056, 732, 9, 146, 19, 1, 2762
2354280051, 900, 0, 102, 1004, 707, 9, 147, 18, 1, 2640
2354281055, 950, 0, 97, 1055, 755, 9, 150, 19, 1, 2814
2354282110, 901, 0, 100, 1002, 720, 9, 151, 18, 1, 2704
2354283112, 950, 0, 93, 1049, 752, 9, 151, 19, 1, 2854
2354284161, 950, 0, 84, 1045, 743, 9, 150, 19, 1, 2823
2354285206, 950, 0, 94, 1050, 736, 9, 149, 19, 1, 2799
2354286256, 951, 0, 95, 1054, 750, 9, 147, 19, 1, 2783
2354287310, 950, 0, 98, 1054, 717, 9, 146, 19, 1, 2774
2354288364, 950, 0, 95, 1051, 744, 9, 150, 19, 1, 2842
2354289415, 951, 0, 93, 1050, 754, 9, 153, 19, 1, 2865
2354290465, 950, 0, 98, 1052, 783, 9, 154, 19, 1, 2911
2354291517, 951, 0, 94, 1055, 758, 9, 154, 19, 1, 2913
2354292572, 950, 0, 99, 1053, 782, 9, 154, 19, 1, 2914
2354293625, 900, 0, 99, 1012, 737, 9, 154, 18, 1, 2739
2354294637, 950, 0, 93, 1053, 751, 9, 149, 19, 1, 2801
2354295690, 902, 0, 104, 1022, 712, 9, 147, 18, 1, 2646
2354296712, 950, 0, 89, 1051, 722, 9, 147, 19, 1, 2773
2354297763, 950, 0, 94, 1048, 726, 9, 146, 19, 1, 2765
2354298811, 951, 0, 90, 1044, 721, 9, 146, 19, 1, 2773
2354299855, 952, 0, 88, 1049, 727, 9, 146, 19, 1, 2761
2354300904, 902, 0, 104, 1008, 707, 9, 145, 18, 1, 2596
2354301912, 900, 0, 95, 1004, 692, 9, 145, 18, 1, 2603
2354302916, 950, 0, 92, 1050, 719, 9, 145, 19, 1, 2753
2354303966, 950, 0, 91, 1047, 717, 9, 143, 19, 1, 2691
2354305013, 951, 0, 87, 1044, 691, 9, 141, 19, 1, 2666
2354306057, 951, 0, 89, 1046, 694, 9, 140, 19, 1, 2646
2354307103, 951, 0, 91, 1051, 709, 9, 140, 19, 1, 2638
2354308154, 950, 0, 82, 1042, 673, 9, 137, 19, 1, 2586
2354309196, 950, 0, 82, 1042, 667, 9, 135, 19, 1, 2541
2354310238, 950, 0, 83, 1048, 678, 9, 133, 19, 1, 2517
2354311287, 951, 0, 80, 1039, 654, 9, 132, 19, 1, 2508
2354312326, 900, 0, 96, 1002, 636, 9, 133, 18, 1, 2377
2354313329, 952, 0, 79, 1042, 645, 9, 133, 19, 1, 2498
2354314371, 951, 0, 83, 1045, 647, 9, 132, 19, 1, 2498
2354315416, 901, 0, 85, 1010, 636, 9, 130, 18, 1, 2323
2354316426, 951, 0, 81, 1050, 627, 9, 128, 19, 1, 2426
2354317476, 951, 0, 85, 1046, 643, 9, 128, 19, 1, 2419
2354318522, 901, 0, 90, 1005, 588, 9, 127, 18, 1, 2269
2354319527, 950, 0, 84, 1050, 617, 9, 126, 19, 1, 2366
2354320577, 951, 1, 78, 1050, 642, 9, 126, 19, 1, 2380
2354321628, 950, 0, 79, 1048, 612, 9, 123, 19, 1, 2337
2354322676, 951, 0, 83, 1052, 617, 9, 123, 19, 1, 2337
2354323728, 950, 0, 85, 1051, 603, 9, 124, 19, 1, 2338
2354324779, 901, 0, 83, 1002, 592, 9, 123, 18, 1, 2209
2354325781, 951, 0, 81, 1055, 621, 9, 122, 19, 1, 2294
2354326836, 950, 0, 80, 1051, 593, 9, 119, 19, 1, 2261
2354327887, 952, 0, 82, 1051, 600, 9, 119, 19, 1, 2254
2354328938, 951, 0, 76, 1049, 579, 9, 118, 19, 1, 2235
2354329987, 950, 0, 76, 1053, 581, 9, 117, 19, 1, 2198
2354331040, 951, 0, 74, 1044, 577, 9, 115, 19, 1, 2174
2354332084, 950, 0, 71, 1050, 568, 9, 114, 19, 1, 2153
2354333134, 950, 0, 67, 1047, 538, 9, 112, 19, 1, 2128
2354334181, 950, 0, 69, 1051, 580, 9, 112, 19, 1, 2127
2354335233, 951, 0, 71, 1052, 540, 9, 111, 19, 1, 2088
2354336285, 951, 0, 74, 1050, 554, 9, 111, 19, 1, 2091
2354337335, 951, 0, 70, 1049, 531, 9, 111, 19, 1, 2085
2354338384, 900, 0, 70, 1002, 524, 9, 109, 18, 1, 1954
2354339386, 902, 0, 70, 1004, 521, 9, 109, 18, 1, 1962
2354340390, 950, 0, 69, 1055, 550, 9, 108, 19, 1, 2046
2354341445, 950, 0, 65, 1055, 528, 9, 106, 19, 1, 2014
2354342500, 950, 0, 61, 1052, 523, 9, 106, 19, 1, 1988
2354343552, 901, 0, 71, 1012, 500, 9, 106, 18, 1, 1883
2354344564, 901, 0, 62, 1004, 490, 9, 104, 18, 1, 1855
2354345568, 901, 0, 58, 1004, 484, 9, 103, 18, 1, 1844
2354346572, 900, 0, 60, 1006, 473, 9, 102, 18, 1, 1788
2354347578, 951, 0, 59, 1056, 497, 9, 97, 19, 1, 1842
2354348634, 901, 0, 58, 1011, 447, 9, 96, 18, 1, 1704
2354349645, 900, 0, 55, 1002, 452, 9, 94, 18, 1, 1676
2354350647, 901, 0, 54, 1008, 440, 9, 92, 18, 1, 1656
2354351655, 901, 0, 56, 1009, 435, 9, 92, 18, 1, 1623
2354352664, 900, 0, 65, 1022, 431, 9, 89, 18, 1, 1585
2354353686, 901, 0, 53, 1019, 417, 9, 87, 18, 1, 1546
2354354705, 903, 0, 64, 1019, 407, 9, 84, 18, 1, 1512
2354355724, 900, 0, 61, 1016, 398, 9, 84, 18, 1, 1504
2354356740, 900, 0, 58, 1013, 400, 9, 83, 18, 1, 1477
2354357753, 901, 0, 50, 1006, 387, 9, 80, 18, 1, 1440
2354358759, 900, 0, 48, 1012, 367, 9, 80, 18, 1, 1416
2354359771, 901, 0, 48, 1009, 374, 9, 78, 18, 1, 1383
2354360780, 900, 0, 50, 1014, 359, 9, 76, 18, 1, 1361
2354361794, 901, 0, 50, 1011, 361, 9, 75, 18, 1, 1332
2354362805, 901, 0, 50, 1017, 355, 9, 73, 18, 1, 1298
2354363822, 900, 0, 44, 1013, 338, 9, 71, 18, 1, 1251
2354364835, 901, 0, 38, 1013, 325, 9, 68, 18, 1, 1211
2354365848, 901, 0, 41, 1015, 311, 9, 65, 18, 1, 1155
2354366863, 900, 0, 52, 1027, 299, 9, 63, 18, 1, 1104
2354367890, 900, 0, 47, 1038, 299, 9, 60, 18, 1, 1080
2354368928, 901, 0, 47, 1023, 297, 9, 60, 18, 1, 1072
2354369951, 901, 0, 42, 1028, 279, 9, 59, 18, 1, 1060
2354370979, 900, 0, 46, 1022, 277, 9, 59, 18, 1, 1029
2354372001, 900, 0, 44, 1022, 285, 9, 56, 18, 1, 1004
2354373023, 900, 0, 39, 1019, 262, 9, 55, 18, 1, 971
2354374042, 900, 0, 42, 1027, 256, 9, 53, 18, 1, 954
2354375069, 900, 0, 44, 1027, 258, 9, 53, 18, 1, 947
2354376096, 901, 0, 36, 1023, 250, 9, 51, 18, 1, 906
2354377119, 900, 0, 40, 1025, 246, 9, 50, 18, 1, 900
2354378144, 900, 0, 35, 1034, 242, 9, 50, 18, 1, 897
2354379178, 901, 1, 40, 1038, 236, 9, 49, 18, 1, 844
2354380216, 900, 0, 38, 1034, 229, 9, 46, 18, 1, 828
2354381250, 901, 0, 34, 1036, 224, 9, 46, 18, 1, 807
2354382286, 900, 0, 35, 1029, 212, 9, 43, 18, 1, 770
2354383315, 901, 0, 32, 1031, 206, 9, 42, 18, 1, 756
2354384346, 901, 0, 29, 1026, 202, 9, 42, 18, 1, 756
2354385372, 900, 0, 34, 1029, 199, 9, 42, 18, 1, 727
2354386401, 901, 0, 33, 1034, 197, 9, 40, 18, 1, 720
2354387436, 901, 0, 30, 1041, 195, 9, 40, 18, 1, 701
2354388477, 902, 0, 29, 1047, 192, 9, 38, 18, 1, 673
2354389525, 900, 0, 26, 1050, 167, 9, 35, 18, 1, 622
2354390575, 900, 0, 23, 1051, 167, 9, 33, 18, 1, 593
2354391626, 850, 0, 26, 1001, 155, 9, 32, 17, 1, 544
2354392627, 902, 0, 21, 1045, 155, 9, 32, 18, 1, 550
2354393672, 900, 0, 23, 1055, 151, 9, 30, 18, 1, 536
2354394727, 902, 0, 27, 1047, 142, 9, 29, 18, 1, 519
2354395774, 902, 0, 23, 1049, 139, 9, 28, 18, 1, 491
2354396823, 900, 0, 23, 1046, 127, 9, 26, 18, 1, 468
2354397869, 902, 0, 22, 1055, 130, 9, 26, 18, 1, 452
2354398924, 901, 0, 22, 1052, 120, 9, 24, 18, 1, 432
2354399977, 902, 0, 23, 1055, 123, 9, 24, 18, 1, 432
2354401033, 901, 0, 20, 1053, 118, 9, 24, 18, 1, 418
2354402086, 851, 0, 17, 1001, 106, 9, 23, 17, 1, 380
2354403087, 851, 0, 15, 1007, 104, 9, 22, 17, 1, 374
2354404094, 850, 0, 16, 1005, 102, 9, 21, 17, 1, 357
2354405099, 850, 0, 16, 1004, 102, 9, 21, 17, 1, 357
2354406103, 851, 0, 14, 1003, 90, 9, 20, 17, 1, 327
2354407106, 901, 0, 15, 1059, 89, 9, 18, 18, 1, 316
2354408165, 851, 0, 9, 1013, 82, 9, 17, 17, 1, 289
2354409178, 850, 0, 14, 1011, 80, 9, 17, 17, 1, 285
2354410189, 850, 0, 13, 1017, 80, 9, 16, 17, 1, 272
2354411206, 850, 0, 14, 1002, 78, 9, 16, 17, 1, 272
2354412208, 851, 0, 16, 1012, 73, 9, 16, 17, 1, 266
2354413220, 900, 0, 14, 1055, 75, 9, 15, 18, 1, 270
2354414275, 850, 0, 11, 1001, 73, 9, 15, 17, 1, 255
2354415276, 850, 0, 14, 1007, 76, 9, 15, 17, 1, 255
2354416283, 850, 0, 11, 1017, 72, 9, 15, 17, 1, 255
2354417300, 850, 0, 16, 1028, 69, 9, 15, 17, 1, 240
2354418328, 851, 0, 13, 1009, 66, 9, 14, 17, 1, 238
2354419338, 850, 0, 13, 1028, 65, 9, 14, 17, 1, 238
2354420366, 851, 0, 13, 1013, 68, 9, 14, 17, 1, 238
2354421379, 850, 0, 15, 1008, 65, 9, 14, 17, 1, 226
2354422387, 852, 0, 13, 1001, 61, 9, 13, 17, 1, 221
2354423388, 851, 0, 11, 1008, 63, 9, 13, 17, 1, 221
2354424396, 851, 0, 14, 1013, 64, 9, 13, 17, 1, 221
2354425409, 851, 0, 11, 1013, 62, 9, 13, 17, 1, 221
2354426422, 850, 0, 15, 1007, 60, 9, 13, 17, 1, 221
2354427429, 852, 0, 14, 1006, 63, 9, 13, 17, 1, 221
2354428435, 851, 0, 12, 1007, 63, 9, 13, 17, 1, 221
2354429442, 851, 0, 13, 1008, 64, 9, 13, 17, 1, 220
2354430450, 851, 0, 13, 1011, 50, 9, 12, 17, 1, 182
2354431461, 851, 0, 9, 1018, 49, 9, 10, 17, 1, 170
2354432479, 850, 0, 11, 1017, 48, 9, 10, 17, 1, 170
2354433497, 850, 0, 12, 1011, 47, 9, 10, 17, 1, 170
2354434508, 850, 0, 15, 1024, 49, 9, 10, 17, 1, 170
2354435532, 852, 0, 8, 1022, 47, 9, 10, 17, 1, 165
2354436554, 850, 0, 12, 1018, 44, 9, 9, 17, 1, 153
2354437572, 851, 0, 10, 1022, 44, 9, 9, 17, 1, 153
2354438594, 850, 0, 8, 1029, 39, 9, 9, 17, 1, 140
2354439623, 850, 0, 12, 1026, 33, 9, 7, 17, 1, 119
2354440649, 850, 0, 10, 1031, 29, 9, 6, 17, 1, 88
2354441680, 852, 0, 8, 1032, 19, 9, 5, 17, 1, 69
2354442712, 850, 0, 9, 1026, 20, 9, 4, 17, 1, 68
2354443738, 850, 0, 8, 1036, 18, 9, 4, 17, 1, 60
2354444774, 801, 0, 10, 1006, 15, 9, 3, 16, 1, 48
2354445780, 851, 0, 7, 1044, 14, 9, 3, 17, 1, 51
2354446825, 851, 0, 3, 1024, 15, 9, 3, 17, 1, 51
2354447849, 851, 0, 4, 1031, 15, 9, 3, 17, 1, 51
2354448881, 850, 0, 5, 1028, 12, 9, 3, 17, 1, 42
2354449909, 850, 0, 4, 1045, 10, 9, 2, 17, 1, 34
2354450954, 851, 0, 4, 1028, 10, 9, 2, 17, 1, 34
2354451982, 850, 0, 8, 1034, 10, 9, 2, 17, 1, 34
2354453016, 852, 0, 1, 1032, 9, 9, 2, 17, 1, 34
2354454048, 851, 0, 5, 1032, 10, 9, 2, 17, 1, 34
2354455080, 850, 0, 5, 1032, 10, 9, 2, 17, 1, 34
2354456112, 850, 0, 4, 1034, 7, 9, 2, 17, 1, 22
2354457146, 851, 0, 3, 1040, 5, 9, 1, 17, 1, 17
2354458187, 851, 0, 3, 1033, 5, 9, 1, 17, 1, 17
2354459220, 850, 0, 2, 1030, 2, 9, 1, 17, 1, 6
2354460250, 850, 0, 0, 1034, 0, 9, 0, 17, 1, 0
2354461284, 850, 0, 0, 1031, 0, 9, 0, 17, 0, 0
2354462315, 850, 0, 0, 1034, 0, 9, 0, 17, 0, 0
2354463349, 851, 0, 0, 1029, 0, 9, 0, 17, 0, 0
2354464378, 850, 0, 0, 1025, 0, 9, 0, 17, 0, 0
2354465403, 851, 0, 2, 1029, 3, 9, 1, 17, 0, 11
2354466432, 851, 0, 3, 1030, 5, 9, 1, 17, 0, 17
2354467462, 850, 0, 3, 1034, 5, 9, 1, 17, 0, 17
2354468496, 851, 0, 5, 1047, 4, 9, 1, 17, 0, 17
2354469543, 853, 0, 1, 1045, 5, 9, 1, 17, 0, 17
2354470588, 852, 0, 4, 1029, 6, 9, 1, 17, 0, 17
2354471617, 850, 0, 1, 1034, 3, 9, 1, 17, 0, 12
2354472651, 850, 0, 0, 1030, 0, 9, 0, 17, 0, 0
2354473681, 851, 0, 0, 1043, 0, 9, 0, 17, 0, 0
2354474724, 851, 0, 0, 1040, 0, 9, 0, 17, 0, 0
2354475764, 850, 0, 0, 1036, 0, 9, 0, 17, 0, 0
2354476800, 851, 0, 0, 1043, 0, 9, 0, 17, 0, 0
