Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354453016, 851, 0, 178, 1032, 1262, 9, 383, 17, 1, 6511
2354454048, 850, 0, 176, 1032, 1248, 9, 383, 17, 1, 6511
2354455080, 850, 1, 181, 1032, 1214, 9, 384, 17, 1, 6518
2354456112, 852, 0, 180, 1034, 1234, 9, 385, 17, 1, 6529
2354457146, 850, 1, 184, 1041, 1190, 9, 385, 17, 1, 6545
2354458187, 850, 1, 180, 1033, 1311, 9, 385, 17, 1, 6545
2354459220, 850, 0, 179, 1030, 1228, 9, 385, 17, 1, 6545
2354460250, 850, 0, 182, 1034, 1205, 9, 386, 17, 1, 6558
2354461284, 850, 0, 181, 1031, 1310, 9, 386, 17, 0, 6562
2354462315, 850, 0, 181, 1034, 1313, 9, 386, 17, 0, 6562
2354463349, 852, 0, 176, 1029, 1360, 9, 386, 17, 0, 6562
2354464378, 850, 0, 173, 1025, 1396, 9, 386, 17, 0, 6547
2354465403, 850, 0, 176, 1028, 1479, 9, 385, 17, 0, 6545
2354466432, 850, 0, 176, 1030, 1504, 9, 385, 17, 0, 6545
2354467462, 850, 0, 183, 1034, 1583, 9, 385, 17, 0, 6545
2354468496, 850, 0, 195, 1047, 1591, 9, 385, 17, 0, 6545
2354469543, 851, 0, 190, 1045, 1549, 9, 385, 17, 0, 6545
2354470588, 850, 1, 171, 1029, 1603, 9, 385, 17, 0, 6545
2354471617, 850, 1, 179, 1034, 1638, 9, 385, 17, 0, 6545
2354472651, 851, 0, 178, 1030, 1595, 9, 385, 17, 0, 6545
2354473681, 850, 0, 189, 1043, 1665, 9, 385, 17, 0, 6545
2354474724, 850, 1, 187, 1040, 1655, 9, 385, 17, 0, 6545
2354475764, 850, 0, 184, 1036, 1633, 9, 385, 17, 0, 6545
2354476800, 850, 0, 190, 1043, 1636, 9, 385, 17, 0, 6545
