Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354782943, 950, 0, 76, 1035, 509, 9, 104, 19, 0, 1976
2354783978, 951, 0, 70, 1033, 507, 9, 106, 19, 0, 1996
2354785011, 951, 0, 77, 1038, 512, 9, 107, 19, 0, 2018
2354786049, 951, 0, 82, 1045, 531, 9, 108, 19, 0, 2045
2354787094, 951, 0, 81, 1045, 535, 9, 109, 19, 0, 2043
2354788139, 951, 0, 77, 1055, 519, 9, 106, 19, 0, 1993
2354789194, 901, 0, 75, 1006, 492, 9, 108, 18, 0, 1906
2354790200, 900, 0, 86, 1005, 513, 9, 109, 18, 0, 1950
2354791205, 950, 0, 80, 1048, 526, 9, 109, 19, 0, 2054
2354792253, 952, 0, 74, 1043, 534, 9, 110, 19, 0, 2088
2354793296, 950, 0, 80, 1042, 538, 9, 110, 19, 0, 2079
2354794339, 950, 0, 85, 1047, 545, 9, 112, 19, 0, 2111
2354795386, 951, 0, 78, 1043, 569, 9, 114, 19, 0, 2146
2354796429, 950, 0, 80, 1038, 559, 9, 115, 19, 0, 2179
2354797467, 950, 0, 77, 1035, 575, 9, 117, 19, 0, 2207
2354798502, 950, 0, 85, 1041, 578, 9, 120, 19, 0, 2255
2354799543, 950, 0, 79, 1040, 578, 9, 119, 19, 0, 2252
2354800583, 951, 0, 76, 1039, 593, 9, 121, 19, 0, 2281
2354801622, 950, 0, 81, 1038, 606, 9, 121, 19, 0, 2281
2354802660, 950, 0, 86, 1051, 601, 9, 120, 19, 0, 2270
2354803711, 900, 0, 79, 1002, 564, 9, 119, 18, 0, 2103
2354804713, 952, 0, 77, 1048, 537, 8, 114, 19, 0, 2137
2354805761, 951, 0, 82, 1047, 557, 8, 112, 19, 0, 2122
2354806808, 950, 0, 76, 1049, 541, 8, 112, 19, 0, 2110
2354807857, 950, 0, 78, 1047, 544, 8, 110, 19, 0, 2090
2354808904, 950, 0, 85, 1054, 535, 8, 110, 19, 0, 2081
2354809958, 950, 0, 78, 1041, 530, 8, 109, 19, 0, 2048
2354810999, 950, 0, 86, 1045, 554, 8, 111, 19, 0, 2080
2354812044, 950, 0, 79, 1046, 549, 8, 113, 19, 0, 2115
2354813090, 952, 0, 81, 1046, 551, 8, 111, 19, 0, 2097
2354814136, 950, 0, 78, 1040, 536, 8, 111, 19, 0, 2105
2354815176, 952, 0, 76, 1040, 562, 8, 111, 19, 0, 2109
2354816216, 952, 0, 74, 1048, 559, 8, 111, 19, 0, 2109
2354817264, 951, 0, 72, 1038, 542, 8, 111, 19, 0, 2092
2354818302, 951, 0, 87, 1046, 556, 8, 112, 19, 0, 2125
2354819348, 951, 0, 77, 1042, 550, 8, 115, 19, 0, 2158
2354820390, 952, 0, 76, 1041, 573, 8, 117, 19, 0, 2205
2354821431, 951, 0, 80, 1044, 578, 8, 116, 19, 0, 2200
2354822475, 953, 0, 75, 1050, 569, 8, 117, 19, 0, 2220
2354823525, 950, 0, 78, 1039, 576, 8, 120, 19, 0, 2239
2354824564, 951, 0, 81, 1042, 598, 7, 121, 19, 0, 2287
2354825606, 951, 0, 85, 1046, 600, 7, 122, 19, 0, 2310
2354826652, 950, 0, 86, 1049, 605, 7, 121, 19, 0, 2273
2354827701, 950, 0, 85, 1044, 594, 7, 122, 19, 0, 2309
2354828745, 900, 0, 95, 1012, 582, 7, 123, 18, 0, 2210
2354829757, 900, 0, 117, 1043, 609, 7, 124, 18, 0, 2220
2354830800, 901, 0, 120, 1043, 623, 7, 126, 18, 0, 2241
2354831843, 900, 0, 99, 1008, 601, 7, 125, 18, 0, 2244
2354832851, 901, 0, 123, 1047, 629, 7, 127, 18, 0, 2279
2354833898, 902, 0, 92, 1019, 566, 7, 127, 18, 0, 2093
2354834917, 900, 0, 84, 1015, 456, 6, 97, 18, 0, 1737
2354835932, 903, 0, 76, 1009, 455, 6, 97, 18, 0, 1726
2354836941, 900, 0, 74, 1003, 456, 6, 97, 18, 0, 1715
2354837944, 900, 0, 72, 1004, 450, 6, 96, 18, 0, 1711
2354838948, 950, 0, 72, 1042, 463, 6, 96, 19, 0, 1803
2354839990, 950, 0, 66, 1040, 480, 6, 96, 19, 0, 1817
2354841030, 950, 0, 67, 1043, 467, 6, 96, 19, 0, 1802
2354842073, 900, 0, 64, 1006, 443, 6, 94, 18, 0, 1688
2354843079, 950, 0, 71, 1043, 474, 6, 95, 19, 0, 1792
2354844122, 950, 0, 68, 1050, 460, 6, 96, 19, 0, 1782
2354845172, 951, 0, 78, 1045, 469, 6, 96, 19, 0, 1778
2354846218, 951, 0, 71, 1051, 490, 6, 96, 19, 0, 1814
2354847269, 951, 0, 78, 1041, 479, 6, 99, 19, 0, 1845
2354848310, 950, 0, 74, 1039, 481, 6, 101, 19, 0, 1886
2354849349, 900, 0, 76, 1012, 479, 6, 102, 18, 0, 1825
2354850361, 951, 0, 72, 1043, 510, 6, 102, 19, 0, 1922
2354851404, 950, 0, 75, 1039, 492, 6, 101, 19, 0, 1881
2354852444, 952, 0, 70, 1042, 476, 6, 98, 19, 0, 1847
2354853486, 950, 0, 82, 1048, 494, 6, 99, 19, 1, 1863
2354854534, 950, 0, 68, 1042, 492, 6, 98, 19, 1, 1842
2354855576, 952, 0, 67, 1039, 500, 6, 98, 19, 1, 1829
2354856615, 951, 0, 68, 1041, 494, 6, 96, 19, 1, 1800
2354857656, 950, 0, 75, 1049, 485, 6, 96, 19, 1, 1798
2354858705, 952, 0, 67, 1054, 461, 6, 93, 19, 1, 1755
2354859759, 950, 0, 73, 1040, 462, 6, 94, 19, 1, 1776
2354860799, 900, 0, 72, 1001, 445, 6, 94, 18, 1, 1688
2354861800, 950, 0, 81, 1055, 482, 6, 96, 19, 1, 1798
2354862855, 951, 0, 75, 1043, 481, 6, 99, 19, 1, 1831
2354863898, 951, 0, 78, 1045, 507, 6, 101, 19, 1, 1900
2354864944, 950, 0, 77, 1034, 486, 6, 101, 19, 1, 1906
2354865978, 950, 0, 63, 1037, 496, 6, 101, 19, 1, 1904
2354867015, 950, 0, 75, 1038, 521, 6, 106, 19, 1, 1959
2354868054, 950, 0, 79, 1037, 528, 6, 107, 19, 1, 2019
2354869091, 950, 0, 72, 1038, 510, 6, 106, 19, 1, 1995
2354870129, 951, 0, 75, 1042, 516, 6, 108, 19, 1, 2015
2354871171, 950, 0, 77, 1038, 558, 6, 111, 19, 1, 2090
2354872209, 950, 0, 79, 1037, 559, 6, 111, 19, 1, 2108
2354873246, 951, 0, 79, 1045, 544, 6, 110, 19, 1, 2071
2354874291, 950, 0, 82, 1043, 524, 6, 111, 19, 1, 2038
2354875334, 950, 0, 80, 1043, 511, 4, 107, 19, 1, 2009
2354876377, 950, 0, 80, 1048, 531, 4, 105, 19, 1, 1982
2354877425, 950, 0, 82, 1050, 518, 4, 103, 19, 1, 1936
2354878475, 950, 0, 71, 1040, 504, 4, 99, 19, 1, 1858
2354879515, 952, 0, 68, 1039, 460, 4, 97, 19, 1, 1794
2354880554, 950, 0, 67, 1045, 448, 4, 93, 19, 1, 1713
2354881599, 952, 0, 64, 1042, 440, 4, 89, 19, 1, 1681
2354882641, 950, 0, 68, 1048, 449, 4, 90, 19, 1, 1679
2354883689, 951, 0, 70, 1051, 455, 5, 100, 19, 1, 1715
2354884740, 954, 0, 70, 1038, 478, 5, 100, 19, 1, 1898
2354885778, 952, 0, 67, 1034, 489, 5, 101, 19, 1, 1882
2354886812, 950, 0, 67, 1036, 490, 5, 99, 19, 1, 1850
2354887848, 951, 0, 74, 1038, 503, 5, 102, 19, 1, 1928
2354888886, 951, 0, 81, 1041, 497, 5, 102, 19, 1, 1906
2354889928, 950, 0, 65, 1035, 474, 5, 99, 19, 1, 1852
2354890963, 950, 0, 68, 1032, 478, 5, 100, 19, 1, 1869
2354891995, 951, 0, 69, 1040, 509, 5, 100, 19, 1, 1893
2354893035, 952, 0, 69, 1043, 485, 5, 99, 19, 1, 1857
2354894078, 950, 0, 78, 1046, 494, 5, 98, 19, 1, 1837
2354895124, 950, 0, 71, 1038, 471, 5, 98, 19, 1, 1860
2354896162, 952, 0, 65, 1037, 477, 5, 98, 19, 1, 1845
2354897199, 950, 0, 71, 1039, 494, 5, 98, 19, 1, 1842
2354898238, 950, 0, 70, 1037, 474, 5, 97, 19, 1, 1815
2354899275, 950, 0, 68, 1035, 476, 5, 98, 19, 1, 1827
2354900310, 950, 0, 75, 1042, 482, 5, 99, 19, 1, 1864
2354901352, 950, 0, 72, 1036, 481, 5, 100, 19, 1, 1875
2354902388, 950, 0, 69, 1035, 496, 5, 100, 19, 1, 1889
2354903423, 952, 0, 74, 1042, 502, 5, 100, 19, 1, 1877
2354904465, 951, 0, 67, 1036, 481, 5, 98, 19, 1, 1829
2354905501, 951, 0, 65, 1040, 457, 5, 94, 19, 1, 1770
2354906541, 950, 0, 74, 1048, 450, 5, 91, 19, 1, 1723
2354907589, 951, 0, 69, 1043, 444, 5, 90, 19, 1, 1686
2354908632, 952, 0, 69, 1043, 437, 5, 88, 19, 1, 1618
2354909676, 951, 0, 66, 1039, 412, 5, 83, 19, 1, 1551
2354910715, 951, 0, 63, 1044, 382, 5, 82, 19, 1, 1527
2354911759, 950, 0, 65, 1048, 381, 5, 79, 19, 1, 1461
2354912807, 900, 0, 64, 1010, 365, 5, 77, 18, 1, 1359
2354913817, 900, 0, 58, 1001, 361, 6, 83, 18, 1, 1354
2354914818, 900, 0, 60, 1008, 399, 6, 83, 18, 1, 1481
2354915827, 951, 0, 56, 1041, 413, 6, 82, 19, 1, 1535
2354916868, 950, 0, 62, 1052, 414, 6, 84, 19, 1, 1579
2354917920, 950, 0, 70, 1052, 404, 6, 84, 19, 1, 1573
2354918972, 900, 0, 71, 1006, 398, 6, 86, 18, 1, 1528
2354919978, 950, 0, 68, 1053, 446, 6, 89, 19, 1, 1671
2354921031, 952, 0, 70, 1047, 449, 6, 87, 19, 1, 1644
2354922078, 952, 0, 66, 1044, 421, 6, 88, 19, 1, 1639
2354923122, 951, 0, 67, 1040, 433, 6, 91, 19, 1, 1698
2354924162, 952, 0, 72, 1045, 438, 6, 90, 19, 1, 1698
2354925207, 950, 0, 71, 1052, 469, 6, 90, 19, 1, 1699
2354926259, 951, 0, 75, 1049, 440, 6, 89, 19, 1, 1671
2354927308, 950, 0, 69, 1042, 424, 6, 87, 19, 1, 1640
2354928350, 952, 0, 70, 1052, 417, 6, 86, 19, 1, 1621
2354929402, 950, 0, 68, 1046, 427, 6, 84, 19, 1, 1577
2354930448, 950, 0, 66, 1045, 403, 6, 84, 19, 1, 1564
2354931493, 950, 0, 71, 1050, 420, 6, 84, 19, 1, 1582
2354932543, 950, 0, 62, 1046, 398, 6, 84, 19, 1, 1564
2354933590, 950, 0, 64, 1045, 419, 6, 84, 19, 1, 1593
2354934635, 951, 0, 72, 1049, 425, 6, 86, 19, 1, 1617
2354935684, 951, 0, 62, 1043, 418, 6, 86, 19, 1, 1593
2354936728, 950, 0, 62, 1046, 398, 6, 83, 19, 1, 1554
2354937775, 951, 0, 63, 1043, 407, 6, 84, 19, 1, 1558
2354938818, 952, 1, 64, 1041, 424, 6, 85, 19, 1, 1594
2354939859, 950, 0, 64, 1043, 404, 6, 83, 19, 1, 1556
2354940902, 951, 0, 61, 1039, 414, 6, 84, 19, 1, 1589
2354941941, 950, 0, 68, 1042, 402, 6, 85, 19, 1, 1598
2354942983, 951, 0, 67, 1044, 423, 6, 87, 19, 1, 1619
2354944027, 951, 0, 66, 1041, 431, 6, 86, 19, 1, 1617
2354945069, 952, 0, 75, 1054, 420, 6, 85, 19, 1, 1598
2354946123, 951, 0, 67, 1047, 424, 6, 88, 19, 1, 1651
2354947170, 951, 0, 67, 1050, 444, 6, 90, 19, 1, 1692
2354948220, 950, 0, 70, 1049, 447, 6, 90, 19, 1, 1696
2354949269, 952, 0, 64, 1044, 445, 6, 91, 19, 1, 1706
2354950313, 901, 0, 64, 1005, 419, 6, 90, 18, 1, 1581
2354951319, 951, 0, 66, 1044, 422, 6, 89, 19, 1, 1671
2354952363, 901, 0, 80, 1003, 431, 6, 93, 18, 1, 1647
2354953366, 900, 0, 88, 1023, 448, 6, 94, 18, 1, 1682
2354954389, 901, 0, 75, 1019, 445, 6, 93, 18, 1, 1649
2354955408, 902, 0, 81, 1008, 443, 6, 94, 18, 1, 1666
2354956416, 901, 0, 80, 1004, 466, 6, 98, 18, 1, 1743
2354957420, 902, 0, 76, 1003, 462, 6, 98, 18, 1, 1758
2354958423, 953, 0, 70, 1044, 486, 6, 99, 19, 1, 1850
2354959467, 951, 0, 75, 1051, 465, 6, 96, 19, 1, 1805
2354960518, 950, 0, 67, 1044, 446, 6, 94, 19, 1, 1774
2354961562, 900, 0, 71, 1003, 432, 6, 93, 18, 1, 1661
2354962565, 901, 0, 74, 1003, 417, 6, 90, 18, 1, 1582
2354963568, 952, 0, 62, 1053, 448, 6, 88, 19, 1, 1662
2354964621, 900, 0, 46, 1005, 403, 6, 87, 18, 1, 1540
2354965627, 950, 0, 58, 1055, 422, 6, 85, 19, 1, 1606
2354966682, 900, 0, 61, 1009, 406, 6, 85, 18, 1, 1512
2354967691, 900, 0, 48, 1002, 386, 6, 84, 18, 1, 1484
2354968693, 951, 0, 55, 1048, 403, 6, 83, 19, 1, 1566
2354969741, 950, 0, 68, 1056, 379, 6, 83, 19, 1, 1553
2354970797, 901, 0, 75, 1009, 396, 6, 84, 18, 1, 1496
2354971806, 952, 0, 56, 1054, 415, 6, 84, 19, 1, 1571
2354972860, 952, 0, 50, 1052, 397, 6, 82, 19, 1, 1527
2354973912, 950, 0, 53, 1053, 399, 6, 82, 19, 1, 1553
2354974965, 950, 0, 58, 1049, 408, 6, 83, 19, 1, 1553
2354976014, 952, 0, 64, 1048, 419, 6, 84, 19, 1, 1579
2354977063, 900, 0, 53, 1002, 385, 6, 83, 18, 1, 1470
2354978065, 950, 0, 56, 1050, 395, 6, 83, 19, 1, 1549
2354979115, 951, 0, 63, 1054, 400, 6, 82, 19, 1, 1551
2354980169, 903, 0, 64, 1005, 374, 6, 83, 18, 1, 1445
2354981174, 900, 0, 64, 1014, 361, 6, 79, 18, 1, 1400
2354982188, 950, 0, 67, 1054, 395, 6, 80, 19, 1, 1467
2354983242, 901, 0, 44, 1002, 357, 6, 76, 18, 1, 1342
2354984244, 900, 0, 43, 1002, 346, 6, 74, 18, 1, 1324
2354985246, 901, 0, 42, 1001, 344, 6, 74, 18, 1, 1324
2354986247, 900, 0, 48, 1004, 340, 6, 75, 18, 1, 1334
2354987251, 900, 0, 52, 1001, 332, 6, 74, 18, 1, 1309
2354988252, 901, 0, 47, 1011, 328, 6, 72, 18, 1, 1292
2354989263, 901, 0, 49, 1008, 338, 6, 71, 18, 1, 1264
2354990271, 901, 0, 43, 1020, 345, 6, 73, 18, 1, 1284
2354991291, 900, 0, 46, 1017, 341, 6, 72, 18, 1, 1287
2354992308, 900, 0, 49, 1023, 351, 6, 73, 18, 1, 1300
2354993331, 901, 0, 55, 1017, 347, 6, 74, 18, 1, 1310
2354994348, 903, 0, 65, 1033, 339, 6, 72, 18, 1, 1295
2354995381, 900, 0, 63, 1033, 334, 6, 72, 18, 1, 1260
2354996414, 902, 0, 56, 1027, 333, 6, 69, 18, 1, 1229
2354997441, 900, 0, 62, 1037, 335, 6, 68, 18, 1, 1211
2354998478, 900, 0, 52, 1038, 325, 6, 67, 18, 1, 1178
2354999516, 900, 0, 40, 1032, 304, 6, 65, 18, 1, 1131
2355000548, 901, 0, 37, 1020, 294, 6, 63, 18, 1, 1117
2355001568, 900, 0, 39, 1022, 291, 6, 60, 18, 1, 1074
2355002590, 900, 0, 33, 1029, 285, 6, 60, 18, 1, 1076
2355003619, 900, 0, 42, 1026, 285, 6, 60, 18, 1, 1069
2355004645, 901, 0, 39, 1020, 287, 6, 61, 18, 1, 1067
2355005665, 900, 0, 33, 1032, 262, 6, 56, 18, 1, 981
2355006697, 902, 0, 34, 1050, 264, 6, 54, 18, 1, 949
2355007747, 901, 0, 37, 1037, 239, 6, 51, 18, 1, 903
2355008784, 900, 0, 32, 1031, 247, 6, 51, 18, 1, 892
2355009815, 901, 0, 36, 1041, 248, 6, 50, 18, 1, 880
2355010857, 901, 0, 27, 1032, 233, 6, 48, 18, 1, 855
2355011889, 903, 0, 30, 1036, 232, 6, 48, 18, 1, 854
2355012925, 901, 0, 34, 1043, 224, 6, 48, 18, 1, 847
2355013968, 900, 0, 37, 1035, 227, 6, 48, 18, 1, 855
2355015003, 900, 0, 32, 1040, 233, 6, 47, 18, 1, 835
2355016043, 900, 0, 33, 1040, 219, 6, 47, 18, 1, 829
2355017084, 903, 0, 31, 1041, 229, 6, 46, 18, 1, 828
2355018125, 901, 0, 29, 1052, 213, 6, 46, 18, 1, 793
2355019177, 900, 0, 20, 1051, 217, 6, 43, 18, 1, 764
2355020228, 900, 0, 22, 1048, 209, 6, 43, 18, 1, 762
2355021276, 901, 0, 27, 1048, 208, 6, 42, 18, 1, 751
2355022324, 901, 0, 26, 1052, 197, 6, 42, 18, 1, 741
2355023376, 901, 0, 22, 1041, 201, 6, 40, 18, 1, 706
2355024417, 901, 0, 24, 1049, 184, 6, 38, 18, 1, 669
2355025466, 900, 0, 26, 1046, 188, 6, 37, 18, 1, 666
2355026512, 900, 0, 23, 1052, 170, 6, 37, 18, 1, 647
2355027564, 850, 0, 18, 1006, 165, 6, 35, 17, 1, 574
2355028570, 900, 0, 23, 1057, 165, 6, 33, 18, 1, 574
2355029628, 900, 0, 24, 1051, 155, 6, 31, 18, 1, 550
2355030679, 900, 0, 17, 1053, 146, 6, 30, 18, 1, 513
2355031732, 900, 0, 20, 1058, 130, 6, 28, 18, 1, 478
2355032790, 851, 0, 16, 1008, 119, 6, 25, 17, 1, 425
2355033799, 850, 0, 18, 1008, 120, 6, 25, 17, 1, 423
2355034807, 900, 0, 14, 1057, 127, 6, 24, 18, 1, 432
2355035864, 851, 0, 17, 1002, 113, 6, 24, 17, 1, 408
2355036866, 851, 0, 14, 1007, 112, 6, 25, 17, 1, 411
2355037873, 850, 0, 15, 1004, 119, 6, 25, 17, 1, 415
2355038877, 850, 0, 13, 1008, 112, 6, 24, 17, 1, 391
2355039886, 850, 0, 16, 1004, 103, 6, 22, 17, 1, 374
2355040890, 850, 0, 16, 1009, 98, 6, 22, 17, 1, 374
2355041899, 852, 0, 17, 1009, 99, 6, 22, 17, 1, 372
2355042908, 853, 0, 12, 1014, 88, 6, 21, 17, 1, 333
2355043922, 851, 0, 13, 1024, 85, 6, 19, 17, 1, 306
2355044946, 850, 0, 9, 1015, 77, 6, 17, 17, 1, 275
2355045961, 850, 0, 14, 1016, 71, 6, 15, 17, 1, 252
2355046977, 854, 0, 7, 1032, 73, 6, 14, 17, 1, 238
2355048009, 851, 0, 13, 1010, 65, 6, 14, 17, 1, 231
2355049019, 852, 0, 9, 1020, 65, 6, 13, 17, 1, 221
2355050039, 850, 0, 11, 1027, 64, 6, 13, 17, 1, 221
2355051066, 853, 0, 13, 1018, 58, 6, 13, 17, 1, 221
2355052084, 851, 0, 11, 1017, 66, 6, 13, 17, 0, 221
2355053101, 850, 0, 11, 1020, 66, 6, 13, 17, 0, 221
2355054121, 850, 0, 12, 1023, 66, 6, 13, 17, 0, 221
2355055144, 851, 0, 9, 1043, 62, 6, 13, 17, 0, 221
2355056187, 850, 0, 12, 1024, 66, 6, 13, 17, 0, 221
