Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354210354, 950, 0, 53, 1043, 327, 9, 70, 19, 0, 1310
2354211397, 951, 0, 52, 1044, 327, 9, 68, 19, 0, 1283
2354212441, 952, 0, 61, 1046, 309, 9, 67, 19, 0, 1268
2354213487, 950, 0, 64, 1052, 326, 9, 66, 19, 0, 1254
2354214539, 951, 0, 59, 1056, 306, 9, 67, 19, 0, 1259
2354215595, 950, 0, 63, 1053, 319, 9, 67, 19, 0, 1273
2354216648, 951, 0, 61, 1054, 310, 9, 67, 19, 0, 1271
2354217702, 950, 0, 52, 1044, 320, 9, 67, 19, 0, 1273
2354218746, 950, 0, 60, 1048, 317, 9, 67, 19, 0, 1256
2354219794, 950, 0, 55, 1047, 315, 9, 66, 19, 0, 1231
2354220841, 951, 0, 49, 1041, 299, 9, 65, 19, 0, 1220
2354221882, 951, 0, 46, 1046, 314, 9, 63, 19, 0, 1195
2354222928, 952, 0, 43, 1042, 292, 9, 62, 19, 0, 1178
2354223970, 950, 0, 47, 1043, 305, 9, 62, 19, 0, 1178
2354225013, 952, 0, 49, 1048, 303, 9, 62, 19, 0, 1171
2354226061, 950, 0, 49, 1043, 294, 9, 62, 19, 0, 1172
2354227104, 950, 0, 54, 1046, 299, 9, 63, 19, 0, 1186
2354228150, 950, 0, 49, 1042, 292, 9, 63, 19, 0, 1181
2354229192, 950, 0, 48, 1043, 309, 9, 62, 19, 0, 1178
2354230235, 951, 0, 44, 1044, 301, 9, 62, 19, 0, 1178
2354231279, 950, 0, 47, 1044, 304, 9, 62, 19, 0, 1178
2354232323, 951, 0, 44, 1042, 288, 9, 63, 19, 0, 1182
2354233365, 950, 0, 50, 1042, 297, 9, 62, 19, 0, 1178
2354234407, 951, 0, 48, 1048, 302, 9, 62, 19, 0, 1166
2354235455, 952, 0, 54, 1052, 293, 9, 62, 19, 0, 1160
2354236507, 950, 0, 49, 1045, 300, 9, 61, 19, 0, 1159
2354237552, 950, 0, 46, 1040, 296, 9, 61, 19, 0, 1159
2354238592, 950, 0, 43, 1041, 299, 9, 61, 19, 0, 1139
2354239633, 950, 0, 48, 1047, 286, 9, 59, 19, 0, 1121
2354240680, 900, 0, 43, 1003, 271, 9, 59, 18, 0, 1062
2354241683, 900, 0, 49, 1011, 259, 9, 60, 18, 0, 1067
2354242694, 950, 0, 44, 1052, 281, 9, 59, 19, 0, 1121
2354243746, 900, 0, 41, 1015, 271, 9, 59, 18, 0, 1062
2354244761, 951, 0, 49, 1055, 282, 9, 59, 19, 0, 1113
2354245816, 951, 0, 48, 1048, 276, 9, 59, 19, 0, 1104
2354246864, 950, 0, 42, 1040, 282, 9, 60, 19, 0, 1122
2354247904, 950, 0, 48, 1049, 297, 9, 61, 19, 0, 1142
2354248953, 950, 0, 54, 1049, 289, 9, 61, 19, 0, 1159
2354250002, 950, 0, 54, 1046, 305, 9, 62, 19, 0, 1178
2354251049, 950, 0, 51, 1052, 302, 9, 62, 19, 0, 1169
2354252101, 950, 0, 54, 1050, 308, 9, 61, 19, 0, 1159
2354253151, 950, 0, 52, 1050, 296, 9, 61, 19, 0, 1152
2354254201, 951, 0, 48, 1050, 315, 9, 61, 19, 0, 1159
2354255251, 950, 0, 47, 1050, 285, 9, 60, 19, 0, 1138
2354256301, 951, 0, 49, 1043, 294, 9, 59, 19, 0, 1121
2354257344, 900, 0, 48, 1007, 271, 9, 59, 18, 0, 1062
2354258351, 903, 0, 44, 1016, 269, 9, 59, 18, 0, 1062
2354259367, 951, 0, 51, 1053, 301, 9, 60, 19, 0, 1138
2354260420, 950, 0, 50, 1052, 294, 9, 62, 19, 0, 1160
2354261472, 950, 0, 49, 1045, 310, 9, 62, 19, 0, 1170
2354262517, 952, 0, 50, 1053, 293, 9, 61, 19, 0, 1154
2354263570, 950, 0, 45, 1043, 299, 9, 60, 19, 0, 1132
2354264613, 950, 0, 49, 1046, 298, 9, 61, 19, 0, 1132
2354265659, 950, 0, 47, 1049, 300, 9, 62, 19, 0, 1174
2354266708, 901, 0, 51, 1008, 295, 9, 64, 18, 0, 1133
2354267716, 950, 0, 51, 1048, 318, 9, 64, 19, 0, 1216
2354268764, 951, 0, 50, 1051, 317, 9, 64, 19, 0, 1212
2354269815, 901, 0, 51, 1000, 288, 9, 63, 18, 0, 1104
2354270816, 952, 0, 46, 1055, 305, 9, 60, 19, 0, 1138
2354271871, 900, 0, 57, 1016, 300, 9, 60, 18, 1, 1080
2354272887, 950, 0, 47, 1048, 320, 9, 60, 19, 1, 1134
2354273935, 900, 0, 51, 1002, 290, 9, 59, 18, 1, 1061
2354274937, 950, 0, 49, 1046, 282, 9, 58, 19, 1, 1084
2354275983, 902, 1, 43, 1003, 269, 9, 55, 18, 1, 979
2354276986, 901, 0, 45, 1003, 258, 9, 54, 18, 1, 956
