Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354150115, 950, 0, 81, 1043, 503, 9, 101, 19, 0, 1896
2354151158, 951, 0, 69, 1043, 511, 9, 101, 19, 0, 1919
2354152201, 952, 0, 76, 1043, 515, 9, 101, 19, 0, 1919
2354153244, 900, 0, 81, 1006, 492, 9, 102, 18, 0, 1819
2354154250, 950, 0, 79, 1054, 529, 9, 103, 19, 0, 1955
2354155304, 950, 0, 79, 1045, 518, 9, 104, 19, 0, 1965
2354156349, 952, 0, 85, 1049, 526, 9, 104, 19, 0, 1965
2354157398, 951, 0, 82, 1044, 521, 9, 105, 19, 0, 1977
2354158442, 950, 0, 84, 1043, 519, 9, 104, 19, 0, 1975
2354159485, 950, 0, 83, 1055, 502, 9, 103, 19, 0, 1942
2354160540, 950, 0, 81, 1048, 498, 9, 101, 19, 0, 1902
2354161588, 900, 0, 83, 1003, 477, 9, 101, 18, 0, 1807
2354162591, 950, 0, 81, 1054, 484, 9, 101, 19, 0, 1902
2354163645, 950, 0, 80, 1051, 512, 9, 102, 19, 0, 1933
2354164696, 951, 0, 81, 1048, 505, 9, 102, 19, 0, 1937
2354165744, 950, 0, 77, 1047, 500, 9, 103, 19, 0, 1940
2354166791, 901, 0, 84, 1001, 483, 9, 103, 18, 0, 1854
2354167792, 950, 0, 81, 1047, 498, 9, 104, 19, 0, 1973
2354168839, 901, 0, 82, 1010, 489, 9, 105, 18, 0, 1882
2354169849, 950, 0, 69, 1045, 516, 9, 105, 19, 0, 1977
2354170894, 950, 0, 74, 1043, 519, 9, 106, 19, 0, 2006
2354171937, 901, 0, 76, 1001, 504, 9, 109, 18, 0, 1937
2354172938, 951, 0, 79, 1045, 533, 9, 109, 19, 0, 2071
2354173983, 950, 0, 81, 1045, 531, 9, 110, 19, 0, 2089
2354175028, 951, 0, 74, 1039, 544, 9, 110, 19, 0, 2079
2354176067, 950, 0, 81, 1051, 544, 9, 110, 19, 0, 2074
2354177119, 950, 0, 80, 1049, 520, 9, 109, 19, 0, 2055
2354178168, 952, 0, 87, 1053, 539, 9, 108, 19, 0, 2034
2354179221, 950, 0, 83, 1050, 532, 9, 109, 19, 0, 2037
2354180271, 952, 0, 77, 1048, 523, 9, 109, 19, 0, 2030
2354181319, 951, 0, 75, 1039, 521, 9, 110, 19, 0, 2061
2354182358, 950, 0, 80, 1037, 545, 9, 112, 19, 0, 2098
2354183395, 950, 0, 80, 1045, 537, 9, 111, 19, 0, 2101
2354184440, 951, 0, 74, 1038, 545, 9, 111, 19, 0, 2109
2354185478, 951, 0, 78, 1042, 550, 9, 113, 19, 0, 2120
2354186520, 950, 0, 77, 1040, 541, 9, 113, 19, 0, 2129
2354187560, 951, 0, 76, 1043, 567, 9, 115, 19, 0, 2164
2354188603, 950, 0, 79, 1040, 565, 9, 116, 19, 0, 2174
2354189643, 951, 0, 75, 1044, 558, 9, 114, 19, 0, 2144
2354190687, 900, 0, 81, 1003, 533, 9, 114, 18, 0, 2038
2354191690, 950, 0, 82, 1048, 556, 9, 113, 19, 0, 2129
2354192738, 951, 0, 78, 1042, 541, 9, 111, 19, 0, 2106
2354193780, 950, 0, 88, 1046, 544, 9, 113, 19, 0, 2118
2354194826, 950, 0, 82, 1048, 565, 9, 116, 19, 0, 2181
2354195874, 950, 0, 75, 1044, 571, 9, 115, 19, 0, 2179
2354196918, 950, 0, 81, 1049, 554, 9, 116, 19, 0, 2178
2354197967, 901, 0, 87, 1007, 536, 9, 114, 18, 0, 2049
2354198974, 901, 0, 81, 1001, 541, 9, 114, 18, 0, 2039
2354199975, 951, 0, 80, 1047, 569, 9, 118, 19, 0, 2202
2354201022, 900, 0, 89, 1009, 549, 9, 120, 18, 0, 2104
2354202031, 901, 0, 91, 1009, 568, 9, 121, 18, 0, 2167
2354203040, 951, 0, 88, 1051, 612, 9, 122, 19, 0, 2309
2354204091, 950, 0, 87, 1046, 600, 9, 123, 19, 0, 2327
2354205137, 950, 0, 82, 1044, 605, 9, 125, 19, 0, 2351
2354206181, 950, 0, 81, 1042, 605, 9, 123, 19, 0, 2333
2354207223, 950, 0, 79, 1045, 609, 9, 123, 19, 0, 2315
2354208268, 951, 0, 78, 1043, 606, 9, 122, 19, 0, 2311
2354209311, 951, 0, 79, 1043, 591, 9, 123, 19, 0, 2307
2354210354, 951, 0, 80, 1043, 617, 9, 125, 19, 0, 2358
2354211397, 950, 0, 84, 1044, 619, 9, 126, 19, 0, 2377
2354212441, 950, 0, 86, 1046, 617, 9, 125, 19, 0, 2354
2354213487, 950, 0, 92, 1052, 618, 9, 124, 19, 0, 2340
2354214539, 950, 0, 97, 1056, 609, 9, 124, 19, 0, 2327
2354215595, 951, 0, 91, 1053, 606, 9, 126, 19, 0, 2369
2354216648, 950, 0, 90, 1054, 628, 9, 126, 19, 0, 2374
2354217702, 951, 0, 83, 1044, 608, 9, 125, 19, 0, 2357
2354218746, 950, 0, 86, 1048, 619, 9, 125, 19, 0, 2374
2354219794, 951, 0, 85, 1047, 614, 9, 125, 19, 0, 2369
2354220841, 951, 0, 78, 1041, 606, 9, 124, 19, 0, 2319
2354221882, 951, 0, 83, 1046, 616, 9, 125, 19, 0, 2359
2354222928, 950, 0, 78, 1042, 602, 9, 126, 19, 0, 2371
2354223970, 950, 0, 83, 1043, 632, 9, 126, 19, 0, 2373
2354225013, 950, 0, 80, 1048, 601, 9, 124, 19, 0, 2353
2354226061, 950, 0, 77, 1043, 616, 9, 126, 19, 0, 2380
2354227104, 950, 0, 85, 1046, 617, 9, 127, 19, 0, 2402
2354228150, 951, 0, 83, 1042, 627, 9, 129, 19, 0, 2437
2354229192, 951, 0, 79, 1043, 635, 9, 131, 19, 0, 2470
2354230235, 950, 0, 84, 1043, 657, 9, 131, 19, 0, 2481
2354231279, 951, 0, 81, 1044, 647, 9, 133, 19, 0, 2485
2354232323, 950, 0, 78, 1042, 648, 9, 134, 19, 0, 2542
2354233365, 951, 0, 83, 1042, 666, 9, 133, 19, 0, 2514
2354234407, 951, 0, 83, 1048, 673, 9, 136, 19, 0, 2547
2354235455, 950, 0, 88, 1052, 682, 9, 136, 19, 0, 2578
2354236507, 950, 0, 86, 1045, 666, 9, 137, 19, 0, 2592
2354237552, 951, 0, 79, 1040, 672, 9, 135, 19, 0, 2563
2354238592, 950, 0, 83, 1041, 663, 9, 134, 19, 0, 2546
2354239633, 950, 0, 89, 1047, 672, 9, 134, 19, 0, 2546
2354240680, 900, 0, 93, 1003, 652, 9, 137, 18, 0, 2447
2354241683, 900, 0, 103, 1011, 651, 9, 137, 18, 0, 2455
2354242694, 952, 0, 87, 1052, 698, 9, 137, 19, 0, 2602
2354243746, 900, 0, 95, 1014, 651, 9, 137, 18, 0, 2453
2354244760, 900, 0, 93, 1001, 655, 9, 138, 18, 0, 2472
2354245761, 951, 0, 83, 1048, 674, 9, 134, 19, 0, 2510
2354246809, 951, 0, 79, 1040, 656, 9, 132, 19, 0, 2496
2354247849, 951, 0, 80, 1049, 673, 9, 135, 19, 0, 2540
2354248898, 950, 0, 89, 1049, 683, 9, 135, 19, 0, 2560
2354249947, 951, 0, 82, 1046, 674, 9, 134, 19, 0, 2546
2354250994, 951, 0, 87, 1052, 681, 9, 138, 19, 0, 2581
2354252046, 950, 0, 90, 1050, 712, 9, 141, 19, 0, 2662
2354253096, 950, 0, 92, 1050, 707, 9, 141, 19, 0, 2670
2354254146, 950, 0, 94, 1049, 710, 9, 141, 19, 0, 2676
2354255195, 951, 0, 89, 1050, 715, 9, 142, 19, 0, 2693
2354256245, 950, 0, 84, 1044, 712, 9, 143, 19, 0, 2707
2354257289, 900, 0, 94, 1005, 686, 9, 144, 18, 0, 2567
2354258294, 900, 0, 101, 1018, 719, 9, 147, 18, 0, 2622
2354259312, 950, 0, 96, 1053, 710, 9, 149, 19, 0, 2799
2354260365, 950, 0, 95, 1052, 763, 9, 149, 19, 0, 2821
2354261417, 951, 0, 88, 1045, 735, 9, 148, 19, 0, 2778
2354262462, 951, 0, 86, 1054, 715, 9, 145, 19, 0, 2724
2354263516, 950, 0, 82, 1042, 704, 9, 143, 19, 0, 2709
2354264558, 951, 0, 85, 1046, 721, 9, 148, 19, 0, 2748
2354265604, 952, 0, 88, 1049, 742, 9, 149, 19, 0, 2813
2354266653, 900, 0, 94, 1005, 723, 9, 150, 18, 0, 2684
2354267658, 951, 0, 94, 1052, 769, 9, 153, 19, 0, 2870
2354268710, 951, 0, 92, 1049, 748, 9, 153, 19, 0, 2894
2354269759, 901, 0, 92, 1000, 728, 9, 153, 18, 0, 2711
2354270760, 902, 0, 90, 1001, 735, 9, 152, 18, 0, 2721
2354271761, 900, 0, 107, 1014, 750, 9, 153, 18, 1, 2734
2354272775, 951, 0, 88, 1049, 799, 9, 151, 19, 1, 2853
2354273824, 901, 0, 96, 1003, 744, 9, 150, 18, 1, 2684
2354274827, 950, 0, 89, 1047, 754, 9, 147, 19, 1, 2793
2354275874, 903, 0, 84, 1003, 723, 9, 148, 18, 1, 2654
2354276877, 900, 0, 90, 1001, 713, 9, 146, 18, 1, 2628
2354277878, 900, 0, 89, 1007, 691, 9, 146, 18, 1, 2604
2354278885, 951, 0, 97, 1055, 708, 9, 144, 19, 1, 2722
2354279940, 900, 0, 93, 1004, 686, 9, 144, 18, 1, 2573
2354280944, 951, 0, 95, 1055, 704, 9, 142, 19, 1, 2642
2354281999, 900, 0, 87, 1001, 656, 9, 137, 18, 1, 2452
2354283000, 951, 0, 84, 1051, 695, 9, 137, 19, 1, 2582
2354284051, 952, 0, 78, 1046, 672, 9, 135, 19, 1, 2525
2354285097, 950, 0, 92, 1049, 662, 9, 134, 19, 1, 2522
2354286146, 951, 0, 95, 1053, 662, 9, 135, 19, 1, 2527
2354287199, 952, 0, 96, 1054, 688, 9, 133, 19, 1, 2526
2354288253, 950, 0, 87, 1050, 668, 9, 133, 19, 1, 2515
2354289304, 952, 0, 87, 1051, 651, 9, 132, 19, 1, 2482
2354290355, 951, 0, 87, 1052, 646, 9, 130, 19, 1, 2440
2354291407, 954, 0, 89, 1053, 649, 9, 129, 19, 1, 2433
2354292460, 950, 0, 91, 1055, 636, 9, 127, 19, 1, 2364
2354293515, 900, 0, 82, 1012, 604, 9, 126, 18, 1, 2229
2354294527, 952, 0, 94, 1054, 614, 9, 129, 19, 1, 2422
2354295581, 900, 0, 103, 1021, 618, 9, 129, 18, 1, 2287
2354296602, 951, 0, 88, 1050, 636, 9, 125, 19, 1, 2352
2354297652, 950, 0, 81, 1050, 619, 9, 124, 19, 1, 2327
2354298702, 950, 0, 79, 1043, 606, 9, 123, 19, 1, 2299
2354299745, 950, 0, 77, 1047, 587, 9, 120, 19, 1, 2265
2354300792, 900, 0, 86, 1011, 558, 9, 119, 18, 1, 2111
2354301803, 901, 0, 84, 1003, 555, 9, 116, 18, 1, 2083
2354302806, 950, 0, 81, 1050, 594, 9, 116, 19, 1, 2189
2354303856, 950, 0, 81, 1049, 577, 9, 117, 19, 1, 2207
2354304905, 950, 0, 81, 1042, 573, 9, 119, 19, 1, 2237
2354305947, 951, 0, 80, 1046, 585, 9, 119, 19, 1, 2229
2354306993, 950, 0, 82, 1051, 587, 9, 119, 19, 1, 2230
2354308044, 950, 0, 82, 1041, 587, 9, 121, 19, 1, 2287
2354309086, 951, 0, 78, 1042, 609, 9, 122, 19, 1, 2301
2354310128, 951, 0, 85, 1047, 585, 9, 122, 19, 1, 2302
2354311175, 950, 0, 86, 1042, 615, 9, 123, 19, 1, 2324
2354312217, 901, 0, 83, 1001, 573, 9, 122, 18, 1, 2128
2354313219, 951, 0, 74, 1043, 575, 9, 117, 19, 1, 2203
2354314262, 950, 0, 73, 1044, 579, 9, 116, 19, 1, 2140
2354315306, 900, 0, 80, 1009, 532, 9, 113, 18, 1, 2009
2354316315, 950, 0, 77, 1052, 549, 9, 113, 19, 1, 2118
2354317367, 951, 0, 68, 1044, 563, 9, 113, 19, 1, 2139
2354318411, 900, 0, 77, 1004, 536, 9, 114, 18, 1, 2036
2354319415, 951, 0, 74, 1051, 579, 9, 114, 19, 1, 2152
2354320466, 953, 0, 73, 1051, 563, 9, 113, 19, 1, 2127
2354321517, 950, 0, 79, 1047, 549, 9, 114, 19, 1, 2124
2354322565, 950, 0, 79, 1052, 551, 9, 110, 19, 1, 2063
2354323617, 950, 0, 70, 1051, 533, 9, 107, 19, 1, 2021
2354324668, 950, 0, 73, 1054, 536, 9, 106, 19, 1, 1991
2354325722, 901, 0, 76, 1002, 501, 9, 107, 18, 1, 1909
2354326724, 950, 0, 75, 1052, 527, 9, 107, 19, 1, 2012
2354327776, 950, 0, 69, 1050, 514, 9, 104, 19, 1, 1961
2354328826, 950, 0, 71, 1052, 526, 9, 104, 19, 1, 1973
2354329878, 950, 0, 73, 1051, 528, 9, 106, 19, 1, 1985
2354330929, 950, 0, 61, 1045, 496, 9, 104, 19, 1, 1965
2354331974, 950, 0, 61, 1049, 518, 9, 104, 19, 1, 1964
2354333023, 950, 0, 66, 1047, 514, 9, 104, 19, 1, 1975
2354334070, 951, 0, 67, 1052, 527, 9, 103, 19, 1, 1955
2354335123, 951, 0, 59, 1050, 498, 9, 104, 19, 1, 1960
2354336173, 950, 0, 69, 1051, 520, 9, 104, 19, 1, 1948
2354337224, 951, 0, 70, 1048, 506, 9, 104, 19, 1, 1940
2354338272, 901, 0, 66, 1004, 483, 9, 102, 18, 1, 1831
2354339276, 901, 0, 70, 1005, 483, 9, 102, 18, 1, 1821
2354340281, 950, 0, 62, 1052, 509, 9, 102, 19, 1, 1906
2354341333, 951, 0, 65, 1055, 494, 9, 102, 19, 1, 1908
2354342388, 951, 0, 62, 1053, 493, 9, 97, 19, 1, 1836
2354343441, 900, 0, 64, 1011, 466, 9, 97, 18, 1, 1730
2354344452, 900, 0, 60, 1002, 448, 9, 97, 18, 1, 1719
2354345454, 901, 0, 60, 1006, 436, 9, 93, 18, 1, 1657
2354346460, 900, 0, 60, 1004, 448, 9, 96, 18, 1, 1690
2354347464, 900, 0, 60, 1003, 456, 9, 95, 18, 1, 1710
2354348467, 900, 0, 57, 1009, 457, 9, 97, 18, 1, 1725
2354349476, 900, 0, 57, 1005, 443, 9, 96, 18, 1, 1716
2354350481, 900, 0, 54, 1005, 451, 9, 96, 18, 1, 1710
2354351486, 900, 0, 56, 1009, 445, 9, 95, 18, 1, 1693
2354352495, 901, 0, 61, 1021, 460, 9, 95, 18, 1, 1680
2354353516, 900, 0, 61, 1022, 452, 9, 95, 18, 1, 1691
2354354538, 900, 0, 57, 1018, 457, 9, 96, 18, 1, 1720
2354355556, 901, 0, 62, 1015, 436, 9, 95, 18, 1, 1693
2354356571, 900, 0, 64, 1013, 439, 9, 95, 18, 1, 1692
2354357584, 900, 0, 57, 1008, 452, 9, 95, 18, 1, 1698
2354358592, 900, 0, 54, 1010, 452, 9, 95, 18, 1, 1693
2354359602, 900, 0, 51, 1009, 429, 9, 95, 18, 1, 1708
2354360611, 901, 0, 54, 1014, 451, 9, 94, 18, 1, 1682
2354361625, 900, 0, 52, 1012, 446, 9, 95, 18, 1, 1686
2354362637, 900, 0, 53, 1017, 453, 9, 95, 18, 1, 1692
2354363654, 900, 0, 56, 1011, 440, 9, 94, 18, 1, 1688
2354364665, 901, 0, 51, 1013, 454, 9, 94, 18, 1, 1683
2354365678, 901, 0, 57, 1016, 448, 9, 95, 18, 1, 1683
2354366694, 900, 0, 59, 1025, 424, 9, 93, 18, 1, 1654
2354367719, 901, 0, 63, 1039, 433, 9, 92, 18, 1, 1641
2354368758, 900, 0, 59, 1023, 423, 9, 90, 18, 1, 1608
2354369781, 901, 0, 59, 1028, 439, 9, 90, 18, 1, 1599
2354370809, 900, 0, 56, 1020, 429, 9, 91, 18, 1, 1615
2354371829, 901, 0, 57, 1024, 445, 9, 90, 18, 1, 1605
2354372853, 900, 0, 57, 1020, 430, 9, 91, 18, 1, 1618
2354373873, 901, 0, 59, 1026, 431, 9, 90, 18, 1, 1586
2354374899, 901, 0, 56, 1025, 423, 9, 87, 18, 1, 1563
2354375924, 900, 0, 52, 1024, 416, 9, 89, 18, 1, 1586
2354376948, 901, 0, 57, 1026, 418, 9, 88, 18, 1, 1569
2354377974, 901, 0, 50, 1030, 399, 9, 85, 18, 1, 1512
2354379004, 901, 0, 48, 1041, 427, 9, 86, 18, 1, 1526
2354380045, 902, 0, 47, 1034, 414, 9, 86, 18, 1, 1534
2354381079, 900, 0, 48, 1034, 403, 9, 84, 18, 1, 1508
2354382113, 902, 0, 50, 1032, 395, 9, 84, 18, 1, 1503
2354383145, 900, 0, 46, 1030, 396, 9, 84, 18, 1, 1502
2354384175, 901, 0, 49, 1026, 391, 9, 83, 18, 1, 1472
2354385201, 900, 0, 46, 1029, 377, 9, 81, 18, 1, 1425
2354386230, 900, 0, 44, 1033, 368, 9, 78, 18, 1, 1396
2354387264, 901, 0, 42, 1038, 365, 9, 77, 18, 1, 1367
2354388302, 901, 0, 44, 1048, 370, 9, 77, 18, 1, 1365
2354389350, 901, 1, 52, 1048, 349, 9, 76, 18, 1, 1349
2354390398, 901, 0, 45, 1053, 362, 9, 75, 18, 1, 1338
2354391451, 900, 0, 50, 1057, 353, 9, 74, 18, 1, 1314
2354392508, 903, 0, 36, 1048, 338, 9, 72, 18, 1, 1265
2354393556, 900, 0, 41, 1056, 334, 9, 69, 18, 1, 1235
2354394612, 901, 0, 37, 1047, 317, 9, 67, 18, 1, 1189
2354395659, 901, 0, 37, 1047, 319, 9, 66, 18, 1, 1172
2354396706, 901, 0, 38, 1047, 324, 9, 65, 18, 1, 1148
2354397753, 900, 1, 34, 1051, 289, 9, 63, 18, 1, 1122
2354398804, 900, 0, 44, 1056, 303, 9, 63, 18, 1, 1119
2354399860, 900, 0, 37, 1056, 296, 9, 62, 18, 1, 1098
2354400916, 901, 0, 35, 1051, 295, 9, 61, 18, 1, 1084
2354401967, 900, 0, 34, 1058, 289, 9, 59, 18, 1, 1055
2354403025, 850, 0, 35, 1008, 267, 9, 58, 17, 1, 967
2354404033, 850, 0, 30, 1007, 262, 9, 57, 17, 1, 957
2354405040, 851, 0, 31, 1004, 247, 9, 55, 17, 1, 910
2354406044, 850, 0, 32, 1004, 250, 9, 55, 17, 1, 911
2354407048, 901, 0, 38, 1058, 275, 9, 55, 18, 1, 986
2354408106, 850, 0, 27, 1014, 252, 9, 55, 17, 1, 917
2354409120, 850, 0, 30, 1011, 257, 9, 53, 17, 1, 895
2354410131, 852, 0, 27, 1016, 249, 9, 53, 17, 1, 886
2354411147, 851, 0, 29, 1001, 241, 9, 52, 17, 1, 869
2354412148, 851, 0, 34, 1013, 236, 9, 51, 17, 1, 853
2354413161, 900, 0, 26, 1056, 234, 9, 49, 18, 1, 876
2354414217, 900, 0, 25, 1059, 234, 9, 48, 18, 1, 841
2354415276, 850, 0, 26, 1007, 216, 9, 46, 17, 1, 766
2354416283, 852, 0, 21, 1017, 211, 9, 45, 17, 1, 765
2354417300, 850, 0, 27, 1028, 231, 9, 46, 17, 1, 764
2354418328, 850, 0, 26, 1010, 199, 9, 44, 17, 1, 733
2354419338, 851, 0, 24, 1028, 202, 9, 43, 17, 1, 730
2354420366, 850, 0, 20, 1013, 192, 9, 42, 17, 1, 699
2354421379, 850, 0, 26, 1008, 185, 9, 41, 17, 1, 682
2354422387, 850, 0, 20, 1001, 183, 9, 40, 17, 1, 668
2354423388, 851, 0, 14, 1007, 176, 9, 38, 17, 1, 633
2354424396, 851, 0, 19, 1013, 164, 9, 37, 17, 1, 613
2354425409, 851, 0, 15, 1013, 157, 9, 35, 17, 1, 576
2354426422, 851, 0, 17, 1007, 158, 9, 33, 17, 1, 557
2354427429, 851, 0, 18, 1006, 144, 9, 32, 17, 1, 524
2354428435, 851, 0, 13, 1007, 141, 9, 30, 17, 1, 481
2354429442, 851, 0, 15, 1008, 122, 9, 27, 17, 1, 451
2354430450, 850, 0, 16, 1011, 131, 9, 29, 17, 1, 465
2354431461, 852, 0, 17, 1018, 128, 9, 27, 17, 1, 446
2354432479, 850, 0, 16, 1017, 115, 9, 26, 17, 1, 404
2354433497, 850, 0, 15, 1011, 109, 9, 23, 17, 1, 376
2354434508, 850, 0, 16, 1024, 103, 9, 22, 17, 1, 349
2354435532, 851, 0, 11, 1021, 92, 9, 20, 17, 1, 333
2354436554, 850, 0, 17, 1018, 93, 9, 20, 17, 1, 328
2354437572, 850, 0, 12, 1022, 85, 9, 19, 17, 1, 315
2354438594, 850, 0, 13, 1029, 90, 9, 19, 17, 1, 310
2354439623, 850, 0, 16, 1026, 87, 9, 19, 17, 1, 309
2354440649, 850, 0, 15, 1031, 95, 9, 20, 17, 1, 330
2354441680, 850, 0, 13, 1032, 97, 9, 20, 17, 1, 325
2354442712, 850, 0, 14, 1026, 89, 9, 18, 17, 1, 306
2354443738, 850, 0, 12, 1036, 81, 9, 18, 17, 1, 298
2354444774, 800, 0, 13, 1006, 85, 9, 18, 16, 1, 282
2354445780, 850, 0, 12, 1044, 83, 9, 17, 17, 1, 289
2354446825, 851, 0, 7, 1024, 84, 9, 17, 17, 1, 289
2354447849, 850, 0, 10, 1032, 80, 9, 17, 17, 1, 276
2354448881, 851, 0, 13, 1028, 80, 9, 17, 17, 1, 280
2354449909, 852, 0, 12, 1045, 81, 9, 16, 17, 1, 272
2354450954, 850, 0, 14, 1028, 76, 9, 16, 17, 1, 272
2354451982, 850, 0, 14, 1034, 72, 9, 16, 17, 1, 256
2354453016, 851, 0, 8, 1032, 72, 9, 15, 17, 1, 255
2354454048, 850, 0, 13, 1032, 72, 9, 15, 17, 1, 255
2354455080, 850, 0, 13, 1032, 70, 9, 15, 17, 1, 248
2354456112, 852, 0, 9, 1034, 74, 9, 15, 17, 1, 249
2354457146, 850, 0, 8, 1041, 64, 9, 14, 17, 1, 238
2354458187, 850, 0, 8, 1033, 66, 9, 14, 17, 1, 238
2354459220, 850, 0, 13, 1030, 72, 9, 15, 17, 1, 249
2354460250, 851, 0, 9, 1034, 74, 9, 15, 17, 1, 242
2354461284, 850, 0, 13, 1031, 67, 9, 14, 17, 0, 238
2354462315, 851, 0, 9, 1034, 72, 9, 14, 17, 0, 238
2354463349, 851, 0, 12, 1029, 65, 9, 14, 17, 0, 238
2354464378, 851, 0, 14, 1025, 74, 9, 15, 17, 0, 253
2354465403, 851, 0, 10, 1029, 74, 9, 15, 17, 0, 244
2354466432, 852, 0, 10, 1030, 68, 9, 14, 17, 0, 238
2354467462, 850, 0, 11, 1034, 69, 9, 14, 17, 0, 238
2354468496, 851, 0, 11, 1047, 72, 9, 14, 17, 0, 238
2354469543, 850, 0, 8, 1045, 69, 9, 14, 17, 0, 238
2354470588, 850, 0, 9, 1029, 69, 9, 14, 17, 0, 238
2354471617, 850, 0, 10, 1034, 68, 9, 15, 17, 0, 243
2354472651, 850, 0, 15, 1030, 78, 9, 15, 17, 0, 255
2354473681, 851, 0, 13, 1043, 74, 9, 15, 17, 0, 255
2354474724, 851, 0, 12, 1040, 75, 9, 15, 17, 0, 255
2354475764, 850, 0, 9, 1036, 76, 9, 15, 17, 0, 255
2354476800, 850, 0, 11, 1043, 76, 9, 15, 17, 0, 255
