Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1580710858, 1003, 0, 0, 1013, 0, 64, 0, 20, 0
1580711871, 1000, 0, 0, 1006, 0, 64, 0, 20, 0
1580712877, 1001, 0, 30, 1053, 162, 64, 69, 20, 0
1580713930, 951, 0, 47, 1008, 345, 64, 68, 19, 0
1580714938, 950, 0, 50, 1014, 342, 64, 69, 19, 0
1580715952, 950, 0, 43, 1007, 344, 64, 69, 19, 0
1580716959, 950, 0, 42, 1009, 348, 64, 70, 19, 0
1580717968, 950, 0, 38, 1007, 358, 64, 71, 19, 0
1580718975, 951, 0, 47, 1009, 359, 64, 72, 19, 0
1580719984, 950, 0, 46, 1009, 362, 64, 72, 19, 0
1580720994, 950, 0, 42, 1009, 357, 64, 72, 19, 0
1580722005, 951, 0, 49, 1012, 362, 64, 71, 19, 0
1580723017, 952, 0, 46, 1011, 354, 64, 71, 19, 0
1580724028, 952, 0, 43, 1009, 352, 64, 71, 19, 0
1580725038, 950, 0, 49, 1010, 349, 64, 70, 19, 0
1580726048, 950, 0, 41, 1008, 342, 64, 68, 19, 0
1580727056, 950, 0, 49, 1010, 342, 64, 68, 19, 0
1580728066, 950, 0, 44, 1008, 338, 64, 68, 19, 0
1580729074, 953, 0, 45, 1010, 344, 64, 69, 19, 0
1580730084, 952, 0, 51, 1011, 348, 64, 69, 19, 0
1580731095, 951, 0, 44, 1009, 351, 64, 71, 19, 0
1580732104, 950, 0, 49, 1014, 351, 64, 71, 19, 0
1580733118, 950, 1, 52, 1010, 345, 64, 71, 19, 0
1580734128, 950, 0, 49, 1010, 350, 64, 73, 19, 0
1580735138, 951, 0, 47, 1011, 354, 64, 75, 19, 0
1580736149, 951, 0, 55, 1010, 369, 64, 77, 19, 0
1580737159, 951, 0, 51, 1010, 373, 64, 77, 19, 0
1580738169, 950, 0, 52, 1008, 378, 64, 79, 19, 0
1580739177, 950, 0, 50, 1010, 357, 64, 77, 19, 0
1580740187, 952, 0, 49, 1010, 368, 64, 76, 19, 0
1580741197, 951, 0, 49, 1009, 359, 64, 78, 19, 0
1580742206, 950, 0, 54, 1016, 383, 64, 79, 19, 0
1580743222, 950, 0, 49, 1008, 378, 64, 79, 19, 0
1580744230, 951, 0, 58, 1015, 372, 64, 80, 19, 0
1580745246, 950, 0, 49, 1009, 376, 64, 80, 19, 0
1580746255, 950, 0, 52, 1009, 374, 64, 81, 19, 0
1580747264, 950, 0, 57, 1018, 384, 64, 80, 19, 0
1580748282, 950, 0, 48, 1009, 362, 64, 78, 19, 0
1580749291, 951, 0, 42, 1009, 374, 64, 78, 19, 0
1580750300, 951, 0, 48, 1009, 379, 64, 78, 19, 0
1580751309, 950, 0, 49, 1011, 362, 64, 77, 19, 0
1580752320, 951, 0, 44, 1009, 350, 64, 77, 19, 0
1580753329, 950, 0, 51, 1010, 369, 64, 78, 19, 0
1580754339, 952, 0, 48, 1007, 371, 64, 78, 19, 0
1580755346, 950, 0, 47, 1011, 383, 64, 83, 19, 0
1580756358, 950, 0, 53, 1012, 394, 64, 83, 19, 0
1580757370, 950, 0, 60, 1011, 393, 64, 83, 19, 0
1580758382, 950, 0, 56, 1010, 411, 64, 84, 19, 0
1580759392, 950, 0, 51, 1008, 397, 64, 86, 19, 0
1580760400, 950, 0, 53, 1013, 397, 64, 84, 19, 0
1580761413, 951, 0, 54, 1011, 405, 64, 83, 19, 0
1580762424, 951, 0, 51, 1011, 402, 64, 84, 19, 0
1580763435, 952, 0, 47, 1008, 379, 64, 82, 19, 0
1580764444, 950, 0, 48, 1011, 389, 64, 82, 19, 0
1580765455, 954, 0, 53, 1009, 391, 64, 82, 19, 0
1580766464, 951, 0, 50, 1011, 382, 64, 82, 19, 0
1580767475, 951, 0, 47, 1010, 388, 64, 82, 19, 0
1580768485, 950, 0, 51, 1011, 401, 64, 84, 19, 0
1580769496, 951, 0, 50, 1011, 408, 64, 84, 19, 0
1580770507, 950, 0, 51, 1011, 407, 64, 84, 19, 0
1580771518, 950, 0, 52, 1011, 414, 64, 87, 19, 0
1580772529, 950, 0, 59, 1019, 431, 64, 91, 19, 0
1580773548, 950, 0, 58, 1015, 440, 64, 93, 19, 0
1580774563, 951, 0, 49, 1007, 439, 64, 93, 19, 0
1580775570, 951, 0, 55, 1014, 446, 64, 92, 19, 0
1580776584, 950, 0, 51, 1008, 444, 64, 95, 19, 0
1580777593, 950, 0, 56, 1011, 460, 64, 96, 19, 0
1580778604, 950, 0, 65, 1022, 460, 64, 95, 19, 0
1580779626, 950, 0, 72, 1028, 464, 64, 96, 19, 0
1580780654, 951, 0, 53, 1013, 467, 64, 99, 19, 0
1580781667, 950, 0, 56, 1010, 468, 64, 99, 19, 0
1580782677, 951, 0, 64, 1019, 472, 64, 99, 19, 0
1580783696, 950, 0, 55, 1012, 487, 64, 99, 19, 0
1580784708, 951, 0, 54, 1011, 480, 64, 101, 19, 0
1580785719, 950, 0, 59, 1012, 484, 64, 104, 19, 0
1580786731, 951, 0, 52, 1009, 504, 64, 105, 19, 0
1580787740, 952, 0, 54, 1012, 508, 64, 107, 19, 0
1580788752, 952, 0, 53, 1008, 518, 64, 107, 19, 0
1580789760, 950, 0, 57, 1012, 522, 64, 107, 19, 0
1580790773, 952, 0, 52, 1008, 509, 64, 107, 19, 0
1580791781, 950, 0, 55, 1010, 517, 64, 109, 19, 0
1580792791, 951, 0, 56, 1012, 533, 64, 109, 19, 0
1580793803, 951, 0, 63, 1017, 537, 64, 112, 19, 0
1580794820, 950, 0, 57, 1013, 533, 64, 112, 19, 0
1580795833, 952, 0, 56, 1011, 513, 64, 111, 19, 0
1580796844, 951, 0, 59, 1015, 522, 64, 108, 19, 0
1580797859, 952, 0, 52, 1010, 515, 64, 110, 19, 0
1580798870, 951, 0, 58, 1013, 528, 64, 111, 19, 0
1580799883, 950, 0, 71, 1026, 557, 64, 112, 19, 0
1580800909, 950, 0, 66, 1019, 553, 64, 112, 19, 0
1580801929, 950, 0, 68, 1023, 543, 64, 113, 19, 0
1580802952, 952, 0, 66, 1023, 547, 64, 114, 19, 0
1580803976, 952, 0, 60, 1020, 562, 64, 114, 19, 0
1580804997, 950, 0, 68, 1022, 552, 64, 116, 19, 0
1580806019, 950, 0, 54, 1011, 541, 64, 112, 19, 0
1580807031, 950, 0, 63, 1020, 540, 64, 113, 19, 0
1580808052, 951, 0, 76, 1032, 544, 64, 114, 19, 0
1580809084, 950, 0, 51, 1010, 543, 64, 114, 19, 0
1580810094, 950, 0, 55, 1014, 544, 64, 111, 19, 0
1580811108, 952, 0, 56, 1012, 541, 64, 112, 19, 0
1580812122, 951, 0, 58, 1016, 535, 64, 111, 19, 0
1580813138, 950, 0, 52, 1010, 524, 64, 110, 19, 0
1580814150, 951, 0, 60, 1017, 533, 64, 112, 19, 0
1580815167, 950, 0, 57, 1011, 534, 64, 112, 19, 0
1580816179, 952, 0, 54, 1014, 548, 64, 112, 19, 0
1580817193, 951, 0, 56, 1012, 536, 64, 112, 19, 0
1580818205, 951, 0, 53, 1019, 543, 64, 113, 19, 0
1580819224, 951, 0, 56, 1014, 547, 64, 112, 19, 0
1580820239, 951, 0, 59, 1012, 533, 64, 114, 19, 0
1580821251, 950, 0, 55, 1011, 529, 64, 114, 19, 0
1580822262, 950, 0, 57, 1009, 555, 64, 116, 19, 0
1580823272, 950, 0, 57, 1009, 550, 64, 116, 19, 0
1580824281, 952, 0, 52, 1014, 520, 64, 114, 19, 0
1580825295, 950, 0, 52, 1009, 539, 64, 112, 19, 0
1580826304, 950, 0, 52, 1011, 542, 64, 110, 19, 0
1580827315, 951, 0, 72, 1029, 538, 64, 111, 19, 0
1580828344, 950, 0, 54, 1009, 523, 64, 114, 19, 0
1580829354, 950, 0, 56, 1013, 540, 64, 114, 19, 0
1580830367, 950, 0, 62, 1019, 564, 64, 117, 19, 0
1580831386, 952, 0, 51, 1009, 574, 64, 117, 19, 0
1580832395, 950, 0, 55, 1010, 561, 64, 118, 19, 0
1580833405, 951, 0, 54, 1013, 568, 64, 116, 19, 0
1580834419, 952, 0, 54, 1012, 559, 64, 115, 19, 0
1580835431, 952, 0, 53, 1016, 551, 64, 116, 19, 0
1580836447, 950, 0, 68, 1033, 566, 64, 117, 19, 0
1580837480, 950, 0, 54, 1011, 555, 64, 117, 19, 0
1580838491, 950, 0, 58, 1012, 571, 64, 120, 19, 0
1580839503, 950, 0, 59, 1016, 599, 64, 121, 19, 0
1580840520, 952, 0, 52, 1009, 579, 64, 121, 19, 0
1580841530, 952, 0, 54, 1008, 597, 64, 126, 19, 0
1580842538, 950, 0, 56, 1011, 598, 64, 126, 19, 0
1580843549, 950, 0, 57, 1013, 601, 64, 126, 19, 0
1580844562, 950, 0, 53, 1010, 589, 64, 126, 19, 0
1580845573, 950, 0, 58, 1014, 591, 64, 125, 19, 0
1580846587, 951, 0, 57, 1012, 610, 64, 125, 19, 0
1580847599, 951, 0, 51, 1010, 591, 64, 127, 19, 0
1580848610, 950, 0, 58, 1012, 611, 64, 128, 19, 0
1580849622, 951, 0, 59, 1012, 615, 64, 130, 19, 0
1580850634, 950, 0, 61, 1012, 622, 64, 131, 19, 0
1580851646, 950, 0, 55, 1012, 611, 64, 130, 19, 0
1580852659, 950, 0, 57, 1009, 604, 64, 127, 19, 0
1580853668, 953, 0, 53, 1012, 612, 64, 126, 19, 0
1580854680, 950, 0, 56, 1014, 614, 64, 126, 19, 0
1580855695, 950, 0, 63, 1019, 610, 64, 125, 19, 0
1580856715, 950, 0, 56, 1012, 601, 64, 126, 19, 0
1580857727, 950, 0, 71, 1028, 613, 64, 126, 19, 0
1580858755, 950, 0, 54, 1010, 606, 64, 127, 19, 0
1580859765, 950, 0, 62, 1014, 618, 64, 128, 19, 0
1580860779, 951, 0, 59, 1013, 609, 64, 129, 19, 0
1580861792, 951, 0, 56, 1011, 619, 64, 128, 19, 0
1580862803, 950, 0, 59, 1018, 621, 64, 128, 19, 0
1580863821, 950, 0, 57, 1013, 623, 64, 131, 19, 0
1580864835, 950, 0, 62, 1014, 634, 64, 132, 19, 0
1580865849, 950, 0, 57, 1013, 636, 64, 131, 19, 0
1580866862, 950, 0, 53, 1011, 622, 64, 132, 19, 0
1580867873, 951, 0, 56, 1014, 626, 64, 133, 19, 0
1580868889, 950, 0, 59, 1015, 651, 64, 135, 19, 0
1580869904, 950, 0, 57, 1013, 649, 64, 134, 19, 0
1580870917, 950, 0, 58, 1010, 635, 64, 133, 19, 0
1580871927, 951, 0, 58, 1015, 633, 64, 132, 19, 0
1580872942, 951, 0, 55, 1013, 631, 64, 134, 19, 0
1580873955, 952, 0, 55, 1011, 638, 64, 135, 19, 0
1580874968, 951, 0, 58, 1010, 643, 64, 134, 19, 0
1580875978, 950, 0, 59, 1013, 652, 64, 136, 19, 0
1580876993, 951, 0, 56, 1011, 663, 64, 136, 19, 0
1580878004, 951, 0, 58, 1013, 645, 64, 134, 19, 0
1580879017, 950, 0, 58, 1014, 636, 64, 133, 19, 0
1580880031, 952, 0, 58, 1014, 640, 64, 133, 19, 0
1580881045, 950, 0, 55, 1013, 635, 64, 133, 19, 0
1580882058, 950, 0, 52, 1011, 616, 64, 128, 19, 0
1580883070, 950, 0, 59, 1012, 626, 64, 132, 19, 0
1580884082, 950, 0, 67, 1025, 627, 64, 133, 19, 0
1580885107, 950, 0, 66, 1024, 647, 64, 133, 19, 0
1580886131, 950, 0, 59, 1020, 629, 64, 131, 19, 0
1580887151, 950, 0, 55, 1017, 619, 64, 130, 19, 0
1580888169, 951, 0, 53, 1018, 620, 64, 129, 19, 0
1580889187, 951, 0, 56, 1018, 640, 64, 133, 19, 0
1580890205, 951, 0, 53, 1011, 648, 64, 133, 19, 0
1580891216, 950, 0, 63, 1019, 634, 64, 133, 19, 0
1580892235, 950, 0, 54, 1012, 634, 64, 135, 19, 0
1580893247, 950, 0, 58, 1011, 623, 64, 135, 19, 0
1580894258, 952, 0, 56, 1012, 632, 64, 133, 19, 0
1580895270, 950, 0, 56, 1012, 625, 64, 132, 19, 0
1580896282, 952, 0, 55, 1015, 628, 64, 132, 19, 0
1580897297, 950, 0, 64, 1021, 637, 64, 131, 19, 0
1580898320, 950, 0, 56, 1015, 635, 64, 131, 19, 0
1580899335, 953, 0, 55, 1014, 629, 64, 131, 19, 0
1580900350, 950, 0, 53, 1013, 625, 64, 131, 19, 0
1580901364, 950, 0, 55, 1009, 626, 64, 132, 19, 0
1580902373, 950, 0, 59, 1016, 620, 64, 132, 19, 0
1580903389, 951, 0, 67, 1029, 640, 64, 134, 19, 0
1580904418, 952, 0, 54, 1015, 637, 64, 134, 19, 0
1580905433, 952, 0, 54, 1018, 641, 64, 133, 19, 0
1580906451, 951, 0, 56, 1015, 641, 64, 132, 19, 0
1580907466, 950, 0, 59, 1013, 628, 64, 133, 19, 0
1580908479, 950, 0, 56, 1013, 646, 64, 134, 19, 0
1580909493, 950, 0, 57, 1014, 657, 64, 135, 19, 0
1580910507, 951, 0, 62, 1028, 652, 64, 134, 19, 0
1580911536, 950, 0, 54, 1012, 627, 64, 131, 19, 0
1580912548, 950, 0, 63, 1024, 605, 64, 129, 19, 0
1580913574, 950, 0, 52, 1011, 618, 64, 131, 19, 0
1580914586, 951, 0, 60, 1013, 647, 64, 132, 19, 0
1580915600, 950, 0, 61, 1024, 654, 64, 132, 19, 0
1580916624, 950, 0, 57, 1017, 637, 64, 133, 19, 0
1580917641, 950, 0, 60, 1015, 641, 64, 136, 19, 0
1580918656, 950, 0, 56, 1014, 657, 64, 135, 19, 0
1580919670, 951, 0, 57, 1008, 648, 64, 136, 19, 0
1580920678, 950, 0, 60, 1017, 630, 64, 134, 19, 0
1580921695, 951, 0, 55, 1014, 651, 64, 135, 19, 0
1580922709, 950, 0, 51, 1010, 654, 64, 136, 19, 0
1580923719, 951, 0, 55, 1015, 657, 64, 137, 19, 0
1580924734, 951, 0, 54, 1010, 658, 64, 139, 19, 0
1580925746, 950, 0, 56, 1010, 656, 64, 139, 19, 0
1580926756, 950, 0, 61, 1012, 680, 64, 142, 19, 0
1580927769, 950, 0, 59, 1011, 677, 64, 141, 19, 0
1580928781, 950, 0, 58, 1013, 679, 64, 142, 19, 0
1580929794, 950, 0, 55, 1014, 661, 64, 140, 19, 0
1580930808, 950, 0, 52, 1010, 642, 64, 136, 19, 0
1580931819, 950, 0, 56, 1015, 632, 64, 132, 19, 0
1580932834, 950, 0, 54, 1012, 628, 64, 131, 19, 0
1580933846, 953, 0, 56, 1017, 622, 64, 134, 19, 0
1580934864, 950, 0, 59, 1011, 639, 64, 137, 19, 0
1580935875, 950, 0, 66, 1029, 649, 64, 137, 19, 0
1580936904, 950, 0, 56, 1014, 667, 64, 138, 19, 0
1580937918, 950, 0, 58, 1012, 662, 64, 137, 19, 0
1580938931, 950, 0, 58, 1011, 649, 64, 137, 19, 0
1580939942, 951, 0, 57, 1014, 644, 64, 140, 19, 0
1580940956, 951, 0, 59, 1015, 665, 64, 141, 19, 0
1580941971, 950, 0, 58, 1014, 689, 64, 142, 19, 0
1580942985, 950, 0, 56, 1011, 669, 64, 142, 19, 0
1580943996, 950, 0, 54, 1007, 668, 64, 139, 19, 0
1580945004, 951, 0, 60, 1015, 665, 64, 138, 19, 0
1580946019, 951, 0, 56, 1015, 651, 64, 137, 19, 0
1580947035, 950, 0, 60, 1016, 659, 64, 139, 19, 0
1580948051, 951, 0, 59, 1018, 672, 64, 142, 19, 0
1580949070, 951, 0, 55, 1011, 683, 64, 143, 19, 0
1580950081, 951, 0, 52, 1011, 670, 64, 143, 19, 0
1580951092, 952, 0, 58, 1013, 677, 64, 143, 19, 0
1580952105, 950, 0, 57, 1015, 680, 64, 143, 19, 0
1580953120, 952, 0, 54, 1013, 678, 64, 143, 19, 0
1580954133, 950, 0, 77, 1031, 676, 64, 144, 19, 0
1580955165, 951, 0, 57, 1015, 697, 64, 144, 19, 0
1580956180, 950, 0, 70, 1025, 704, 64, 146, 19, 0
1580957205, 950, 0, 58, 1010, 693, 64, 146, 19, 0
1580958216, 950, 0, 61, 1016, 702, 64, 145, 19, 0
1580959232, 950, 0, 58, 1009, 704, 64, 147, 19, 0
1580960242, 952, 0, 54, 1011, 696, 64, 147, 19, 0
1580961254, 950, 0, 59, 1012, 698, 64, 150, 19, 0
1580962266, 950, 0, 59, 1013, 699, 64, 150, 19, 0
1580963279, 952, 0, 58, 1014, 691, 64, 149, 19, 0
1580964293, 951, 0, 62, 1016, 695, 64, 149, 19, 0
1580965310, 950, 0, 63, 1018, 703, 64, 147, 19, 0
1580966328, 951, 0, 60, 1021, 681, 64, 143, 19, 0
1580967349, 950, 0, 57, 1013, 674, 64, 142, 19, 0
1580968362, 950, 0, 58, 1015, 651, 64, 141, 19, 0
1580969377, 950, 0, 66, 1018, 653, 64, 143, 19, 0
1580970395, 950, 0, 60, 1013, 679, 64, 146, 19, 0
1580971408, 951, 0, 60, 1014, 693, 64, 144, 19, 0
1580972422, 951, 0, 57, 1016, 677, 64, 144, 19, 0
1580973438, 952, 0, 57, 1016, 654, 64, 138, 19, 0
1580974456, 950, 0, 58, 1016, 641, 64, 138, 19, 0
1580975472, 950, 0, 55, 1014, 658, 64, 138, 19, 0
1580976487, 950, 0, 54, 1010, 665, 64, 140, 19, 0
1580977498, 951, 0, 53, 1013, 661, 64, 138, 19, 0
1580978512, 950, 0, 59, 1017, 649, 64, 135, 19, 0
1580979529, 950, 0, 66, 1026, 647, 64, 133, 19, 0
1580980555, 951, 0, 56, 1020, 622, 64, 132, 19, 0
1580981576, 950, 0, 53, 1017, 637, 64, 132, 19, 0
1580982593, 950, 0, 52, 1015, 625, 64, 134, 19, 0
1580983608, 952, 0, 53, 1016, 628, 64, 133, 19, 0
1580984625, 952, 0, 55, 1021, 626, 64, 134, 19, 0
1580985646, 950, 0, 58, 1013, 648, 64, 137, 19, 0
1580986659, 950, 0, 58, 1015, 647, 64, 138, 19, 0
1580987674, 950, 0, 53, 1012, 636, 64, 136, 19, 0
1580988686, 950, 0, 52, 1014, 617, 64, 132, 19, 0
1580989700, 950, 0, 55, 1016, 661, 64, 134, 19, 0
1580990716, 951, 0, 57, 1014, 636, 64, 134, 19, 0
1580991731, 950, 0, 61, 1018, 634, 64, 135, 19, 0
1580992749, 950, 0, 54, 1014, 612, 64, 133, 19, 0
1580993763, 951, 0, 58, 1015, 627, 64, 132, 19, 0
1580994779, 951, 0, 53, 1018, 616, 64, 135, 19, 0
1580995798, 950, 0, 55, 1011, 653, 64, 135, 19, 0
1580996809, 951, 0, 59, 1018, 651, 64, 136, 19, 0
1580997827, 950, 0, 55, 1013, 647, 64, 139, 19, 0
1580998840, 951, 0, 53, 1016, 659, 64, 138, 19, 0
1580999856, 950, 0, 55, 1011, 675, 64, 141, 19, 0
1581000867, 950, 0, 58, 1016, 663, 64, 140, 19, 0
1581001883, 950, 0, 56, 1011, 664, 64, 141, 19, 0
1581002894, 950, 0, 57, 1010, 678, 64, 142, 19, 0
1581003904, 950, 0, 56, 1011, 700, 64, 145, 19, 0
1581004916, 950, 0, 56, 1011, 677, 64, 144, 19, 0
1581005928, 950, 0, 61, 1013, 659, 64, 142, 19, 0
1581006941, 951, 0, 59, 1017, 642, 64, 138, 19, 0
1581007959, 950, 0, 60, 1019, 658, 64, 136, 19, 0
1581008979, 950, 0, 53, 1012, 650, 64, 137, 19, 0
1581009992, 951, 0, 55, 1015, 645, 64, 139, 19, 1
1581011007, 951, 0, 59, 1015, 680, 64, 137, 19, 1
1581012022, 950, 0, 57, 1022, 647, 64, 132, 19, 1
1581013044, 950, 0, 49, 1018, 594, 64, 123, 19, 1
1581014063, 950, 0, 45, 1017, 571, 64, 117, 19, 1
1581015080, 952, 0, 42, 1025, 556, 64, 114, 19, 1
1581016105, 951, 0, 44, 1030, 548, 64, 111, 19, 1
1581017135, 950, 0, 40, 1024, 500, 64, 106, 19, 1
1581018159, 951, 0, 41, 1025, 485, 64, 104, 19, 1
1581019185, 950, 0, 41, 1025, 491, 64, 102, 19, 1
1581020210, 951, 0, 38, 1026, 471, 64, 97, 19, 1
1581021236, 950, 0, 40, 1032, 430, 64, 90, 19, 1
1581022268, 952, 0, 36, 1027, 410, 64, 85, 19, 1
1581023295, 950, 0, 36, 1024, 401, 64, 82, 19, 1
1581024319, 950, 0, 34, 1027, 404, 64, 82, 19, 1
1581025346, 952, 0, 35, 1027, 378, 64, 81, 19, 1
1581026373, 950, 0, 36, 1026, 382, 64, 80, 19, 1
1581027400, 951, 0, 35, 1030, 370, 64, 78, 19, 1
1581028430, 951, 0, 35, 1025, 355, 64, 73, 19, 1
1581029455, 950, 0, 38, 1033, 340, 64, 71, 19, 1
