Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1580710833, 1001, 0, 0, 1036, 0, 64, 0, 20, 0
1580711871, 1000, 0, 0, 1006, 0, 64, 0, 20, 0
1580712877, 1000, 0, 31, 1053, 485, 64, 84, 20, 0
1580713930, 950, 1, 55, 1008, 426, 64, 84, 19, 0
1580714938, 950, 0, 58, 1014, 428, 64, 85, 19, 0
1580715952, 951, 0, 50, 1007, 430, 64, 85, 19, 0
1580716959, 950, 0, 53, 1008, 431, 64, 85, 19, 0
1580717968, 952, 0, 42, 1007, 428, 64, 86, 19, 0
1580718975, 950, 0, 52, 1009, 433, 64, 86, 19, 0
1580719984, 950, 0, 49, 1009, 435, 64, 86, 19, 0
1580720994, 952, 0, 48, 1009, 431, 64, 86, 19, 0
1580722005, 951, 0, 54, 1012, 431, 64, 86, 19, 0
1580723017, 950, 0, 56, 1011, 431, 64, 86, 19, 0
1580724028, 951, 0, 46, 1009, 431, 64, 85, 19, 0
1580725038, 950, 0, 55, 1010, 431, 64, 86, 19, 0
1580726048, 952, 0, 53, 1008, 427, 64, 86, 19, 0
1580727056, 950, 0, 55, 1009, 429, 64, 86, 19, 0
1580728066, 950, 0, 48, 1008, 428, 64, 86, 19, 0
1580729074, 950, 0, 45, 1010, 426, 64, 86, 19, 0
1580730084, 950, 0, 55, 1011, 432, 64, 86, 19, 0
1580731095, 952, 0, 50, 1009, 428, 64, 86, 19, 0
1580732104, 950, 0, 56, 1014, 430, 64, 86, 19, 0
1580733118, 950, 0, 55, 1010, 426, 64, 86, 19, 0
1580734128, 950, 0, 55, 1010, 434, 64, 86, 19, 0
1580735138, 950, 0, 53, 1011, 414, 64, 85, 19, 0
1580736149, 950, 0, 53, 1010, 410, 64, 84, 19, 0
1580737159, 950, 0, 53, 1010, 421, 64, 84, 19, 0
1580738169, 950, 0, 51, 1008, 404, 64, 83, 19, 0
1580739177, 950, 0, 52, 1010, 391, 64, 83, 19, 0
1580740187, 950, 0, 55, 1010, 396, 64, 82, 19, 0
1580741197, 950, 0, 53, 1009, 399, 64, 82, 19, 0
1580742206, 951, 0, 59, 1016, 397, 64, 82, 19, 0
1580743222, 951, 0, 47, 1008, 391, 64, 82, 19, 0
1580744230, 951, 0, 52, 1015, 399, 64, 83, 19, 0
1580745246, 951, 0, 54, 1009, 394, 64, 83, 19, 0
1580746255, 950, 0, 51, 1009, 388, 64, 81, 19, 0
1580747264, 951, 0, 53, 1018, 389, 64, 81, 19, 0
1580748282, 950, 0, 48, 1009, 379, 64, 80, 19, 0
1580749291, 952, 0, 47, 1009, 386, 64, 81, 19, 0
1580750300, 950, 0, 51, 1009, 391, 64, 82, 19, 0
1580751309, 950, 0, 53, 1011, 392, 64, 82, 19, 0
1580752320, 952, 0, 52, 1009, 388, 64, 82, 19, 0
1580753329, 950, 0, 55, 1010, 392, 64, 81, 19, 0
1580754339, 950, 0, 50, 1007, 389, 64, 81, 19, 0
