Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1520478534, 1002, 0, 0, 1008, 0, 4, 0, 20, 0
1520479542, 1001, 0, 0, 1001, 0, 4, 0, 20, 0
1520480544, 1000, 0, 7, 1029, 46, 4, 20, 20, 0
1520481573, 1000, 0, 21, 1042, 103, 4, 20, 20, 0
1520482615, 1001, 0, 11, 1038, 107, 4, 21, 20, 0
1520483653, 1002, 0, 16, 1037, 105, 4, 21, 20, 0
1520484690, 1001, 0, 13, 1044, 109, 4, 21, 20, 0
1520485734, 1001, 0, 26, 1045, 113, 4, 23, 20, 0
1520486779, 1002, 0, 27, 1048, 118, 4, 23, 20, 0
1520487827, 1002, 0, 16, 1047, 113, 4, 22, 20, 0
1520488874, 1002, 0, 32, 1040, 115, 4, 23, 20, 0
1520489914, 1002, 1, 30, 1040, 118, 4, 24, 20, 0
1520490954, 1001, 0, 33, 1044, 128, 4, 24, 20, 0
1520491998, 1002, 0, 32, 1041, 125, 4, 24, 20, 0
1520493039, 1001, 0, 29, 1044, 122, 4, 24, 20, 0
1520494083, 1000, 0, 30, 1042, 125, 4, 24, 20, 0
1520495125, 1001, 0, 30, 1049, 124, 4, 24, 20, 0
1520496174, 1001, 0, 25, 1040, 126, 4, 24, 20, 0
1520497214, 1001, 0, 35, 1047, 125, 4, 24, 20, 0
1520498262, 1001, 0, 25, 1040, 117, 4, 23, 20, 0
1520499302, 1002, 0, 30, 1043, 110, 4, 22, 20, 0
1520500345, 1000, 0, 22, 1043, 113, 4, 22, 20, 0
1520501388, 1001, 0, 28, 1046, 113, 4, 22, 20, 0
1520502434, 1001, 0, 25, 1039, 114, 4, 23, 20, 0
1520503473, 1001, 0, 24, 1041, 112, 4, 24, 20, 0
1520504514, 1003, 0, 24, 1043, 111, 4, 24, 20, 0
1520505557, 1000, 0, 23, 1044, 115, 4, 24, 20, 0
1520506601, 1000, 0, 29, 1040, 114, 4, 24, 20, 0
1520507641, 1001, 0, 31, 1046, 114, 4, 23, 20, 0
1520508687, 1001, 0, 23, 1042, 117, 4, 24, 20, 0
1520509729, 1000, 0, 26, 1043, 107, 4, 23, 20, 0
1520510772, 1001, 0, 19, 1041, 115, 4, 23, 20, 0
1520511814, 1001, 0, 22, 1043, 117, 4, 24, 20, 0
1520512857, 1002, 0, 27, 1041, 115, 4, 24, 20, 0
1520513898, 1000, 0, 26, 1043, 119, 4, 24, 20, 0
1520514941, 1000, 0, 23, 1043, 109, 4, 23, 20, 0
1520515984, 1000, 0, 24, 1041, 108, 4, 22, 20, 0
1520517025, 1000, 0, 17, 1043, 97, 4, 21, 20, 0
1520518068, 1001, 0, 17, 1042, 93, 4, 20, 20, 0
1520519110, 1000, 0, 15, 1042, 100, 4, 23, 20, 0
