Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1581455652, 1001, 0, 0, 1013, 0, 4, 0, 20, 0
1581456665, 950, 0, 37, 1008, 40, 4, 59, 19, 0
1581457673, 901, 0, 119, 1039, 388, 4, 79, 18, 0
1581458712, 900, 0, 118, 1041, 405, 4, 79, 18, 0
1581459753, 900, 0, 124, 1048, 413, 4, 79, 18, 0
1581460801, 850, 0, 146, 1010, 393, 4, 78, 17, 0
1581461811, 900, 0, 121, 1050, 411, 4, 79, 18, 0
1581462861, 901, 0, 130, 1056, 409, 4, 78, 18, 0
1581463918, 901, 0, 131, 1059, 413, 4, 79, 18, 0
1581464977, 900, 0, 128, 1052, 403, 4, 78, 18, 0
1581466029, 902, 0, 116, 1057, 409, 4, 77, 18, 0
1581467086, 901, 0, 136, 1052, 399, 4, 79, 18, 0
1581468138, 900, 0, 128, 1045, 409, 4, 79, 18, 0
1581469183, 901, 0, 126, 1045, 398, 4, 78, 18, 0
1581470228, 851, 0, 131, 1009, 395, 4, 78, 17, 0
1581471237, 900, 0, 130, 1056, 416, 4, 79, 18, 0
1581472293, 851, 0, 143, 1010, 393, 4, 79, 17, 0
1581473303, 900, 0, 121, 1053, 397, 4, 78, 18, 0
1581474356, 900, 0, 123, 1049, 403, 4, 77, 18, 0
1581475405, 901, 0, 119, 1052, 404, 4, 78, 18, 0
1581476457, 900, 0, 122, 1043, 403, 4, 79, 18, 0
1581477500, 901, 0, 130, 1060, 401, 4, 80, 18, 0
1581478560, 900, 0, 137, 1049, 408, 4, 79, 18, 0
1581479609, 851, 0, 135, 1004, 385, 4, 79, 17, 0
1581480613, 900, 0, 133, 1045, 399, 4, 80, 18, 0
1581481658, 900, 0, 128, 1049, 400, 4, 80, 18, 0
1581482707, 901, 0, 119, 1055, 388, 4, 81, 18, 0
1581483762, 903, 0, 134, 1058, 398, 4, 83, 18, 0
1581484820, 900, 0, 134, 1055, 423, 4, 84, 18, 0
1581485875, 900, 0, 112, 1064, 351, 3, 74, 18, 0
1581486939, 900, 0, 118, 1048, 344, 3, 72, 18, 0
1581487987, 850, 0, 111, 1001, 329, 3, 71, 17, 0
1581488988, 901, 0, 111, 1051, 339, 3, 70, 18, 0
1581490039, 900, 0, 103, 1037, 343, 3, 69, 18, 0
1581491076, 901, 0, 116, 1050, 344, 3, 71, 18, 0
1581492126, 900, 0, 123, 1056, 347, 3, 71, 18, 0
1581493182, 900, 0, 129, 1056, 353, 3, 72, 18, 0
1581494238, 900, 0, 133, 1069, 363, 3, 73, 18, 0
1581495307, 851, 0, 130, 1010, 350, 3, 73, 17, 0
1581496317, 900, 0, 127, 1050, 351, 3, 75, 18, 0
1581497367, 851, 0, 119, 1009, 346, 3, 75, 17, 0
1581498376, 901, 0, 123, 1053, 382, 3, 77, 18, 0
1581499429, 851, 0, 135, 1008, 383, 3, 80, 17, 0
1581500437, 850, 0, 145, 1006, 379, 3, 83, 17, 0
1581501443, 850, 0, 144, 1005, 395, 3, 84, 17, 0
1581502448, 851, 0, 147, 1009, 411, 3, 85, 17, 0
1581503457, 902, 0, 130, 1054, 419, 3, 84, 18, 0
1581504511, 850, 0, 141, 1009, 407, 3, 87, 17, 0
1581505520, 850, 0, 129, 1003, 409, 3, 88, 17, 0
1581506523, 851, 1, 143, 1008, 423, 3, 89, 17, 0
1581507531, 853, 0, 136, 1006, 412, 3, 89, 17, 0
1581508537, 851, 0, 143, 1001, 417, 3, 90, 17, 0
1581509538, 900, 0, 147, 1058, 448, 3, 93, 18, 0
1581510596, 851, 0, 144, 1005, 450, 3, 95, 17, 0
1581511601, 850, 0, 153, 1009, 454, 3, 96, 17, 0
1581512610, 851, 0, 150, 1012, 453, 3, 97, 17, 0
1581513622, 851, 0, 140, 1004, 467, 3, 97, 17, 0
1581514626, 850, 0, 149, 1005, 466, 3, 99, 17, 0
1581515631, 851, 0, 138, 1009, 406, 3, 100, 17, 0
1581516640, 850, 0, 142, 1013, 381, 2, 81, 17, 0
1581517653, 900, 0, 139, 1055, 406, 2, 82, 18, 0
1581518708, 851, 0, 140, 1006, 399, 2, 87, 17, 0
1581519714, 850, 0, 148, 1006, 404, 2, 87, 17, 0
1581520720, 900, 0, 134, 1049, 428, 2, 92, 18, 0
1581521769, 850, 0, 145, 1005, 433, 2, 93, 17, 0
1581522775, 850, 0, 141, 1002, 440, 2, 94, 17, 0
1581523777, 900, 0, 141, 1047, 474, 2, 98, 18, 0
1581524824, 851, 0, 157, 1010, 462, 2, 99, 17, 0
1581525834, 900, 0, 151, 1056, 499, 2, 100, 18, 0
1581526890, 900, 0, 148, 1058, 499, 2, 100, 18, 0
1581527948, 851, 0, 151, 1010, 459, 2, 99, 17, 0
1581528958, 850, 0, 146, 1004, 478, 2, 101, 17, 0
1581529962, 901, 0, 148, 1058, 500, 2, 101, 18, 0
1581531020, 851, 0, 143, 1003, 474, 2, 101, 17, 0
1581532023, 851, 0, 135, 1007, 461, 2, 101, 17, 0
1581533030, 901, 0, 146, 1055, 512, 2, 102, 18, 0
1581534085, 850, 0, 141, 1006, 482, 2, 102, 17, 0
1581535091, 850, 0, 150, 1002, 478, 2, 103, 17, 0
1581536093, 850, 0, 147, 1007, 492, 2, 107, 17, 0
1581537100, 850, 0, 156, 1017, 512, 2, 108, 17, 0
1581538117, 851, 0, 174, 1031, 528, 2, 112, 17, 0
1581539148, 850, 0, 156, 1013, 525, 2, 112, 17, 0
1581540161, 850, 0, 169, 1023, 524, 2, 112, 17, 0
1581541184, 852, 0, 178, 1032, 541, 2, 112, 17, 0
1581542216, 852, 0, 166, 1037, 518, 2, 109, 17, 0
1581543253, 851, 0, 164, 1022, 513, 2, 107, 17, 0
1581544275, 850, 0, 165, 1024, 511, 2, 109, 17, 0
1581545299, 850, 0, 172, 1032, 518, 2, 112, 17, 0
