Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1581455645, 1001, 0, 0, 1020, 0, 4, 0, 20, 0
1581456665, 951, 0, 35, 1008, 36, 4, 50, 19, 0
1581457673, 901, 0, 110, 1039, 324, 4, 66, 18, 0
1581458712, 901, 0, 116, 1041, 349, 4, 68, 18, 0
1581459753, 902, 0, 117, 1048, 353, 4, 69, 18, 0
1581460801, 850, 0, 128, 1010, 351, 4, 70, 17, 0
1581461811, 900, 0, 119, 1050, 359, 4, 70, 18, 0
1581462861, 900, 0, 119, 1056, 364, 4, 69, 18, 0
1581463918, 900, 0, 136, 1059, 359, 4, 68, 18, 0
1581464977, 900, 0, 121, 1052, 350, 4, 67, 18, 0
1581466029, 900, 0, 122, 1057, 356, 4, 69, 18, 0
1581467086, 900, 0, 118, 1052, 349, 4, 68, 18, 0
1581468138, 901, 0, 118, 1045, 353, 4, 69, 18, 0
1581469183, 901, 0, 116, 1045, 355, 4, 69, 18, 0
1581470228, 850, 0, 127, 1009, 344, 4, 69, 17, 0
1581471237, 900, 0, 129, 1056, 361, 4, 70, 18, 0
1581472293, 850, 0, 124, 1010, 347, 4, 70, 17, 0
1581473303, 901, 0, 113, 1053, 368, 4, 70, 18, 0
1581474356, 901, 0, 122, 1049, 365, 4, 71, 18, 0
1581475405, 900, 0, 131, 1052, 361, 4, 72, 18, 0
1581476457, 902, 0, 115, 1043, 365, 4, 73, 18, 0
1581477500, 902, 0, 140, 1060, 380, 4, 75, 18, 0
1581478560, 900, 0, 139, 1049, 385, 4, 76, 18, 0
1581479609, 850, 0, 129, 1004, 360, 4, 76, 17, 0
1581480613, 900, 0, 125, 1045, 378, 4, 76, 18, 0
1581481658, 901, 0, 136, 1049, 390, 4, 76, 18, 0
1581482707, 900, 0, 139, 1055, 386, 4, 77, 18, 0
1581483762, 901, 0, 141, 1058, 374, 4, 74, 18, 0
1581484820, 902, 0, 132, 1055, 361, 4, 73, 18, 0
1581485875, 901, 0, 123, 1064, 367, 4, 73, 18, 0
1581486939, 900, 0, 137, 1048, 367, 4, 74, 18, 0
1581487987, 850, 0, 134, 1001, 345, 4, 74, 17, 0
1581488988, 901, 0, 127, 1051, 373, 4, 74, 18, 0
1581490039, 900, 0, 122, 1037, 357, 4, 76, 18, 0
1581491076, 900, 0, 127, 1050, 371, 4, 76, 18, 0
1581492126, 901, 0, 135, 1056, 389, 4, 76, 18, 0
1581493182, 901, 0, 129, 1056, 382, 4, 77, 18, 0
1581494238, 900, 0, 142, 1069, 388, 4, 78, 18, 0
1581495307, 850, 0, 140, 1010, 383, 4, 82, 17, 0
1581496317, 900, 0, 134, 1050, 405, 4, 82, 18, 0
1581497367, 851, 0, 133, 1009, 395, 4, 83, 17, 0
1581498376, 900, 0, 143, 1053, 419, 4, 83, 18, 0
1581499429, 851, 0, 148, 1008, 386, 4, 81, 17, 0
1581500437, 850, 0, 142, 1006, 386, 4, 82, 17, 0
1581501443, 850, 0, 139, 1005, 373, 4, 79, 17, 0
1581502448, 851, 0, 133, 1009, 390, 4, 82, 17, 0
1581503457, 901, 0, 135, 1054, 401, 4, 81, 18, 0
1581504511, 850, 0, 144, 1009, 373, 4, 81, 17, 0
1581505520, 850, 0, 141, 1003, 389, 4, 82, 17, 0
1581506523, 850, 0, 141, 1008, 390, 4, 82, 17, 0
1581507531, 850, 0, 140, 1006, 388, 4, 85, 17, 0
1581508537, 850, 0, 135, 1001, 403, 4, 86, 17, 0
1581509538, 901, 0, 139, 1058, 429, 4, 87, 18, 0
1581510596, 851, 0, 138, 1005, 419, 4, 88, 17, 0
1581511601, 850, 0, 132, 1009, 417, 4, 88, 17, 0
1581512610, 850, 0, 136, 1012, 429, 4, 90, 17, 0
1581513622, 851, 0, 134, 1004, 426, 4, 90, 17, 0
1581514626, 850, 0, 136, 1005, 428, 4, 91, 17, 0
1581515631, 857, 0, 126, 1009, 388, 4, 89, 17, 0
1581516640, 850, 0, 150, 1013, 393, 3, 81, 17, 0
1581517653, 900, 0, 131, 1055, 410, 3, 81, 18, 0
1581518708, 851, 0, 130, 1006, 379, 3, 80, 17, 0
1581519714, 851, 1, 133, 1006, 374, 3, 80, 17, 0
1581520720, 902, 0, 126, 1049, 404, 3, 82, 18, 0
1581521769, 850, 0, 130, 1005, 391, 3, 81, 17, 0
1581522775, 850, 0, 127, 1002, 382, 3, 81, 17, 0
1581523777, 901, 0, 128, 1047, 404, 3, 80, 18, 0
1581524824, 850, 0, 122, 1010, 383, 3, 79, 17, 0
1581525834, 901, 0, 125, 1056, 407, 3, 80, 18, 0
1581526890, 902, 0, 128, 1058, 398, 3, 80, 18, 0
1581527948, 850, 0, 132, 1010, 390, 3, 84, 17, 0
1581528958, 851, 0, 129, 1004, 386, 3, 85, 17, 0
1581529962, 902, 0, 132, 1058, 424, 3, 85, 18, 0
1581531020, 853, 0, 133, 1003, 408, 3, 89, 17, 0
1581532023, 850, 0, 148, 1007, 445, 3, 93, 17, 0
1581533030, 901, 0, 141, 1055, 480, 3, 95, 18, 0
1581534085, 851, 0, 146, 1006, 458, 3, 95, 17, 0
1581535091, 850, 0, 144, 1002, 449, 3, 97, 17, 0
1581536093, 852, 0, 139, 1007, 460, 3, 96, 17, 0
1581537100, 852, 0, 143, 1017, 457, 3, 97, 17, 0
1581538117, 851, 0, 158, 1031, 485, 3, 99, 17, 0
1581539148, 851, 0, 146, 1013, 470, 3, 100, 17, 0
1581540161, 850, 0, 159, 1023, 487, 3, 100, 17, 0
1581541184, 851, 0, 148, 1032, 488, 3, 98, 17, 0
1581542216, 850, 0, 167, 1037, 484, 3, 102, 17, 0
1581543253, 850, 0, 163, 1022, 501, 3, 103, 17, 0
1581544275, 851, 0, 157, 1024, 492, 3, 102, 17, 0
1581545299, 851, 0, 165, 1032, 508, 3, 104, 17, 0
1581546331, 851, 0, 156, 1022, 504, 3, 106, 17, 0
1581547353, 852, 0, 161, 1024, 514, 3, 106, 17, 0
1581548377, 851, 0, 168, 1033, 518, 3, 105, 17, 0
1581549410, 852, 0, 158, 1017, 518, 3, 108, 17, 0
1581550427, 850, 0, 168, 1024, 524, 3, 110, 17, 0
1581551451, 850, 0, 168, 1027, 538, 3, 110, 17, 0
1581552478, 850, 0, 167, 1025, 537, 3, 111, 17, 0
1581553503, 851, 0, 159, 1021, 545, 3, 110, 17, 0
1581554524, 852, 0, 158, 1028, 528, 3, 109, 17, 0
1581555552, 850, 0, 146, 1024, 506, 3, 108, 17, 0
1581556576, 850, 0, 153, 1034, 532, 3, 108, 17, 0
1581557610, 850, 0, 152, 1036, 525, 3, 108, 17, 0
1581558646, 850, 0, 142, 1032, 522, 3, 106, 17, 0
1581559678, 851, 0, 153, 1034, 526, 3, 109, 17, 0
1581560712, 850, 0, 157, 1034, 539, 3, 110, 17, 0
