Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1581455661, 1001, 0, 0, 1004, 0, 4, 0, 20, 0
1581456665, 950, 0, 37, 1008, 48, 4, 61, 19, 0
1581457673, 900, 0, 128, 1039, 421, 4, 87, 18, 0
1581458712, 901, 0, 129, 1041, 457, 4, 87, 18, 0
1581459753, 900, 0, 138, 1048, 447, 4, 87, 18, 0
1581460801, 851, 0, 144, 1010, 442, 4, 87, 17, 0
1581461811, 902, 0, 145, 1050, 464, 4, 88, 18, 0
1581462861, 900, 0, 140, 1056, 455, 4, 87, 18, 0
1581463918, 901, 0, 145, 1059, 455, 4, 87, 18, 0
1581464977, 901, 0, 137, 1052, 458, 4, 88, 18, 0
1581466029, 902, 0, 142, 1057, 472, 4, 88, 18, 0
1581467086, 900, 0, 138, 1052, 457, 4, 88, 18, 0
1581468138, 900, 0, 135, 1045, 443, 4, 87, 18, 0
1581469183, 902, 0, 129, 1045, 450, 4, 87, 18, 0
1581470228, 850, 0, 147, 1009, 430, 4, 86, 17, 0
1581471237, 902, 0, 142, 1056, 453, 4, 86, 18, 0
1581472293, 850, 0, 148, 1010, 426, 4, 85, 17, 0
1581473303, 901, 0, 144, 1053, 450, 4, 86, 18, 0
1581474356, 901, 0, 144, 1049, 440, 4, 86, 18, 0
1581475405, 900, 0, 139, 1052, 445, 4, 86, 18, 0
1581476457, 901, 0, 133, 1043, 436, 4, 85, 18, 0
1581477500, 900, 0, 136, 1060, 436, 4, 85, 18, 0
1581478560, 900, 0, 133, 1049, 428, 4, 84, 18, 0
1581479609, 852, 0, 135, 1004, 407, 4, 84, 17, 0
1581480613, 900, 0, 131, 1045, 420, 4, 83, 18, 0
1581481658, 900, 0, 132, 1049, 412, 4, 82, 18, 0
1581482707, 901, 0, 138, 1055, 402, 4, 82, 18, 0
1581483762, 901, 0, 132, 1058, 408, 4, 82, 18, 0
1581484820, 900, 0, 129, 1055, 415, 4, 81, 18, 0
1581485875, 900, 0, 147, 1064, 407, 4, 81, 18, 0
1581486939, 901, 0, 129, 1048, 399, 4, 81, 18, 0
1581487987, 850, 0, 130, 1001, 381, 4, 81, 17, 0
1581488988, 901, 0, 139, 1051, 399, 4, 80, 18, 0
1581490039, 901, 0, 124, 1037, 395, 4, 80, 18, 0
1581491076, 900, 0, 137, 1050, 395, 4, 80, 18, 0
1581492126, 900, 0, 134, 1055, 388, 4, 80, 18, 0
1581493182, 900, 0, 139, 1056, 394, 4, 79, 18, 0
1581494238, 901, 0, 149, 1069, 396, 4, 77, 18, 0
1581495307, 850, 0, 140, 1010, 356, 4, 76, 17, 0
1581496317, 902, 0, 130, 1050, 361, 4, 73, 18, 0
1581497367, 851, 0, 125, 1009, 323, 4, 71, 17, 0
1581498376, 900, 0, 118, 1053, 357, 4, 71, 18, 0
1581499429, 850, 0, 123, 1008, 321, 4, 69, 17, 0
1581500437, 851, 0, 112, 1006, 315, 4, 67, 17, 0
1581501443, 850, 0, 112, 1005, 322, 4, 66, 17, 0
1581502448, 851, 0, 105, 1009, 311, 4, 66, 17, 0
1581503457, 900, 0, 105, 1054, 338, 4, 67, 18, 0
1581504511, 850, 0, 122, 1009, 312, 4, 67, 17, 0
1581505520, 850, 0, 106, 1003, 306, 4, 64, 17, 0
1581506523, 850, 0, 107, 1008, 296, 4, 63, 17, 0
1581507531, 850, 0, 110, 1006, 307, 4, 64, 17, 0
1581508537, 850, 0, 111, 1001, 297, 4, 64, 17, 0
1581509538, 901, 0, 111, 1058, 286, 4, 60, 18, 0
1581510596, 850, 0, 102, 1005, 271, 4, 57, 17, 0
1581511601, 851, 0, 106, 1009, 260, 4, 54, 17, 0
